card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,9627,0.4807692307692308,9615.384615384615,11.615384615384755,0.0012080000000000146,False
3 of Clubs,9634,0.4807692307692308,9615.384615384615,18.615384615384755,0.0019360000000000145,False
4 of Clubs,9597,0.4807692307692308,9615.384615384615,-18.384615384615245,0.0019119999999999855,False
5 of Clubs,9568,0.4807692307692308,9615.384615384615,-47.384615384615245,0.004927999999999985,False
6 of Clubs,9707,0.4807692307692308,9615.384615384615,91.61538461538476,0.009528000000000014,False
7 of Clubs,9624,0.4807692307692308,9615.384615384615,8.615384615384755,0.0008960000000000145,False
8 of Clubs,9502,0.4807692307692308,9615.384615384615,-113.38461538461524,0.011791999999999985,True
9 of Clubs,9691,0.4807692307692308,9615.384615384615,75.61538461538476,0.007864000000000015,False
10 of Clubs,9606,0.4807692307692308,9615.384615384615,-9.384615384615245,0.0009759999999999855,False
Jack of Clubs,9556,0.4807692307692308,9615.384615384615,-59.384615384615245,0.006175999999999985,False
Queen of Clubs,9607,0.4807692307692308,9615.384615384615,-8.384615384615245,0.0008719999999999854,False
King of Clubs,9731,0.4807692307692308,9615.384615384615,115.61538461538476,0.012024000000000016,True
Ace of Clubs,9602,0.4807692307692308,9615.384615384615,-13.384615384615245,0.0013919999999999855,False
2 of Diamonds,9683,0.4807692307692308,9615.384615384615,67.61538461538476,0.007032000000000015,False
3 of Diamonds,9561,0.4807692307692308,9615.384615384615,-54.384615384615245,0.005655999999999986,False
4 of Diamonds,9643,0.4807692307692308,9615.384615384615,27.615384615384755,0.0028720000000000147,False
5 of Diamonds,9532,0.4807692307692308,9615.384615384615,-83.38461538461524,0.008671999999999985,False
6 of Diamonds,9661,0.4807692307692308,9615.384615384615,45.615384615384755,0.004744000000000015,False
7 of Diamonds,9611,0.4807692307692308,9615.384615384615,-4.384615384615245,0.00045599999999998544,False
8 of Diamonds,9652,0.4807692307692308,9615.384615384615,36.615384615384755,0.0038080000000000145,False
9 of Diamonds,9644,0.4807692307692308,9615.384615384615,28.615384615384755,0.0029760000000000147,False
10 of Diamonds,9693,0.4807692307692308,9615.384615384615,77.61538461538476,0.008072000000000015,False
Jack of Diamonds,9497,0.4807692307692308,9615.384615384615,-118.38461538461524,0.012311999999999986,True
Queen of Diamonds,9572,0.4807692307692308,9615.384615384615,-43.384615384615245,0.004511999999999986,False
King of Diamonds,9654,0.4807692307692308,9615.384615384615,38.615384615384755,0.004016000000000014,False
Ace of Diamonds,9574,0.4807692307692308,9615.384615384615,-41.384615384615245,0.004303999999999986,False
2 of Hearts,9703,0.4807692307692308,9615.384615384615,87.61538461538476,0.009112000000000014,False
3 of Hearts,9610,0.4807692307692308,9615.384615384615,-5.384615384615245,0.0005599999999999854,False
4 of Hearts,9586,0.4807692307692308,9615.384615384615,-29.384615384615245,0.0030559999999999854,False
5 of Hearts,9694,0.4807692307692308,9615.384615384615,78.61538461538476,0.008176000000000015,False
6 of Hearts,9620,0.4807692307692308,9615.384615384615,4.615384615384755,0.00048000000000001454,False
7 of Hearts,9557,0.4807692307692308,9615.384615384615,-58.384615384615245,0.006071999999999985,False
8 of Hearts,9700,0.4807692307692308,9615.384615384615,84.61538461538476,0.008800000000000014,False
9 of Hearts,9536,0.4807692307692308,9615.384615384615,-79.38461538461524,0.008255999999999986,False
10 of Hearts,9572,0.4807692307692308,9615.384615384615,-43.384615384615245,0.004511999999999986,False
Jack of Hearts,9654,0.4807692307692308,9615.384615384615,38.615384615384755,0.004016000000000014,False
Queen of Hearts,9578,0.4807692307692308,9615.384615384615,-37.384615384615245,0.0038879999999999857,False
King of Hearts,9665,0.4807692307692308,9615.384615384615,49.615384615384755,0.005160000000000014,False
Ace of Hearts,9662,0.4807692307692308,9615.384615384615,46.615384615384755,0.004848000000000015,False
2 of Spades,9466,0.4807692307692308,9615.384615384615,-149.38461538461524,0.015535999999999986,True
3 of Spades,9588,0.4807692307692308,9615.384615384615,-27.384615384615245,0.0028479999999999855,False
4 of Spades,9614,0.4807692307692308,9615.384615384615,-1.3846153846152447,0.00014399999999998545,False
5 of Spades,9572,0.4807692307692308,9615.384615384615,-43.384615384615245,0.004511999999999986,False
6 of Spades,9599,0.4807692307692308,9615.384615384615,-16.384615384615245,0.0017039999999999855,False
7 of Spades,9548,0.4807692307692308,9615.384615384615,-67.38461538461524,0.007007999999999986,False
8 of Spades,9722,0.4807692307692308,9615.384615384615,106.61538461538476,0.011088000000000015,True
9 of Spades,9608,0.4807692307692308,9615.384615384615,-7.384615384615245,0.0007679999999999855,False
10 of Spades,9681,0.4807692307692308,9615.384615384615,65.61538461538476,0.006824000000000015,False
Jack of Spades,9652,0.4807692307692308,9615.384615384615,36.615384615384755,0.0038080000000000145,False
Queen of Spades,9536,0.4807692307692308,9615.384615384615,-79.38461538461524,0.008255999999999986,False
King of Spades,9667,0.4807692307692308,9615.384615384615,51.615384615384755,0.005368000000000014,False
Ace of Spades,9581,0.4807692307692308,9615.384615384615,-34.384615384615245,0.0035759999999999854,False
