card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,65495,0.3269230769230769,65382.0,113.0,0.001728304426294699,False
3 of Clubs,65329,0.3269230769230769,65382.0,-53.0,0.0008106206601205224,False
4 of Clubs,65402,0.3269230769230769,65382.0,20.0,0.00030589458872472546,False
5 of Clubs,65424,0.3269230769230769,65382.0,42.0,0.0006423786363219235,False
6 of Clubs,65225,0.3269230769230769,65382.0,-157.0,0.002401272521489095,False
7 of Clubs,65138,0.3269230769230769,65382.0,-244.0,0.0037319139824416505,False
8 of Clubs,65507,0.3269230769230769,65382.0,125.0,0.001911841179529534,False
9 of Clubs,65327,0.3269230769230769,65382.0,-55.0,0.000841210118992995,False
10 of Clubs,65420,0.3269230769230769,65382.0,38.0,0.0005811997185769784,False
Jack of Clubs,65410,0.3269230769230769,65382.0,28.0,0.00042825242421461564,False
Queen of Clubs,65584,0.3269230769230769,65382.0,202.0,0.003089535346119727,False
King of Clubs,65074,0.3269230769230769,65382.0,-308.0,0.004710776666360772,False
Ace of Clubs,65429,0.3269230769230769,65382.0,47.0,0.0007188522835031049,False
2 of Diamonds,65465,0.3269230769230769,65382.0,83.0,0.0012694625432076107,False
3 of Diamonds,65441,0.3269230769230769,65382.0,59.0,0.0009023890367379401,False
4 of Diamonds,65243,0.3269230769230769,65382.0,-139.0,0.0021259673916368418,False
5 of Diamonds,65262,0.3269230769230769,65382.0,-120.0,0.0018353675323483528,False
6 of Diamonds,65534,0.3269230769230769,65382.0,152.0,0.0023247988743079137,False
7 of Diamonds,65056,0.3269230769230769,65382.0,-326.0,0.004986081796213025,False
8 of Diamonds,65379,0.3269230769230769,65382.0,-3.0,4.588418830870882e-05,False
9 of Diamonds,65330,0.3269230769230769,65382.0,-52.0,0.0007953259306842862,False
10 of Diamonds,65265,0.3269230769230769,65382.0,-117.0,0.001789483344039644,False
Jack of Diamonds,65142,0.3269230769230769,65382.0,-240.0,0.0036707350646967055,False
Queen of Diamonds,65442,0.3269230769230769,65382.0,60.0,0.0009176837661741764,False
King of Diamonds,65463,0.3269230769230769,65382.0,81.0,0.0012388730843351382,False
Ace of Diamonds,65021,0.3269230769230769,65382.0,-361.0,0.005521397326481294,False
2 of Hearts,65381,0.3269230769230769,65382.0,-1.0,1.5294729436236273e-05,False
3 of Hearts,65109,0.3269230769230769,65382.0,-273.0,0.004175461136092503,False
4 of Hearts,65158,0.3269230769230769,65382.0,-224.0,0.003426019393716925,False
5 of Hearts,65487,0.3269230769230769,65382.0,105.0,0.0016059465908048087,False
6 of Hearts,65460,0.3269230769230769,65382.0,78.0,0.0011929888960264293,False
7 of Hearts,65463,0.3269230769230769,65382.0,81.0,0.0012388730843351382,False
8 of Hearts,65253,0.3269230769230769,65382.0,-129.0,0.001973020097274479,False
9 of Hearts,65234,0.3269230769230769,65382.0,-148.0,0.0022636199565629683,False
10 of Hearts,65346,0.3269230769230769,65382.0,-36.0,0.0005506102597045058,False
Jack of Hearts,65576,0.3269230769230769,65382.0,194.0,0.002967177510629837,False
Queen of Hearts,66018,0.3269230769230769,65382.0,636.0,0.00972744792144627,False
King of Hearts,65322,0.3269230769230769,65382.0,-60.0,0.0009176837661741764,False
Ace of Hearts,65592,0.3269230769230769,65382.0,210.0,0.0032118931816096175,False
2 of Spades,65829,0.3269230769230769,65382.0,447.0,0.006836744057997614,False
3 of Spades,65505,0.3269230769230769,65382.0,123.0,0.0018812517206570616,False
4 of Spades,65276,0.3269230769230769,65382.0,-106.0,0.0016212413202410449,False
5 of Spades,65325,0.3269230769230769,65382.0,-57.0,0.0008717995778654675,False
6 of Spades,65291,0.3269230769230769,65382.0,-91.0,0.0013918203786975009,False
7 of Spades,64985,0.3269230769230769,65382.0,-397.0,0.0060720075861858,False
8 of Spades,65474,0.3269230769230769,65382.0,92.0,0.0014071151081337372,False
9 of Spades,66077,0.3269230769230769,65382.0,695.0,0.01062983695818421,True
10 of Spades,65350,0.3269230769230769,65382.0,-32.0,0.0004894313419595607,False
Jack of Spades,65128,0.3269230769230769,65382.0,-254.0,0.003884861276804013,False
Queen of Spades,65169,0.3269230769230769,65382.0,-213.0,0.0032577773699183263,False
King of Spades,65513,0.3269230769230769,65382.0,131.0,0.002003609556146952,False
Ace of Spades,65736,0.3269230769230769,65382.0,354.0,0.00541433422042764,False
