card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,43566,0.3269230769230769,43588.0,-22.0,0.000504726071395797,False
3 of Clubs,43516,0.3269230769230769,43588.0,-72.0,0.0016518307791135176,False
4 of Clubs,43531,0.3269230769230769,43588.0,-57.0,0.0013076993667982012,False
5 of Clubs,43487,0.3269230769230769,43588.0,-101.0,0.002317151509589795,False
6 of Clubs,43524,0.3269230769230769,43588.0,-64.0,0.0014682940258786822,False
7 of Clubs,43352,0.3269230769230769,43588.0,-236.0,0.00541433422042764,False
8 of Clubs,43672,0.3269230769230769,43588.0,84.0,0.0019271359089657704,False
9 of Clubs,43681,0.3269230769230769,43588.0,93.0,0.0021336147563549603,False
10 of Clubs,43553,0.3269230769230769,43588.0,-35.0,0.0008029732954024044,False
Jack of Clubs,43741,0.3269230769230769,43588.0,153.0,0.0035101404056162248,False
Queen of Clubs,43894,0.3269230769230769,43588.0,306.0,0.0070202808112324495,False
King of Clubs,43341,0.3269230769230769,43588.0,-247.0,0.005666697256125539,False
Ace of Clubs,43678,0.3269230769230769,43588.0,90.0,0.0020647884738918968,False
2 of Diamonds,43688,0.3269230769230769,43588.0,100.0,0.002294209415435441,False
3 of Diamonds,43662,0.3269230769230769,43588.0,74.0,0.0016977149674222262,False
4 of Diamonds,43487,0.3269230769230769,43588.0,-101.0,0.002317151509589795,False
5 of Diamonds,43511,0.3269230769230769,43588.0,-77.0,0.0017665412498852895,False
6 of Diamonds,43605,0.3269230769230769,43588.0,17.0,0.000390015600624025,False
7 of Diamonds,43379,0.3269230769230769,43588.0,-209.0,0.004794897678260072,False
8 of Diamonds,43635,0.3269230769230769,43588.0,47.0,0.0010782784252546572,False
9 of Diamonds,43333,0.3269230769230769,43588.0,-255.0,0.005850234009360375,False
10 of Diamonds,43268,0.3269230769230769,43588.0,-320.0,0.007341470129393411,False
Jack of Diamonds,43432,0.3269230769230769,43588.0,-156.0,0.003578966688079288,False
Queen of Diamonds,43863,0.3269230769230769,43588.0,275.0,0.006309075892447462,False
King of Diamonds,43633,0.3269230769230769,43588.0,45.0,0.0010323942369459484,False
Ace of Diamonds,43480,0.3269230769230769,43588.0,-108.0,0.0024777461686702764,False
2 of Hearts,43577,0.3269230769230769,43588.0,-11.0,0.0002523630356978985,False
3 of Hearts,43462,0.3269230769230769,43588.0,-126.0,0.0028907038634486556,False
4 of Hearts,43500,0.3269230769230769,43588.0,-88.0,0.002018904285583188,False
5 of Hearts,43809,0.3269230769230769,43588.0,221.0,0.005070202808112325,False
6 of Hearts,43608,0.3269230769230769,43588.0,20.0,0.0004588418830870882,False
7 of Hearts,43748,0.3269230769230769,43588.0,160.0,0.0036707350646967055,False
8 of Hearts,43639,0.3269230769230769,43588.0,51.0,0.001170046801872075,False
9 of Hearts,43521,0.3269230769230769,43588.0,-67.0,0.0015371203083417455,False
10 of Hearts,43511,0.3269230769230769,43588.0,-77.0,0.0017665412498852895,False
Jack of Hearts,43661,0.3269230769230769,43588.0,73.0,0.0016747728732678718,False
Queen of Hearts,43918,0.3269230769230769,43588.0,330.0,0.007570891070936955,False
King of Hearts,43515,0.3269230769230769,43588.0,-73.0,0.0016747728732678718,False
Ace of Hearts,43646,0.3269230769230769,43588.0,58.0,0.0013306414609525557,False
2 of Spades,43747,0.3269230769230769,43588.0,159.0,0.0036477929705423513,False
3 of Spades,43681,0.3269230769230769,43588.0,93.0,0.0021336147563549603,False
4 of Spades,43430,0.3269230769230769,43588.0,-158.0,0.0036248508763879967,False
5 of Spades,43552,0.3269230769230769,43588.0,-36.0,0.0008259153895567588,False
6 of Spades,43599,0.3269230769230769,43588.0,11.0,0.0002523630356978985,False
7 of Spades,43406,0.3269230769230769,43588.0,-182.0,0.004175461136092503,False
8 of Spades,43557,0.3269230769230769,43588.0,-31.0,0.0007112049187849867,False
9 of Spades,44176,0.3269230769230769,43588.0,588.0,0.013489951362760393,True
10 of Spades,43786,0.3269230769230769,43588.0,198.0,0.004542534642562173,False
Jack of Spades,43456,0.3269230769230769,43588.0,-132.0,0.003028356428374782,False
Queen of Spades,43121,0.3269230769230769,43588.0,-467.0,0.01071395797008351,True
King of Spades,43548,0.3269230769230769,43588.0,-40.0,0.0009176837661741764,False
Ace of Spades,43890,0.3269230769230769,43588.0,302.0,0.006928512434615032,False
