card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,27143,0.3269230769230769,27242.5,-99.5,0.003652381389373222,False
3 of Clubs,27208,0.3269230769230769,27242.5,-34.5,0.0012664035973203635,False
4 of Clubs,27181,0.3269230769230769,27242.5,-61.5,0.002257502064788474,False
5 of Clubs,27215,0.3269230769230769,27242.5,-27.5,0.001009452142791594,False
6 of Clubs,27296,0.3269230769230769,27242.5,53.5,0.0019638432596127374,False
7 of Clubs,27027,0.3269230769230769,27242.5,-215.5,0.0079104340644214,False
8 of Clubs,27249,0.3269230769230769,27242.5,6.5,0.00023859777920528586,False
9 of Clubs,27330,0.3269230769230769,27242.5,87.5,0.0032118931816096175,False
10 of Clubs,27230,0.3269230769230769,27242.5,-12.5,0.0004588418830870882,False
Jack of Clubs,27463,0.3269230769230769,27242.5,220.5,0.008093970817656235,False
Queen of Clubs,27341,0.3269230769230769,27242.5,98.5,0.003615674038726255,False
King of Clubs,27071,0.3269230769230769,27242.5,-171.5,0.00629531063595485,False
Ace of Clubs,27338,0.3269230769230769,27242.5,95.5,0.003505551986785354,False
2 of Diamonds,27214,0.3269230769230769,27242.5,-28.5,0.0010461594934385611,False
3 of Diamonds,27323,0.3269230769230769,27242.5,80.5,0.0029549417270808478,False
4 of Diamonds,27254,0.3269230769230769,27242.5,11.5,0.00042213453244012113,False
5 of Diamonds,27272,0.3269230769230769,27242.5,29.5,0.001082866844085528,False
6 of Diamonds,27330,0.3269230769230769,27242.5,87.5,0.0032118931816096175,False
7 of Diamonds,26954,0.3269230769230769,27242.5,-288.5,0.010590070661649995,True
8 of Diamonds,27457,0.3269230769230769,27242.5,214.5,0.007873726713774433,False
9 of Diamonds,26911,0.3269230769230769,27242.5,-331.5,0.012168486739469579,True
10 of Diamonds,27097,0.3269230769230769,27242.5,-145.5,0.005340919519133707,False
Jack of Diamonds,27194,0.3269230769230769,27242.5,-48.5,0.0017803065063779022,False
Queen of Diamonds,27392,0.3269230769230769,27242.5,149.5,0.005487748921721575,False
King of Diamonds,27404,0.3269230769230769,27242.5,161.5,0.00592823712948518,False
Ace of Diamonds,27293,0.3269230769230769,27242.5,50.5,0.0018537212076718363,False
2 of Hearts,27332,0.3269230769230769,27242.5,89.5,0.0032853078829035514,False
3 of Hearts,27185,0.3269230769230769,27242.5,-57.5,0.0021106726622006056,False
4 of Hearts,27102,0.3269230769230769,27242.5,-140.5,0.0051573827658988715,False
5 of Hearts,27320,0.3269230769230769,27242.5,77.5,0.0028448196751399467,False
6 of Hearts,27335,0.3269230769230769,27242.5,92.5,0.0033954299348444524,False
7 of Hearts,27277,0.3269230769230769,27242.5,34.5,0.0012664035973203635,False
8 of Hearts,27247,0.3269230769230769,27242.5,4.5,0.00016518307791135175,False
9 of Hearts,27315,0.3269230769230769,27242.5,72.5,0.0026612829219051113,False
10 of Hearts,27188,0.3269230769230769,27242.5,-54.5,0.0020005506102597046,False
Jack of Hearts,27268,0.3269230769230769,27242.5,25.5,0.00093603744149766,False
Queen of Hearts,27276,0.3269230769230769,27242.5,33.5,0.0012296962466733963,False
King of Hearts,27246,0.3269230769230769,27242.5,3.5,0.0001284757272643847,False
Ace of Hearts,27411,0.3269230769230769,27242.5,168.5,0.006185188584013949,False
2 of Spades,27274,0.3269230769230769,27242.5,31.5,0.0011562815453794622,False
3 of Spades,27150,0.3269230769230769,27242.5,-92.5,0.0033954299348444524,False
4 of Spades,27037,0.3269230769230769,27242.5,-205.5,0.00754336055795173,False
5 of Spades,27176,0.3269230769230769,27242.5,-66.5,0.0024410388180233092,False
6 of Spades,27172,0.3269230769230769,27242.5,-70.5,0.0025878682206111774,False
7 of Spades,27147,0.3269230769230769,27242.5,-95.5,0.003505551986785354,False
8 of Spades,27192,0.3269230769230769,27242.5,-50.5,0.0018537212076718363,False
9 of Spades,27477,0.3269230769230769,27242.5,234.5,0.008607873726713774,False
10 of Spades,27465,0.3269230769230769,27242.5,222.5,0.00816738551895017,False
Jack of Spades,27365,0.3269230769230769,27242.5,122.5,0.004496650454253464,False
Queen of Spades,26862,0.3269230769230769,27242.5,-380.5,0.013967146921170964,True
King of Spades,27177,0.3269230769230769,27242.5,-65.5,0.002404331467376342,False
Ace of Spades,27427,0.3269230769230769,27242.5,184.5,0.0067725061943654215,False
