hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,475,289,0.608421052631579,0.6000000000000001,True
Kings paired,453,226,0.4988962472406181,0.45,True
Queens paired,430,187,0.43488372093023253,0.4,True
Jacks paired,455,196,0.4307692307692308,0.4,True
10s paired,471,155,0.32908704883227174,0.30000000000000004,True
"Ace, Queen off suit",938,307,0.3272921108742004,0.30000000000000004,True
"Ace, Queen suited",299,97,0.32441471571906355,0.30000000000000004,True
"Ace, King off suit",941,300,0.3188097768331562,0.30000000000000004,True
"King, Jack suited",297,93,0.31313131313131315,0.30000000000000004,True
9s paired,398,120,0.3015075376884422,0.30000000000000004,True
"King, Queen off suit",890,251,0.28202247191011237,0.25,True
"King, Queen suited",315,88,0.27936507936507937,0.25,True
8s paired,418,116,0.27751196172248804,0.25,True
"Ace, 10 off suit",904,246,0.2721238938053097,0.25,True
"King, 9 suited",317,86,0.27129337539432175,0.25,True
"Ace, King suited",311,84,0.27009646302250806,0.25,True
"King, 10 suited",301,81,0.2691029900332226,0.25,True
"Ace, Jack off suit",903,242,0.26799557032115173,0.25,True
"Queen, Jack off suit",925,245,0.2648648648648649,0.25,True
"King, Jack off suit",931,241,0.2588614393125671,0.25,True
"Ace, 9 off suit",905,231,0.25524861878453037,0.25,True
"Ace, 9 suited",279,71,0.25448028673835127,0.25,True
"Queen, 10 suited",294,74,0.25170068027210885,0.25,True
"Ace, Jack suited",310,77,0.24838709677419354,0.2,True
"King, 10 off suit",863,214,0.24797219003476245,0.2,True
"Ace, 7 suited",303,74,0.24422442244224424,0.2,True
"Ace, 7 off suit",870,212,0.24367816091954023,0.2,True
"Queen, Jack suited",312,76,0.24358974358974358,0.2,True
"Queen, 10 off suit",860,208,0.24186046511627907,0.2,True
7s paired,450,108,0.24,0.2,True
"Ace, 10 suited",310,73,0.23548387096774193,0.2,True
"King, 9 off suit",942,216,0.22929936305732485,0.2,True
"Ace, 5 off suit",868,199,0.22926267281105991,0.2,True
5s paired,472,106,0.2245762711864407,0.2,True
"Jack, 10 suited",290,64,0.2206896551724138,0.2,True
"King, 8 suited",296,65,0.2195945945945946,0.2,True
"Ace, 6 off suit",931,204,0.21911922663802363,0.2,True
"Ace, 8 suited",304,65,0.2138157894736842,0.2,True
"Jack, 9 off suit",922,197,0.21366594360086769,0.2,True
"Ace, 5 suited",297,63,0.21212121212121213,0.2,True
"Jack, 10 off suit",916,193,0.21069868995633187,0.2,True
"King, 7 suited",281,59,0.2099644128113879,0.2,True
"Queen, 8 suited",324,68,0.20987654320987653,0.2,True
"King, 8 off suit",892,187,0.20964125560538116,0.2,True
"Ace, 8 off suit",883,185,0.20951302378255945,0.2,True
"Queen, 9 suited",287,60,0.20905923344947736,0.2,True
"Queen, 7 off suit",915,191,0.2087431693989071,0.2,True
"Ace, 4 suited",343,70,0.20408163265306123,0.2,True
"Ace, 6 suited",310,63,0.2032258064516129,0.2,True
3s paired,414,84,0.2028985507246377,0.2,True
"King, 5 suited",331,67,0.20241691842900303,0.2,True
6s paired,488,98,0.20081967213114754,0.2,True
"Ace, 4 off suit",911,181,0.1986827661909989,0.15000000000000002,True
"King, 7 off suit",918,181,0.19716775599128541,0.15000000000000002,True
"King, 6 off suit",883,170,0.19252548131370328,0.15000000000000002,True
"Jack, 8 off suit",873,168,0.19243986254295534,0.15000000000000002,True
"Queen, 9 off suit",882,169,0.19160997732426305,0.15000000000000002,True
"Queen, 5 suited",278,53,0.1906474820143885,0.15000000000000002,True
"Ace, 3 off suit",942,177,0.18789808917197454,0.15000000000000002,True
"Queen, 6 suited",295,55,0.1864406779661017,0.15000000000000002,True
"Queen, 8 off suit",869,162,0.18642117376294592,0.15000000000000002,True
"10, 9 off suit",928,171,0.18426724137931033,0.15000000000000002,True
4s paired,448,82,0.18303571428571427,0.15000000000000002,True
"Jack, 7 suited",337,61,0.18100890207715134,0.15000000000000002,True
"King, 6 suited",310,56,0.18064516129032257,0.15000000000000002,True
"King, 2 suited",301,54,0.17940199335548174,0.15000000000000002,True
"Queen, 3 off suit",888,159,0.17905405405405406,0.15000000000000002,True
"9, 4 suited",320,57,0.178125,0.15000000000000002,True
"Ace, 2 suited",293,52,0.17747440273037543,0.15000000000000002,True
2s paired,442,78,0.17647058823529413,0.15000000000000002,True
"10, 9 suited",263,46,0.17490494296577946,0.15000000000000002,True
"King, 4 off suit",866,148,0.17090069284064666,0.15000000000000002,True
"King, 4 suited",293,50,0.17064846416382254,0.15000000000000002,True
"9, 8 off suit",939,160,0.1703940362087327,0.15000000000000002,True
"Queen, 7 suited",315,53,0.16825396825396827,0.15000000000000002,True
"Queen, 5 off suit",880,148,0.16818181818181818,0.15000000000000002,True
"10, 8 off suit",846,142,0.16784869976359337,0.15000000000000002,True
"King, 2 off suit",906,151,0.16666666666666666,0.15000000000000002,True
"Queen, 6 off suit",917,152,0.16575790621592149,0.15000000000000002,True
"Ace, 2 off suit",913,149,0.16319824753559695,0.15000000000000002,True
"Queen, 2 off suit",907,148,0.1631753031973539,0.15000000000000002,True
"Jack, 7 off suit",914,149,0.16301969365426697,0.15000000000000002,True
"Jack, 9 suited",291,47,0.16151202749140894,0.15000000000000002,True
"10, 5 off suit",948,153,0.16139240506329114,0.15000000000000002,True
"Jack, 6 suited",279,45,0.16129032258064516,0.15000000000000002,True
"Jack, 4 suited",267,43,0.16104868913857678,0.15000000000000002,True
"10, 4 suited",318,51,0.16037735849056603,0.15000000000000002,True
"Ace, 3 suited",278,44,0.15827338129496402,0.15000000000000002,True
"9, 6 off suit",893,141,0.15789473684210525,0.15000000000000002,True
"9, 8 suited",304,48,0.15789473684210525,0.15000000000000002,True
"Queen, 3 suited",285,45,0.15789473684210525,0.15000000000000002,True
"10, 6 suited",330,52,0.15757575757575756,0.15000000000000002,True
"King, 5 off suit",850,133,0.1564705882352941,0.15000000000000002,True
"King, 3 off suit",893,139,0.15565509518477044,0.15000000000000002,True
"Jack, 8 suited",343,53,0.15451895043731778,0.15000000000000002,True
"10, 7 suited",306,47,0.15359477124183007,0.15000000000000002,True
"10, 7 off suit",930,142,0.15268817204301074,0.15000000000000002,True
"Queen, 4 off suit",905,138,0.15248618784530388,0.15000000000000002,True
"King, 3 suited",288,43,0.14930555555555555,0.1,True
"10, 6 off suit",900,133,0.14777777777777779,0.1,True
"9, 7 off suit",929,137,0.147470398277718,0.1,True
"9, 5 off suit",939,138,0.14696485623003194,0.1,True
"10, 8 suited",314,46,0.1464968152866242,0.1,True
"Jack, 2 suited",304,44,0.14473684210526316,0.1,True
"9, 4 off suit",899,130,0.1446051167964405,0.1,True
"8, 2 suited",277,40,0.1444043321299639,0.1,True
"9, 3 off suit",918,131,0.14270152505446623,0.1,True
"7, 6 suited",309,44,0.1423948220064725,0.1,True
"Queen, 4 suited",296,42,0.14189189189189189,0.1,True
"7, 4 suited",263,37,0.14068441064638784,0.1,True
"8, 5 off suit",914,128,0.1400437636761488,0.1,True
"Jack, 6 off suit",944,132,0.13983050847457626,0.1,True
"5, 3 suited",304,42,0.13815789473684212,0.1,True
"9, 5 suited",285,39,0.1368421052631579,0.1,True
"7, 4 off suit",900,123,0.13666666666666666,0.1,True
"Jack, 4 off suit",849,116,0.13663133097762073,0.1,True
"8, 7 off suit",914,124,0.13566739606126915,0.1,True
"Queen, 2 suited",282,38,0.1347517730496454,0.1,True
"9, 7 suited",306,41,0.13398692810457516,0.1,True
"10, 3 suited",323,43,0.13312693498452013,0.1,True
"Jack, 3 suited",316,42,0.13291139240506328,0.1,True
"Jack, 3 off suit",952,126,0.1323529411764706,0.1,True
"10, 5 suited",327,43,0.13149847094801223,0.1,True
"9, 2 suited",274,36,0.13138686131386862,0.1,True
"Jack, 5 off suit",907,119,0.13120176405733186,0.1,True
"Jack, 5 suited",329,43,0.13069908814589665,0.1,True
"10, 4 off suit",897,117,0.13043478260869565,0.1,True
"8, 6 off suit",884,115,0.13009049773755657,0.1,True
"5, 4 suited",314,40,0.12738853503184713,0.1,True
"6, 3 off suit",911,114,0.1251372118551043,0.1,True
"6, 5 off suit",944,117,0.1239406779661017,0.1,True
"8, 3 suited",275,34,0.12363636363636364,0.1,True
"8, 4 off suit",877,106,0.12086659064994298,0.1,True
"10, 3 off suit",978,118,0.12065439672801637,0.1,True
"7, 6 off suit",945,114,0.12063492063492064,0.1,True
"9, 6 suited",325,39,0.12,0.1,True
"7, 5 off suit",850,102,0.12,0.1,True
"9, 3 suited",303,36,0.1188118811881188,0.1,True
"10, 2 suited",313,37,0.1182108626198083,0.1,True
"8, 7 suited",297,35,0.11784511784511785,0.1,True
"Jack, 2 off suit",898,105,0.11692650334075724,0.1,True
"10, 2 off suit",887,103,0.1161217587373168,0.1,True
"8, 6 suited",294,34,0.11564625850340136,0.1,True
"8, 5 suited",288,33,0.11458333333333333,0.1,True
"6, 4 off suit",894,100,0.11185682326621924,0.1,True
"5, 4 off suit",911,101,0.11086717892425905,0.1,True
"6, 5 suited",293,32,0.10921501706484642,0.1,True
"8, 4 suited",313,34,0.10862619808306709,0.1,True
"4, 2 suited",304,33,0.10855263157894737,0.1,True
"9, 2 off suit",880,95,0.10795454545454546,0.1,True
"7, 2 suited",312,33,0.10576923076923077,0.1,True
"7, 5 suited",333,34,0.1021021021021021,0.1,True
"7, 3 suited",294,30,0.10204081632653061,0.1,True
"4, 3 suited",297,30,0.10101010101010101,0.1,True
"7, 3 off suit",941,95,0.10095642933049948,0.1,True
"7, 2 off suit",903,91,0.10077519379844961,0.1,True
"4, 3 off suit",929,92,0.09903121636167922,0.05,True
"8, 3 off suit",906,88,0.09713024282560706,0.05,True
"5, 3 off suit",869,84,0.09666283084004602,0.05,True
"5, 2 suited",321,31,0.09657320872274143,0.05,True
"6, 2 off suit",929,89,0.09580193756727665,0.05,True
"8, 2 off suit",916,85,0.0927947598253275,0.05,True
"6, 3 suited",269,24,0.08921933085501858,0.05,True
"3, 2 off suit",944,84,0.08898305084745763,0.05,True
"5, 2 off suit",905,78,0.0861878453038674,0.05,True
"4, 2 off suit",878,74,0.08428246013667426,0.05,True
"6, 2 suited",308,25,0.08116883116883117,0.05,True
"6, 4 suited",271,19,0.07011070110701106,0.05,True
"3, 2 suited",303,15,0.04950495049504951,0.0,True
