player,wins,expected_wins,deviation,percent_deviation,deviation_above_tolerable_threshold
0,5501.416666666667,5555.333333333333,-53.91666666666606,0.009705388215528512,False
1,5616.583333333333,5555.333333333333,61.25,0.011025441017640707,True
2,5516.583333333333,5555.333333333333,-38.75,0.006975279011160447,False
3,5566.75,5555.333333333333,11.41666666666697,0.0020550822032881864,False
4,5581.333333333333,5555.333333333333,26.0,0.0046801872074883,False
5,5549.333333333333,5555.333333333333,-6.0,0.001080043201728069,False
