player,wins,expected_wins,deviation,percent_deviation,deviation_above_tolerable_threshold
0,16796.333333333332,16666.0,130.33333333333212,0.007820312812512428,False
1,16711.833333333332,16666.0,45.83333333333212,0.002750110004400103,False
2,16489.583333333332,16666.0,-176.41666666666788,0.01058542341693675,True
3,16768.75,16666.0,102.75,0.006165246609864394,False
4,16483.0,16666.0,-183.0,0.010980439217568702,True
5,16746.5,16666.0,80.5,0.004830193207728309,False
