hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,1871,737,0.3939070016034206,0.35000000000000003,False
Kings paired,1809,610,0.33720287451630737,0.30000000000000004,False
Queens paired,1818,515,0.2832783278327833,0.25,False
"Ace, King suited",1260,343,0.2722222222222222,0.25,False
Jacks paired,1795,462,0.2573816155988858,0.25,False
"King, Queen suited",1243,313,0.251810136765889,0.25,False
"Ace, Queen suited",1194,291,0.24371859296482412,0.2,False
"Ace, Jack suited",1216,286,0.23519736842105263,0.2,False
"King, Jack suited",1212,280,0.23102310231023102,0.2,False
"Queen, Jack suited",1242,279,0.2246376811594203,0.2,False
"Ace, King off suit",3649,810,0.22197862428062484,0.2,False
10s paired,1864,410,0.21995708154506438,0.2,False
"Jack, 10 suited",1201,262,0.21815154038301415,0.2,False
"Ace, 10 suited",1241,268,0.21595487510072522,0.2,False
"King, 10 suited",1263,272,0.21536025336500395,0.2,False
"Queen, 10 suited",1229,255,0.20748576078112285,0.2,False
"Ace, Queen off suit",3704,767,0.20707343412527,0.2,False
"King, 9 suited",1277,263,0.20595144870790916,0.2,False
"King, Queen off suit",3686,757,0.20537167661421596,0.2,False
"Ace, 8 suited",1225,249,0.20326530612244897,0.2,False
9s paired,1802,364,0.20199778024417314,0.2,False
"Ace, 7 suited",1235,244,0.19757085020242915,0.15000000000000002,False
"Queen, Jack off suit",3719,732,0.19682710406023124,0.15000000000000002,False
"Ace, Jack off suit",3643,716,0.19654131210540762,0.15000000000000002,False
"Ace, 5 suited",1182,230,0.19458544839255498,0.15000000000000002,False
"Jack, 9 suited",1201,229,0.1906744379683597,0.15000000000000002,False
"Jack, 10 off suit",3542,669,0.18887634105025408,0.15000000000000002,False
"Ace, 9 suited",1188,221,0.18602693602693604,0.15000000000000002,False
"9, 8 suited",1237,230,0.18593371059013744,0.15000000000000002,False
"King, Jack off suit",3614,665,0.1840066408411732,0.15000000000000002,False
"King, 7 suited",1214,222,0.1828665568369028,0.15000000000000002,False
"Ace, 4 suited",1209,221,0.1827956989247312,0.15000000000000002,False
"Queen, 10 off suit",3567,648,0.18166526492851134,0.15000000000000002,False
"Ace, 2 suited",1222,219,0.17921440261865793,0.15000000000000002,False
"King, 4 suited",1199,214,0.17848206839032527,0.15000000000000002,False
"Ace, 10 off suit",3594,638,0.1775180856983862,0.15000000000000002,False
"Ace, 6 suited",1196,212,0.17725752508361203,0.15000000000000002,False
"Queen, 9 suited",1175,208,0.17702127659574468,0.15000000000000002,False
"10, 9 suited",1216,214,0.17598684210526316,0.15000000000000002,False
"King, 10 off suit",3643,641,0.17595388416140542,0.15000000000000002,False
"9, 6 suited",1221,213,0.17444717444717445,0.15000000000000002,False
8s paired,1797,313,0.17417918753478018,0.15000000000000002,False
"Jack, 8 suited",1240,214,0.17258064516129032,0.15000000000000002,False
"Ace, 9 off suit",3576,617,0.17253914988814317,0.15000000000000002,False
"King, 8 suited",1188,204,0.1717171717171717,0.15000000000000002,False
"Ace, 3 suited",1218,209,0.17159277504105092,0.15000000000000002,False
"10, 8 suited",1211,206,0.17010734929810073,0.15000000000000002,False
"King, 6 suited",1264,215,0.17009493670886075,0.15000000000000002,False
6s paired,1768,299,0.16911764705882354,0.15000000000000002,False
"7, 6 suited",1107,181,0.16350496838301717,0.15000000000000002,False
"10, 9 off suit",3643,587,0.16113093604172385,0.15000000000000002,False
7s paired,1845,297,0.16097560975609757,0.15000000000000002,False
"Queen, 7 suited",1202,192,0.15973377703826955,0.15000000000000002,False
"8, 7 suited",1238,197,0.1591276252019386,0.15000000000000002,False
"King, 9 off suit",3600,563,0.15638888888888888,0.15000000000000002,False
"10, 7 suited",1185,185,0.15611814345991562,0.15000000000000002,False
"Queen, 5 suited",1181,182,0.15410668924640136,0.15000000000000002,False
"6, 5 suited",1200,184,0.15333333333333332,0.15000000000000002,False
"9, 7 suited",1241,190,0.15310233682514102,0.15000000000000002,False
"Ace, 5 off suit",3646,558,0.15304443225452552,0.15000000000000002,False
"Ace, 6 off suit",3699,562,0.1519329548526629,0.15000000000000002,False
"Queen, 4 suited",1214,184,0.1515650741350906,0.15000000000000002,False
"Queen, 8 suited",1188,180,0.15151515151515152,0.15000000000000002,False
"Queen, 3 suited",1242,188,0.15136876006441224,0.15000000000000002,False
"Ace, 8 off suit",3539,533,0.15060751624752755,0.15000000000000002,False
"10, 2 suited",1217,183,0.15036976170912078,0.15000000000000002,False
"King, 5 suited",1154,173,0.14991334488734837,0.1,False
"8, 5 suited",1176,176,0.14965986394557823,0.1,False
"Ace, 7 off suit",3593,537,0.14945727804063458,0.1,False
"10, 4 suited",1207,180,0.1491300745650373,0.1,False
"Jack, 6 suited",1265,188,0.14861660079051384,0.1,False
"5, 4 suited",1185,176,0.14852320675105485,0.1,False
"Queen, 6 suited",1147,170,0.14821272885789014,0.1,False
"7, 5 suited",1174,174,0.14821124361158433,0.1,False
"Queen, 9 off suit",3624,537,0.14817880794701987,0.1,False
