hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,469,229,0.488272921108742,0.45,True
Kings paired,498,203,0.40763052208835343,0.4,True
Queens paired,433,156,0.36027713625866054,0.35000000000000003,True
Jacks paired,487,153,0.3141683778234086,0.30000000000000004,True
"Ace, King off suit",885,242,0.2734463276836158,0.25,True
"Ace, King suited",316,84,0.26582278481012656,0.25,True
9s paired,442,115,0.26018099547511314,0.25,True
"Ace, Jack off suit",909,215,0.23652365236523654,0.2,True
"King, Queen suited",288,67,0.2326388888888889,0.2,True
"Ace, Queen suited",305,67,0.21967213114754097,0.2,True
"King, Queen off suit",939,205,0.21831735889243875,0.2,True
"Ace, 10 suited",298,65,0.2181208053691275,0.2,True
"Ace, Queen off suit",899,195,0.21690767519466073,0.2,True
10s paired,438,95,0.21689497716894976,0.2,True
"King, 10 suited",315,67,0.2126984126984127,0.2,True
"Ace, Jack suited",321,66,0.205607476635514,0.2,True
"Ace, 10 off suit",927,190,0.20496224379719524,0.2,True
"Ace, 7 suited",290,59,0.20344827586206896,0.2,True
"Jack, 10 suited",307,62,0.20195439739413681,0.2,True
6s paired,426,85,0.19953051643192488,0.15000000000000002,True
"King, Jack suited",302,60,0.1986754966887417,0.15000000000000002,True
"King, 10 off suit",869,171,0.19677790563866512,0.15000000000000002,True
8s paired,489,95,0.19427402862985685,0.15000000000000002,True
"Ace, 8 suited",315,60,0.19047619047619047,0.15000000000000002,True
"Queen, 10 suited",290,54,0.18620689655172415,0.15000000000000002,True
"King, Jack off suit",865,159,0.1838150289017341,0.15000000000000002,True
5s paired,454,83,0.1828193832599119,0.15000000000000002,True
3s paired,405,74,0.18271604938271604,0.15000000000000002,True
"King, 5 suited",308,56,0.18181818181818182,0.15000000000000002,True
2s paired,472,85,0.18008474576271186,0.15000000000000002,True
4s paired,429,77,0.1794871794871795,0.15000000000000002,True
7s paired,448,80,0.17857142857142858,0.15000000000000002,True
"King, 8 suited",320,57,0.178125,0.15000000000000002,True
"Ace, 8 off suit",919,162,0.176278563656148,0.15000000000000002,True
"Ace, 9 suited",279,49,0.17562724014336917,0.15000000000000002,True
"Queen, 10 off suit",903,157,0.17386489479512734,0.15000000000000002,True
"King, 2 suited",314,54,0.17197452229299362,0.15000000000000002,True
"Queen, 7 suited",320,54,0.16875,0.15000000000000002,True
"Jack, 10 off suit",897,151,0.16833890746934224,0.15000000000000002,True
"Ace, 7 off suit",911,152,0.1668496158068057,0.15000000000000002,True
"Queen, Jack suited",278,46,0.16546762589928057,0.15000000000000002,True
"Queen, Jack off suit",919,151,0.16430903155603918,0.15000000000000002,True
"King, 9 off suit",913,150,0.16429353778751368,0.15000000000000002,True
"Ace, 9 off suit",920,146,0.15869565217391304,0.15000000000000002,True
"Ace, 3 suited",293,46,0.15699658703071673,0.15000000000000002,True
"King, 6 suited",294,46,0.1564625850340136,0.15000000000000002,True
"Ace, 6 off suit",908,142,0.15638766519823788,0.15000000000000002,True
"Ace, 4 off suit",917,143,0.1559432933478735,0.15000000000000002,True
"Ace, 6 suited",290,45,0.15517241379310345,0.15000000000000002,True
"King, 5 off suit",936,144,0.15384615384615385,0.15000000000000002,True
"King, 6 off suit",908,137,0.15088105726872247,0.15000000000000002,True
"Ace, 5 off suit",915,137,0.14972677595628414,0.1,True
"King, 7 off suit",889,132,0.1484814398200225,0.1,True
"Ace, 2 off suit",896,132,0.14732142857142858,0.1,True
"9, 6 suited",313,46,0.14696485623003194,0.1,True
"10, 8 suited",314,46,0.1464968152866242,0.1,True
"King, 4 off suit",917,133,0.1450381679389313,0.1,True
"Ace, 4 suited",298,43,0.14429530201342283,0.1,True
"Queen, 8 off suit",909,131,0.14411441144114412,0.1,True
"King, 8 off suit",880,126,0.1431818181818182,0.1,True
"10, 9 suited",308,44,0.14285714285714285,0.1,True
"Queen, 4 off suit",882,124,0.14058956916099774,0.1,True
"King, 3 suited",307,43,0.14006514657980457,0.1,True
