hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,5535,2140,0.3866305329719964,0.35000000000000003,False
Kings paired,5355,1786,0.33352007469654527,0.30000000000000004,False
Queens paired,5372,1565,0.29132539091586,0.25,False
"Ace, King suited",3667,990,0.2699754567766567,0.25,False
Jacks paired,5389,1391,0.25811838931156056,0.25,False
"Ace, Jack suited",3674,892,0.24278715296679368,0.2,False
"King, Queen suited",3608,848,0.23503325942350334,0.2,False
"King, Jack suited",3593,827,0.23016977456164764,0.2,False
"Ace, Queen suited",3655,838,0.2292749658002736,0.2,False
"Ace, 10 suited",3648,828,0.22697368421052633,0.2,False
"Queen, Jack suited",3583,809,0.2257884454367848,0.2,False
10s paired,5401,1214,0.22477319014997224,0.2,False
"Ace, King off suit",10857,2396,0.22068711430413557,0.2,False
"King, 10 suited",3689,796,0.21577663323393872,0.2,False
"Jack, 10 suited",3596,764,0.21245828698553948,0.2,False
"Queen, 10 suited",3704,777,0.2097732181425486,0.2,False
"Ace, Queen off suit",10862,2250,0.20714417234395138,0.2,False
"King, 9 suited",3715,757,0.2037685060565276,0.2,False
9s paired,5482,1107,0.20193360087559284,0.2,False
"King, Queen off suit",10807,2170,0.2007957805126307,0.2,False
"Ace, 9 suited",3548,708,0.1995490417136415,0.15000000000000002,False
"Ace, 7 suited",3741,744,0.19887730553327987,0.15000000000000002,False
"Ace, 5 suited",3604,715,0.19839067702552718,0.15000000000000002,False
"Ace, Jack off suit",10746,2098,0.1952354364414666,0.15000000000000002,False
"Ace, 8 suited",3615,696,0.19253112033195022,0.15000000000000002,False
"Ace, 3 suited",3550,672,0.18929577464788733,0.15000000000000002,False
"King, Jack off suit",10970,2071,0.18878760255241567,0.15000000000000002,False
"Jack, 9 suited",3417,637,0.18642083699151302,0.15000000000000002,False
"10, 9 suited",3653,680,0.18614837120175198,0.15000000000000002,False
"Queen, Jack off suit",10988,2039,0.18556607207863124,0.15000000000000002,False
"Ace, 4 suited",3715,689,0.185464333781965,0.15000000000000002,False
"9, 8 suited",3636,669,0.183993399339934,0.15000000000000002,False
"King, 10 off suit",11059,2021,0.18274708382313049,0.15000000000000002,False
"King, 7 suited",3561,648,0.18197135636057288,0.15000000000000002,False
"Ace, 10 off suit",10751,1952,0.1815645056273835,0.15000000000000002,False
"Jack, 10 off suit",10817,1954,0.18064158269390773,0.15000000000000002,False
"Ace, 2 suited",3627,654,0.18031430934656742,0.15000000000000002,False
"Queen, 10 off suit",10887,1942,0.17837788187746853,0.15000000000000002,False
"Queen, 9 suited",3632,647,0.1781387665198238,0.15000000000000002,False
"King, 6 suited",3602,640,0.1776790671848973,0.15000000000000002,False
"Jack, 8 suited",3654,645,0.17651888341543515,0.15000000000000002,False
"Ace, 6 suited",3616,635,0.175608407079646,0.15000000000000002,False
"10, 8 suited",3601,630,0.17495140238822549,0.15000000000000002,False
"King, 8 suited",3682,643,0.1746333514394351,0.15000000000000002,False
"King, 4 suited",3580,621,0.173463687150838,0.15000000000000002,False
"Queen, 8 suited",3621,628,0.17343275338304337,0.15000000000000002,False
8s paired,5375,912,0.16967441860465116,0.15000000000000002,False
"Ace, 9 off suit",10787,1810,0.16779456753499583,0.15000000000000002,False
"9, 6 suited",3722,608,0.16335303600214937,0.15000000000000002,False
"Queen, 7 suited",3590,583,0.16239554317548746,0.15000000000000002,False
"Queen, 6 suited",3603,585,0.1623646960865945,0.15000000000000002,False
7s paired,5462,884,0.1618454778469425,0.15000000000000002,False
"10, 7 suited",3546,567,0.1598984771573604,0.15000000000000002,False
"King, 5 suited",3518,558,0.1586128482092098,0.15000000000000002,False
"Ace, 8 off suit",10850,1720,0.1585253456221198,0.15000000000000002,False
"6, 5 suited",3610,570,0.15789473684210525,0.15000000000000002,False
"9, 7 suited",3632,573,0.15776431718061673,0.15000000000000002,False
"King, 9 off suit",10883,1716,0.1576771110906919,0.15000000000000002,False
"7, 6 suited",3523,555,0.15753619074652284,0.15000000000000002,False
6s paired,5444,855,0.15705363703159442,0.15000000000000002,False
"10, 9 off suit",10853,1695,0.15617801529531006,0.15000000000000002,False
"8, 7 suited",3671,573,0.15608825932988288,0.15000000000000002,False
"King, 3 suited",3593,557,0.15502365711104926,0.15000000000000002,False
"Ace, 5 off suit",10915,1684,0.154283096655978,0.15000000000000002,False
"8, 5 suited",3551,547,0.15404111517882288,0.15000000000000002,False
"Queen, 5 suited",3531,542,0.1534975927499292,0.15000000000000002,False
"5, 4 suited",3660,559,0.15273224043715847,0.15000000000000002,False
"Ace, 7 off suit",10691,1630,0.15246468992610607,0.15000000000000002,False
"Queen, 9 off suit",11010,1676,0.1522252497729337,0.15000000000000002,False
"Jack, 7 suited",3593,544,0.15140551071527972,0.15000000000000002,False
"King, 2 suited",3580,539,0.1505586592178771,0.15000000000000002,False
"Ace, 4 off suit",10896,1621,0.14877019089574156,0.1,False
"Queen, 3 suited",3584,533,0.14871651785714285,0.1,False
"10, 4 suited",3588,530,0.14771460423634336,0.1,False
"Jack, 9 off suit",10859,1600,0.1473432176075145,0.1,False
"Queen, 4 suited",3630,531,0.14628099173553719,0.1,False
"7, 5 suited",3620,529,0.14613259668508288,0.1,False
"4, 3 suited",3576,522,0.14597315436241612,0.1,False
5s paired,5523,806,0.14593518015571247,0.1,False
"9, 5 suited",3696,539,0.14583333333333334,0.1,False
"8, 4 suited",3601,524,0.14551513468480978,0.1,False
"8, 6 suited",3726,541,0.1451959205582394,0.1,False
"Ace, 6 off suit",11022,1595,0.14471057884231536,0.1,False
"Jack, 6 suited",3763,544,0.14456550624501727,0.1,False
"10, 8 off suit",10945,1576,0.14399269072635906,0.1,False
"King, 8 off suit",10926,1565,0.14323631704191836,0.1,False
"7, 4 suited",3593,509,0.141664347342054,0.1,False
"Ace, 3 off suit",10832,1528,0.1410635155096012,0.1,False
"Queen, 2 suited",3612,508,0.1406423034330011,0.1,False
"Jack, 4 suited",3631,508,0.13990636188377858,0.1,False
4s paired,5366,740,0.13790532985464032,0.1,False
"10, 6 suited",3627,499,0.13757926661152467,0.1,False
"Queen, 8 off suit",10664,1462,0.13709677419354838,0.1,False
3s paired,5462,746,0.1365800073233248,0.1,False
"10, 5 suited",3643,496,0.13615152346966786,0.1,False
"5, 3 suited",3741,508,0.13579256883186314,0.1,False
"Ace, 2 off suit",10888,1473,0.13528655400440853,0.1,False
"Jack, 8 off suit",10970,1481,0.1350045578851413,0.1,False
"6, 4 suited",3658,493,0.1347731000546747,0.1,False
