hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Kings paired,437,161,0.3684210526315789,0.35000000000000003,True
Aces paired,465,170,0.3655913978494624,0.35000000000000003,True
Queens paired,446,130,0.2914798206278027,0.25,True
"King, Queen suited",336,92,0.27380952380952384,0.25,True
"Ace, King suited",309,79,0.255663430420712,0.25,True
Jacks paired,438,111,0.2534246575342466,0.25,True
"Ace, Queen suited",307,76,0.247557003257329,0.2,True
"Queen, Jack suited",303,73,0.24092409240924093,0.2,True
"Ace, Jack suited",318,76,0.2389937106918239,0.2,True
"Ace, King off suit",942,219,0.23248407643312102,0.2,True
10s paired,508,118,0.23228346456692914,0.2,True
"Ace, 8 suited",311,72,0.2315112540192926,0.2,True
"Queen, 10 suited",290,67,0.23103448275862068,0.2,True
"Ace, 10 suited",312,72,0.23076923076923078,0.2,True
"King, 10 suited",294,67,0.22789115646258504,0.2,True
"Queen, 9 suited",292,65,0.2226027397260274,0.2,True
"Jack, 10 suited",310,69,0.22258064516129034,0.2,True
"Ace, 4 suited",291,63,0.21649484536082475,0.2,True
"Ace, Jack off suit",914,195,0.21334792122538293,0.2,True
"King, 9 suited",306,65,0.21241830065359477,0.2,True
9s paired,439,92,0.20956719817767655,0.2,True
"Ace, Queen off suit",912,187,0.2050438596491228,0.2,True
"King, Jack suited",303,62,0.20462046204620463,0.2,True
"Queen, Jack off suit",942,190,0.20169851380042464,0.2,True
"Jack, 10 off suit",885,177,0.2,0.2,True
"King, Queen off suit",923,183,0.19826652221018418,0.15000000000000002,True
8s paired,453,88,0.19426048565121412,0.15000000000000002,True
"Jack, 9 suited",283,54,0.19081272084805653,0.15000000000000002,True
"King, 5 suited",292,55,0.18835616438356165,0.15000000000000002,True
"Ace, 7 suited",314,59,0.18789808917197454,0.15000000000000002,True
"9, 8 suited",297,55,0.18518518518518517,0.15000000000000002,True
"Ace, 10 off suit",863,157,0.18192352259559674,0.15000000000000002,True
"Ace, 2 suited",301,54,0.17940199335548174,0.15000000000000002,True
"King, 4 suited",279,50,0.17921146953405018,0.15000000000000002,True
"King, 6 suited",319,57,0.1786833855799373,0.15000000000000002,True
"10, 8 suited",308,55,0.17857142857142858,0.15000000000000002,True
"7, 6 suited",277,49,0.17689530685920576,0.15000000000000002,True
"Ace, 6 suited",317,56,0.17665615141955837,0.15000000000000002,True
"Jack, 8 suited",302,53,0.17549668874172186,0.15000000000000002,True
"Ace, 9 suited",290,50,0.1724137931034483,0.15000000000000002,True
"Ace, 5 suited",286,49,0.17132867132867133,0.15000000000000002,True
"8, 4 suited",300,51,0.17,0.15000000000000002,True
