hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,2767,1076,0.3888688109866281,0.35000000000000003,False
Kings paired,2703,910,0.3366629670736219,0.30000000000000004,False
Queens paired,2720,785,0.28860294117647056,0.25,False
"Ace, King suited",1878,508,0.27050053248136313,0.25,False
Jacks paired,2684,703,0.2619225037257824,0.25,False
"King, Queen suited",1818,440,0.24202420242024203,0.2,False
"Ace, Jack suited",1819,435,0.23914238592633316,0.2,False
"Ace, Queen suited",1790,427,0.23854748603351955,0.2,False
"Ace, 10 suited",1832,432,0.23580786026200873,0.2,False
"King, Jack suited",1765,405,0.22946175637393768,0.2,False
"Ace, King off suit",5426,1206,0.22226317729450792,0.2,False
"Queen, Jack suited",1821,399,0.21911037891268534,0.2,False
10s paired,2734,597,0.21836137527432334,0.2,False
"King, 10 suited",1879,395,0.21021820117083556,0.2,False
"Queen, 10 suited",1853,387,0.20885051268213708,0.2,False
"Ace, Queen off suit",5512,1151,0.20881712626995647,0.2,False
"Jack, 10 suited",1782,372,0.20875420875420875,0.2,False
"King, 9 suited",1869,382,0.20438737292669876,0.2,False
"Ace, 8 suited",1748,356,0.2036613272311213,0.2,False
"King, Queen off suit",5414,1101,0.20336165496859993,0.2,False
"Ace, 7 suited",1859,376,0.20225927918235612,0.2,False
9s paired,2693,544,0.20200519866320088,0.2,False
"Ace, 5 suited",1807,357,0.1975650249031544,0.15000000000000002,False
"Ace, Jack off suit",5395,1064,0.19721964782205745,0.15000000000000002,False
"Jack, 9 suited",1753,344,0.19623502567027953,0.15000000000000002,False
"King, 7 suited",1842,353,0.19163952225841477,0.15000000000000002,False
"Queen, Jack off suit",5550,1054,0.1899099099099099,0.15000000000000002,False
"Ace, 4 suited",1855,352,0.18975741239892183,0.15000000000000002,False
"Jack, 10 off suit",5404,1007,0.18634344929681718,0.15000000000000002,False
"Ace, 3 suited",1825,339,0.18575342465753425,0.15000000000000002,False
"King, Jack off suit",5411,1000,0.18480872297172427,0.15000000000000002,False
"10, 9 suited",1836,339,0.184640522875817,0.15000000000000002,False
"Ace, 9 suited",1767,326,0.18449349179400112,0.15000000000000002,False
"Ace, 10 off suit",5346,976,0.182566404788627,0.15000000000000002,False
"Queen, 10 off suit",5354,970,0.18117295480014942,0.15000000000000002,False
"King, 10 off suit",5536,999,0.18045520231213874,0.15000000000000002,False
"King, 4 suited",1792,321,0.17912946428571427,0.15000000000000002,False
"King, 8 suited",1803,322,0.17859123682750971,0.15000000000000002,False
"King, 6 suited",1867,330,0.17675415104445635,0.15000000000000002,False
"Ace, 2 suited",1819,321,0.17647058823529413,0.15000000000000002,False
"Jack, 8 suited",1802,317,0.17591564927857936,0.15000000000000002,False
"Ace, 6 suited",1836,321,0.17483660130718953,0.15000000000000002,False
"9, 8 suited",1843,321,0.1741725447639718,0.15000000000000002,False
"Queen, 9 suited",1782,308,0.1728395061728395,0.15000000000000002,False
8s paired,2691,463,0.17205499814195466,0.15000000000000002,False
"Ace, 9 off suit",5413,927,0.17125438758544245,0.15000000000000002,False
"10, 8 suited",1807,303,0.16768123962368567,0.15000000000000002,False
"9, 6 suited",1834,298,0.1624863685932388,0.15000000000000002,False
7s paired,2773,446,0.16083663901911288,0.15000000000000002,False
"Queen, 8 suited",1830,294,0.16065573770491803,0.15000000000000002,False
"King, 9 off suit",5448,873,0.16024229074889867,0.15000000000000002,False
6s paired,2667,425,0.15935508061492312,0.15000000000000002,False
"6, 5 suited",1807,287,0.1588267847260653,0.15000000000000002,False
"Queen, 7 suited",1796,284,0.15812917594654788,0.15000000000000002,False
"10, 9 off suit",5486,867,0.15803864382063434,0.15000000000000002,False
"10, 7 suited",1776,278,0.15653153153153154,0.15000000000000002,False
"8, 7 suited",1856,290,0.15625,0.15000000000000002,False
"Ace, 5 off suit",5506,860,0.15619324373410826,0.15000000000000002,False
"Queen, 4 suited",1819,284,0.1561297416162727,0.15000000000000002,False
"Ace, 7 off suit",5342,827,0.15481093223511794,0.15000000000000002,False
"Queen, 6 suited",1769,273,0.15432447710570943,0.15000000000000002,False
"7, 5 suited",1761,270,0.15332197614991483,0.15000000000000002,False
"9, 7 suited",1816,278,0.15308370044052863,0.15000000000000002,False
"5, 4 suited",1787,273,0.1527700055959709,0.15000000000000002,False
"7, 6 suited",1692,258,0.1524822695035461,0.15000000000000002,False
"Ace, 8 off suit",5348,814,0.15220643231114436,0.15000000000000002,False
"King, 5 suited",1776,270,0.15202702702702703,0.15000000000000002,False
"King, 3 suited",1787,271,0.15165081141578063,0.15000000000000002,False
"Ace, 6 off suit",5564,842,0.15132997843278218,0.15000000000000002,False
"Queen, 9 off suit",5465,825,0.15096065873741996,0.15000000000000002,False
"King, 2 suited",1729,259,0.14979757085020243,0.1,False
"Queen, 5 suited",1736,259,0.14919354838709678,0.1,False
"Queen, 3 suited",1859,277,0.1490048413125336,0.1,False
"Jack, 7 suited",1806,268,0.14839424141749724,0.1,False
"8, 5 suited",1808,267,0.14767699115044247,0.1,False
"10, 4 suited",1822,269,0.14763995609220637,0.1,False
"Jack, 6 suited",1892,277,0.1464059196617336,0.1,False
"King, 8 off suit",5560,812,0.1460431654676259,0.1,False
"8, 6 suited",1843,268,0.1454150841020076,0.1,False
"10, 2 suited",1807,262,0.14499169894853348,0.1,False
"9, 5 suited",1879,272,0.1447578499201703,0.1,False
"Ace, 4 off suit",5423,784,0.1445694265166882,0.1,False
"Queen, 2 suited",1809,261,0.14427860696517414,0.1,False
"10, 8 off suit",5578,802,0.14377913230548584,0.1,False
"7, 4 suited",1853,265,0.1430113329735564,0.1,False
3s paired,2689,382,0.14206024544440313,0.1,False
"Queen, 8 off suit",5449,764,0.1402092126995779,0.1,False
"Jack, 3 suited",1841,258,0.14014122759369907,0.1,False
"Jack, 9 off suit",5497,769,0.13989448790249226,0.1,False
"5, 3 suited",1866,260,0.13933547695605572,0.1,False
"Ace, 2 off suit",5394,747,0.13848720800889877,0.1,False
"8, 4 suited",1782,246,0.13804713804713806,0.1,False
"Jack, 8 off suit",5411,745,0.13768249861393458,0.1,False
"4, 3 suited",1736,237,0.13652073732718895,0.1,False
5s paired,2798,381,0.136168691922802,0.1,False
"10, 5 suited",1871,254,0.13575628006413681,0.1,False
"Jack, 2 suited",1759,238,0.13530415008527572,0.1,False
"Ace, 3 off suit",5518,746,0.13519391083725987,0.1,False
"9, 2 suited",1755,234,0.13333333333333333,0.1,False
"9, 8 off suit",5357,711,0.1327235392943812,0.1,False
"6, 4 suited",1806,239,0.13233665559246954,0.1,False
2s paired,2716,359,0.13217967599410899,0.1,False
"King, 7 off suit",5467,722,0.13206511798061094,0.1,False
"8, 3 suited",1759,230,0.13075611142694712,0.1,False
4s paired,2685,351,0.13072625698324022,0.1,False
"10, 6 suited",1823,238,0.13055403181568842,0.1,False
"King, 6 off suit",5374,698,0.12988462969854855,0.1,False
"Jack, 5 suited",1794,233,0.12987736900780378,0.1,False
"9, 4 suited",1772,230,0.12979683972911965,0.1,False
"5, 2 suited",1806,233,0.12901439645625692,0.1,False
"10, 3 suited",1825,234,0.12821917808219177,0.1,False
"Jack, 4 suited",1811,229,0.12644947542794036,0.1,False
"King, 5 off suit",5347,676,0.12642603328969515,0.1,False
"6, 3 suited",1744,219,0.12557339449541285,0.1,False
"9, 3 suited",1838,230,0.1251360174102285,0.1,False
"8, 7 off suit",5384,672,0.12481426448736999,0.1,False
"Jack, 7 off suit",5476,676,0.12344777209642074,0.1,False
"7, 6 off suit",5449,669,0.12277482106808589,0.1,False
"King, 4 off suit",5505,671,0.12188919164396003,0.1,False
"Queen, 5 off suit",5497,667,0.12133891213389121,0.1,False
"9, 7 off suit",5501,666,0.12106889656426105,0.1,False
"8, 2 suited",1853,224,0.12088505126821371,0.1,False
"Queen, 6 off suit",5437,657,0.12083869781129299,0.1,False
"Queen, 7 off suit",5414,654,0.1207979312892501,0.1,False
"9, 6 off suit",5300,631,0.1190566037735849,0.1,False
"King, 3 off suit",5361,638,0.11900764782689796,0.1,False
"10, 7 off suit",5329,633,0.11878401200975792,0.1,False
"4, 2 suited",1822,216,0.11855104281009879,0.1,False
"7, 3 suited",1862,217,0.11654135338345864,0.1,False
"8, 6 off suit",5291,616,0.11642411642411643,0.1,False
"3, 2 suited",1838,213,0.11588683351468988,0.1,False
"10, 6 off suit",5475,626,0.114337899543379,0.1,False
"5, 4 off suit",5461,615,0.1126167368613807,0.1,False
"7, 5 off suit",5391,606,0.112409571508069,0.1,False
"Jack, 6 off suit",5447,610,0.11198825041307142,0.1,False
"King, 2 off suit",5459,606,0.11100934237039752,0.1,False
"7, 2 suited",1766,194,0.10985277463193659,0.1,False
"6, 5 off suit",5347,584,0.10922012343370115,0.1,False
"Queen, 4 off suit",5345,572,0.10701590271281572,0.1,False
"6, 4 off suit",5398,577,0.10689144127454613,0.1,False
"Jack, 5 off suit",5306,565,0.10648322653599698,0.1,False
"10, 5 off suit",5243,551,0.1050925042914362,0.1,False
"Queen, 3 off suit",5393,565,0.10476543667717411,0.1,False
"Jack, 4 off suit",5387,559,0.10376833116762577,0.1,False
"7, 4 off suit",5409,561,0.10371602884082086,0.1,False
"6, 2 suited",1857,191,0.10285406569736133,0.1,False
"8, 5 off suit",5371,544,0.1012846769689071,0.1,False
"9, 5 off suit",5591,561,0.10033983187265248,0.1,False
"5, 3 off suit",5436,526,0.09676232523914644,0.05,False
"Jack, 2 off suit",5765,550,0.09540329575021683,0.05,False
"8, 4 off suit",5452,513,0.09409391049156272,0.05,False
"9, 4 off suit",5395,504,0.09341983317886933,0.05,False
"5, 2 off suit",5457,509,0.09327469305479201,0.05,False
"Jack, 3 off suit",5392,500,0.09272997032640949,0.05,False
"Queen, 2 off suit",5426,502,0.09251750829340213,0.05,False
"10, 4 off suit",5368,489,0.09109538002980626,0.05,False
"6, 3 off suit",5286,468,0.08853575482406356,0.05,False
"10, 3 off suit",5463,480,0.08786381109280615,0.05,False
"9, 3 off suit",5406,472,0.0873103958564558,0.05,False
"4, 3 off suit",5304,454,0.08559577677224736,0.05,False
"10, 2 off suit",5413,450,0.0831331978570109,0.05,False
"8, 3 off suit",5364,444,0.08277404921700224,0.05,False
"7, 3 off suit",5488,452,0.08236151603498543,0.05,False
"7, 2 off suit",5417,442,0.0815949787705372,0.05,False
"4, 2 off suit",5416,439,0.08105612998522894,0.05,False
"6, 2 off suit",5401,437,0.08091094241807073,0.05,False
"3, 2 off suit",5541,432,0.07796426637791012,0.05,False
"9, 2 off suit",5468,421,0.07699341623994148,0.05,False
"8, 2 off suit",5476,416,0.07596785975164354,0.05,False
