hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,2181,752,0.3447959651535993,0.30000000000000004,False
Kings paired,2257,668,0.2959680992467878,0.25,False
Queens paired,2259,584,0.25852146967684814,0.25,False
"Ace, King suited",1444,342,0.23684210526315788,0.2,False
"Ace, Queen suited",1569,351,0.2237093690248566,0.2,False
"King, Queen suited",1542,339,0.2198443579766537,0.2,False
"Ace, Jack suited",1570,344,0.21910828025477708,0.2,False
"Ace, 10 suited",1539,330,0.21442495126705652,0.2,False
10s paired,2284,479,0.2097197898423818,0.2,False
Jacks paired,2226,457,0.20530098831985624,0.2,False
"Ace, King off suit",4628,946,0.20440795159896283,0.2,False
"Queen, Jack suited",1495,305,0.2040133779264214,0.2,False
"Jack, 10 suited",1514,295,0.19484808454425362,0.15000000000000002,False
"King, Jack suited",1473,276,0.18737270875763748,0.15000000000000002,False
"10, 9 suited",1534,286,0.1864406779661017,0.15000000000000002,False
"King, 10 suited",1401,257,0.18344039971448964,0.15000000000000002,False
"Queen, 10 suited",1489,273,0.18334452652787106,0.15000000000000002,False
"King, Queen off suit",4591,840,0.18296667392724897,0.15000000000000002,False
"Ace, Queen off suit",4521,827,0.18292413182924133,0.15000000000000002,False
"Queen, 9 suited",1510,276,0.1827814569536424,0.15000000000000002,False
"Ace, 5 suited",1531,279,0.1822338340953625,0.15000000000000002,False
"Ace, 7 suited",1493,270,0.18084393837910248,0.15000000000000002,False
"Ace, 8 suited",1498,268,0.17890520694259013,0.15000000000000002,False
"Ace, 10 off suit",4482,791,0.17648371262829093,0.15000000000000002,False
"King, 7 suited",1538,269,0.17490247074122237,0.15000000000000002,False
"Ace, 9 suited",1502,262,0.1744340878828229,0.15000000000000002,False
9s paired,2327,405,0.17404383326171036,0.15000000000000002,False
"King, 9 suited",1491,259,0.17370892018779344,0.15000000000000002,False
"Ace, 3 suited",1485,256,0.1723905723905724,0.15000000000000002,False
"Ace, Jack off suit",4412,758,0.17180417044424298,0.15000000000000002,False
"Jack, 10 off suit",4511,761,0.16869873642207936,0.15000000000000002,False
"King, Jack off suit",4547,766,0.16846272267429074,0.15000000000000002,False
"Ace, 6 suited",1518,255,0.16798418972332016,0.15000000000000002,False
"Ace, 2 suited",1485,249,0.16767676767676767,0.15000000000000002,False
"Jack, 9 suited",1509,253,0.16766070245195494,0.15000000000000002,False
"King, 8 suited",1520,254,0.16710526315789473,0.15000000000000002,False
"10, 8 suited",1407,233,0.1656005685856432,0.15000000000000002,False
8s paired,2334,382,0.1636675235646958,0.15000000000000002,False
"Queen, 8 suited",1450,237,0.16344827586206898,0.15000000000000002,False
"King, 3 suited",1509,246,0.16302186878727634,0.15000000000000002,False
"9, 8 suited",1471,236,0.16043507817811012,0.15000000000000002,False
"Queen, Jack off suit",4421,709,0.16037095679710472,0.15000000000000002,False
"King, 5 suited",1481,235,0.1586765698852127,0.15000000000000002,False
"King, 6 suited",1492,236,0.1581769436997319,0.15000000000000002,False
"Ace, 4 suited",1482,232,0.15654520917678813,0.15000000000000002,False
"King, 10 off suit",4541,705,0.15525214710416207,0.15000000000000002,False
"King, 2 suited",1501,233,0.1552298467688208,0.15000000000000002,False
5s paired,2205,342,0.15510204081632653,0.15000000000000002,False
"Queen, 10 off suit",4434,686,0.15471357690572846,0.15000000000000002,False
"Queen, 7 suited",1555,239,0.1536977491961415,0.15000000000000002,False
"8, 7 suited",1454,221,0.15199449793672629,0.15000000000000002,False
7s paired,2300,347,0.1508695652173913,0.15000000000000002,False
"Queen, 6 suited",1432,216,0.15083798882681565,0.15000000000000002,False
"7, 6 suited",1532,229,0.14947780678851175,0.1,False
6s paired,2270,339,0.14933920704845816,0.1,False
"King, 4 suited",1514,226,0.14927344782034346,0.1,False
"Jack, 7 suited",1529,228,0.14911706998037932,0.1,False
"Jack, 8 suited",1511,224,0.14824619457313037,0.1,False
"10, 7 suited",1485,220,0.14814814814814814,0.1,False
4s paired,2359,349,0.14794404408647732,0.1,False
"8, 6 suited",1581,230,0.1454775458570525,0.1,False
"9, 7 suited",1571,226,0.14385741565881605,0.1,False
"10, 9 off suit",4583,654,0.14270128736635393,0.1,False
"Ace, 5 off suit",4453,634,0.14237592634179205,0.1,False
"10, 6 suited",1462,207,0.14158686730506156,0.1,False
"Jack, 9 off suit",4540,642,0.14140969162995595,0.1,False
"Ace, 9 off suit",4449,629,0.14138008541245223,0.1,False
"Queen, 5 suited",1573,222,0.14113159567705022,0.1,False
"6, 4 suited",1487,209,0.14055144586415602,0.1,False
"5, 4 suited",1470,203,0.1380952380952381,0.1,False
"Jack, 2 suited",1532,210,0.1370757180156658,0.1,False
"9, 6 suited",1550,210,0.13548387096774195,0.1,False
"Queen, 3 suited",1543,208,0.13480233311730394,0.1,False
"Ace, 7 off suit",4497,600,0.133422281521014,0.1,False
"10, 8 off suit",4542,605,0.13320123293703215,0.1,False
"6, 5 suited",1479,197,0.13319810682893848,0.1,False
"Ace, 8 off suit",4539,604,0.13306895792024676,0.1,False
"7, 5 suited",1493,198,0.13261888814467515,0.1,False
3s paired,2285,303,0.13260393873085338,0.1,False
"5, 3 suited",1527,202,0.13228552717747216,0.1,False
"9, 5 suited",1535,203,0.13224755700325733,0.1,False
"Ace, 2 off suit",4525,596,0.13171270718232045,0.1,False
"King, 9 off suit",4526,595,0.13146266018559435,0.1,False
"Ace, 6 off suit",4527,594,0.1312127236580517,0.1,False
"Jack, 4 suited",1559,202,0.12957023733162285,0.1,False
"Queen, 9 off suit",4498,580,0.12894619831036017,0.1,False
"Jack, 6 suited",1474,190,0.12890094979647218,0.1,False
"Queen, 4 suited",1499,193,0.12875250166777852,0.1,False
"10, 5 suited",1532,197,0.12859007832898173,0.1,False
"10, 4 suited",1495,192,0.12842809364548494,0.1,False
"Ace, 3 off suit",4523,580,0.12823347335839044,0.1,False
"Queen, 2 suited",1529,196,0.12818835840418574,0.1,False
"4, 3 suited",1488,190,0.12768817204301075,0.1,False
"9, 8 off suit",4510,575,0.12749445676274945,0.1,False
"Jack, 3 suited",1507,188,0.12475116124751161,0.1,False
"Jack, 8 off suit",4534,563,0.12417291574768416,0.1,False
"8, 5 suited",1517,188,0.12392880685563612,0.1,False
"King, 8 off suit",4587,567,0.1236102027468934,0.1,False
"Ace, 4 off suit",4483,553,0.12335489627481597,0.1,False
"10, 3 suited",1491,183,0.1227364185110664,0.1,False
"Queen, 8 off suit",4503,551,0.12236286919831224,0.1,False
2s paired,2207,269,0.12188491164476666,0.1,False
"7, 4 suited",1534,184,0.11994784876140809,0.1,False
"9, 4 suited",1555,185,0.1189710610932476,0.1,False
"7, 3 suited",1522,179,0.1176084099868594,0.1,False
"8, 7 off suit",4641,541,0.11656970480499892,0.1,False
"King, 7 off suit",4510,524,0.11618625277161862,0.1,False
"9, 7 off suit",4597,529,0.1150750489449641,0.1,False
"3, 2 suited",1478,170,0.11502029769959404,0.1,False
"10, 7 off suit",4445,502,0.11293588301462318,0.1,False
"6, 3 suited",1447,163,0.11264685556323428,0.1,False
"Jack, 5 suited",1498,168,0.11214953271028037,0.1,False
"7, 6 off suit",4588,513,0.11181342632955536,0.1,False
"Queen, 6 off suit",4484,485,0.10816235504014272,0.1,False
"8, 6 off suit",4453,481,0.10801706714574444,0.1,False
"5, 2 suited",1505,162,0.10764119601328903,0.1,False
"King, 5 off suit",4568,489,0.10704903677758319,0.1,False
"Queen, 7 off suit",4449,474,0.10654079568442347,0.1,False
"8, 3 suited",1382,147,0.10636758321273516,0.1,False
"9, 2 suited",1580,168,0.10632911392405063,0.1,False
"4, 2 suited",1607,169,0.10516490354698195,0.1,False
"10, 2 suited",1543,162,0.1049902786779002,0.1,False
"6, 2 suited",1538,161,0.1046814044213264,0.1,False
"9, 3 suited",1472,154,0.10461956521739131,0.1,False
"King, 4 off suit",4550,474,0.10417582417582417,0.1,False
"Queen, 5 off suit",4498,467,0.10382392174299689,0.1,False
"Jack, 5 off suit",4532,470,0.10370697263901148,0.1,False
"7, 2 suited",1488,153,0.1028225806451613,0.1,False
"King, 6 off suit",4641,477,0.10277957336780866,0.1,False
"6, 5 off suit",4486,458,0.10209540793580027,0.1,False
"10, 6 off suit",4503,457,0.10148789695758384,0.1,False
"5, 4 off suit",4487,445,0.09917539558725207,0.05,False
"7, 5 off suit",4543,448,0.09861325115562404,0.05,False
"8, 4 suited",1544,152,0.09844559585492228,0.05,False
"Jack, 7 off suit",4490,441,0.09821826280623608,0.05,False
"King, 2 off suit",4493,438,0.09748497663031382,0.05,False
"King, 3 off suit",4568,443,0.09697898423817863,0.05,False
"8, 2 suited",1513,146,0.09649702577660278,0.05,False
"9, 5 off suit",4581,438,0.09561231172233137,0.05,False
"8, 5 off suit",4471,424,0.09483337061060165,0.05,False
"Queen, 4 off suit",4551,427,0.0938255328499231,0.05,False
"6, 4 off suit",4461,417,0.09347679892400806,0.05,False
"9, 6 off suit",4503,420,0.09327115256495669,0.05,False
"Jack, 6 off suit",4514,421,0.09326539654408507,0.05,False
"Queen, 3 off suit",4562,416,0.0911880754055239,0.05,False
"10, 5 off suit",4602,417,0.09061277705345502,0.05,False
"Jack, 3 off suit",4554,407,0.0893719806763285,0.05,False
"5, 3 off suit",4469,393,0.08793913627209667,0.05,False
"4, 3 off suit",4483,393,0.0876645103725184,0.05,False
"Queen, 2 off suit",4620,404,0.08744588744588745,0.05,False
"10, 4 off suit",4442,387,0.08712291760468258,0.05,False
"Jack, 2 off suit",4542,391,0.08608542492294144,0.05,False
"7, 4 off suit",4564,390,0.08545135845749342,0.05,False
"8, 4 off suit",4447,374,0.08410164155610524,0.05,False
"10, 3 off suit",4585,381,0.08309705561613959,0.05,False
"5, 2 off suit",4516,373,0.08259521700620018,0.05,False
"6, 3 off suit",4473,366,0.0818242790073776,0.05,False
"Jack, 4 off suit",4505,367,0.08146503884572696,0.05,False
"7, 3 off suit",4560,365,0.0800438596491228,0.05,False
"10, 2 off suit",4467,356,0.07969554510857399,0.05,False
"6, 2 off suit",4475,348,0.07776536312849162,0.05,False
"8, 3 off suit",4513,349,0.07733215156215378,0.05,False
"4, 2 off suit",4719,346,0.07332061877516423,0.05,False
"3, 2 off suit",4527,328,0.07245416390545616,0.05,False
"9, 4 off suit",4520,327,0.07234513274336284,0.05,False
"9, 2 off suit",4563,324,0.07100591715976332,0.05,False
"8, 2 off suit",4627,323,0.06980765074562352,0.05,False
"9, 3 off suit",4580,310,0.06768558951965066,0.05,False
"7, 2 off suit",4517,277,0.0613238875359752,0.05,False
