hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,438,144,0.3287671232876712,0.30000000000000004,True
Kings paired,470,144,0.30638297872340425,0.30000000000000004,True
"Ace, King suited",309,79,0.255663430420712,0.25,True
Queens paired,468,118,0.25213675213675213,0.25,True
"King, Queen suited",318,77,0.24213836477987422,0.2,True
"10, 9 suited",305,71,0.23278688524590163,0.2,True
"Ace, 8 suited",280,63,0.225,0.2,True
Jacks paired,414,93,0.2246376811594203,0.2,True
"Ace, 7 suited",303,68,0.22442244224422442,0.2,True
"Jack, 10 suited",322,72,0.2236024844720497,0.2,True
"Ace, Jack suited",303,67,0.22112211221122113,0.2,True
"Ace, Queen suited",316,67,0.2120253164556962,0.2,True
"9, 8 suited",301,62,0.2059800664451827,0.2,True
10s paired,455,91,0.2,0.2,True
"Ace, King off suit",910,181,0.1989010989010989,0.15000000000000002,True
"King, Queen off suit",890,176,0.19775280898876405,0.15000000000000002,True
"Ace, 5 suited",313,61,0.19488817891373802,0.15000000000000002,True
"King, 7 suited",312,59,0.1891025641025641,0.15000000000000002,True
"Ace, 6 suited",285,52,0.1824561403508772,0.15000000000000002,True
"Queen, 6 suited",253,46,0.18181818181818182,0.15000000000000002,True
"King, Jack suited",282,51,0.18085106382978725,0.15000000000000002,True
"Ace, 10 suited",318,57,0.1792452830188679,0.15000000000000002,True
"Jack, 7 suited",297,53,0.17845117845117844,0.15000000000000002,True
"King, Jack off suit",903,161,0.17829457364341086,0.15000000000000002,True
"Jack, 9 suited",300,53,0.17666666666666667,0.15000000000000002,True
"Queen, 10 suited",301,53,0.1760797342192691,0.15000000000000002,True
"Ace, 10 off suit",898,157,0.17483296213808464,0.15000000000000002,True
9s paired,472,82,0.17372881355932204,0.15000000000000002,True
"Queen, 8 suited",294,51,0.17346938775510204,0.15000000000000002,True
"Ace, Queen off suit",934,160,0.17130620985010706,0.15000000000000002,True
"Jack, 8 suited",298,51,0.17114093959731544,0.15000000000000002,True
"Queen, Jack off suit",916,156,0.1703056768558952,0.15000000000000002,True
"King, 8 suited",325,55,0.16923076923076924,0.15000000000000002,True
8s paired,457,75,0.16411378555798686,0.15000000000000002,True
"Queen, Jack suited",312,51,0.16346153846153846,0.15000000000000002,True
"King, 10 off suit",931,152,0.16326530612244897,0.15000000000000002,True
"10, 6 suited",276,45,0.16304347826086957,0.15000000000000002,True
"King, 9 suited",276,45,0.16304347826086957,0.15000000000000002,True
"Jack, 10 off suit",934,151,0.16167023554603854,0.15000000000000002,True
"10, 8 suited",267,43,0.16104868913857678,0.15000000000000002,True
6s paired,492,79,0.16056910569105692,0.15000000000000002,True
"Queen, 9 suited",306,49,0.16013071895424835,0.15000000000000002,True
"Queen, 5 suited",313,50,0.1597444089456869,0.15000000000000002,True
"King, 6 suited",288,46,0.1597222222222222,0.15000000000000002,True
"Ace, 9 suited",321,50,0.1557632398753894,0.15000000000000002,True
"King, 3 suited",296,46,0.1554054054054054,0.15000000000000002,True
"8, 7 suited",284,44,0.15492957746478872,0.15000000000000002,True
"King, 10 suited",293,45,0.15358361774744028,0.15000000000000002,True
"9, 5 suited",302,46,0.152317880794702,0.15000000000000002,True
"Ace, 3 suited",297,45,0.15151515151515152,0.15000000000000002,True
"5, 4 suited",298,45,0.15100671140939598,0.15000000000000002,True
"Ace, Jack off suit",922,139,0.15075921908893708,0.15000000000000002,True
"King, 9 off suit",877,130,0.14823261117445838,0.1,True
"King, 2 suited",311,46,0.14790996784565916,0.1,True
"Queen, 3 suited",284,42,0.14788732394366197,0.1,True
"King, 4 suited",294,43,0.14625850340136054,0.1,True
"8, 7 off suit",960,139,0.14479166666666668,0.1,True
"9, 6 suited",292,42,0.14383561643835616,0.1,True
5s paired,446,64,0.14349775784753363,0.1,True
4s paired,461,66,0.14316702819956617,0.1,True
"Ace, 8 off suit",904,129,0.1426991150442478,0.1,True
"King, 8 off suit",894,127,0.14205816554809844,0.1,True
"Queen, 10 off suit",859,122,0.1420256111757858,0.1,True
"10, 8 off suit",911,128,0.14050493962678376,0.1,True
"7, 4 suited",321,45,0.14018691588785046,0.1,True
3s paired,479,67,0.13987473903966596,0.1,True
"9, 8 off suit",861,120,0.13937282229965156,0.1,True
"Ace, 4 suited",310,43,0.13870967741935483,0.1,True
"Ace, 5 off suit",884,120,0.13574660633484162,0.1,True
"6, 5 suited",310,42,0.13548387096774195,0.1,True
"Queen, 4 suited",297,40,0.13468013468013468,0.1,True
"Ace, 2 off suit",951,128,0.13459516298633017,0.1,True
"Ace, 6 off suit",951,128,0.13459516298633017,0.1,True
7s paired,441,59,0.13378684807256236,0.1,True
"Ace, 2 suited",277,37,0.13357400722021662,0.1,True
"Ace, 4 off suit",878,117,0.13325740318906606,0.1,True
"6, 4 suited",266,35,0.13157894736842105,0.1,True
"6, 3 suited",282,37,0.13120567375886524,0.1,True
"Jack, 8 off suit",946,124,0.13107822410147993,0.1,True
"Queen, 9 off suit",888,116,0.13063063063063063,0.1,True
"10, 9 off suit",934,122,0.13062098501070663,0.1,True
"Jack, 9 off suit",890,116,0.1303370786516854,0.1,True
"Ace, 3 off suit",958,124,0.12943632567849686,0.1,True
"Jack, 4 suited",300,38,0.12666666666666668,0.1,True
"7, 3 suited",294,37,0.12585034013605442,0.1,True
"Jack, 5 suited",310,39,0.12580645161290321,0.1,True
"Jack, 6 suited",296,37,0.125,0.1,True
"9, 7 suited",321,40,0.12461059190031153,0.1,True
"Ace, 9 off suit",851,106,0.1245593419506463,0.1,True
"Jack, 2 suited",306,38,0.12418300653594772,0.1,True
"10, 5 suited",298,37,0.12416107382550336,0.1,True
"8, 6 suited",306,37,0.12091503267973856,0.1,True
"10, 2 suited",306,37,0.12091503267973856,0.1,True
"4, 3 suited",311,37,0.1189710610932476,0.1,True
"Queen, 7 suited",322,38,0.11801242236024845,0.1,True
"9, 7 off suit",922,108,0.11713665943600868,0.1,True
"King, 5 suited",283,33,0.1166077738515901,0.1,True
"10, 4 suited",302,35,0.11589403973509933,0.1,True
"8, 5 off suit",865,100,0.11560693641618497,0.1,True
"10, 7 suited",286,33,0.11538461538461539,0.1,True
"7, 6 suited",295,34,0.1152542372881356,0.1,True
"Ace, 7 off suit",941,108,0.11477151965993623,0.1,True
"5, 4 off suit",895,102,0.11396648044692738,0.1,True
"King, 3 off suit",907,103,0.11356119073869901,0.1,True
"Jack, 3 suited",302,34,0.11258278145695365,0.1,True
"4, 2 suited",320,36,0.1125,0.1,True
"King, 2 off suit",893,100,0.11198208286674133,0.1,True
"8, 5 suited",313,35,0.11182108626198083,0.1,True
"9, 4 suited",315,35,0.1111111111111111,0.1,True
"9, 3 suited",298,33,0.11073825503355705,0.1,True
"King, 7 off suit",851,93,0.10928319623971798,0.1,True
"8, 2 suited",294,32,0.10884353741496598,0.1,True
"7, 2 suited",285,31,0.10877192982456141,0.1,True
"10, 7 off suit",849,92,0.10836277974087162,0.1,True
"8, 4 suited",288,31,0.1076388888888889,0.1,True
"8, 6 off suit",867,93,0.10726643598615918,0.1,True
"7, 5 off suit",945,101,0.10687830687830688,0.1,True
"8, 3 suited",262,28,0.10687022900763359,0.1,True
"King, 5 off suit",902,96,0.10643015521064302,0.1,True
"9, 6 off suit",896,95,0.10602678571428571,0.1,True
"Queen, 2 suited",312,33,0.10576923076923077,0.1,True
"9, 2 suited",285,30,0.10526315789473684,0.1,True
"King, 6 off suit",951,100,0.10515247108307045,0.1,True
"7, 6 off suit",933,98,0.10503751339764202,0.1,True
"7, 5 suited",315,33,0.10476190476190476,0.1,True
"Queen, 7 off suit",934,97,0.10385438972162742,0.1,True
"Queen, 8 off suit",915,95,0.10382513661202186,0.1,True
"Jack, 5 off suit",901,93,0.10321864594894561,0.1,True
"Queen, 5 off suit",867,88,0.10149942329873125,0.1,True
"King, 4 off suit",927,94,0.10140237324703344,0.1,True
"Queen, 3 off suit",852,85,0.09976525821596244,0.05,True
"Queen, 6 off suit",895,89,0.09944134078212291,0.05,True
2s paired,424,42,0.09905660377358491,0.05,True
"10, 3 suited",314,31,0.09872611464968153,0.05,True
"5, 2 suited",288,28,0.09722222222222222,0.05,True
"10, 6 off suit",879,85,0.09670079635949944,0.05,True
"6, 4 off suit",932,90,0.09656652360515021,0.05,True
"6, 5 off suit",872,83,0.09518348623853211,0.05,True
"Jack, 7 off suit",897,85,0.0947603121516165,0.05,True
"5, 3 suited",296,28,0.0945945945945946,0.05,True
"Jack, 2 off suit",910,86,0.0945054945054945,0.05,True
"Queen, 4 off suit",898,82,0.09131403118040089,0.05,True
"9, 5 off suit",944,86,0.09110169491525423,0.05,True
"4, 3 off suit",897,81,0.0903010033444816,0.05,True
"6, 3 off suit",874,78,0.08924485125858124,0.05,True
"7, 4 off suit",860,76,0.08837209302325581,0.05,True
"Jack, 3 off suit",923,81,0.08775731310942579,0.05,True
"10, 4 off suit",942,82,0.0870488322717622,0.05,True
"Queen, 2 off suit",887,77,0.08680947012401354,0.05,True
"10, 5 off suit",865,74,0.08554913294797688,0.05,True
"10, 2 off suit",926,79,0.08531317494600432,0.05,True
"5, 3 off suit",844,72,0.08530805687203792,0.05,True
"7, 3 off suit",927,79,0.08522114347357065,0.05,True
"3, 2 suited",295,25,0.0847457627118644,0.05,True
"8, 3 off suit",933,77,0.08252947481243302,0.05,True
"10, 3 off suit",921,74,0.08034744842562432,0.05,True
"5, 2 off suit",899,72,0.08008898776418243,0.05,True
"Jack, 6 off suit",927,73,0.07874865156418555,0.05,True
"3, 2 off suit",925,71,0.07675675675675675,0.05,True
"6, 2 off suit",905,69,0.07624309392265194,0.05,True
"4, 2 off suit",946,72,0.07610993657505286,0.05,True
"Jack, 4 off suit",944,70,0.07415254237288135,0.05,True
"9, 2 off suit",923,67,0.07258938244853738,0.05,True
"6, 2 suited",308,22,0.07142857142857142,0.05,True
"8, 2 off suit",968,68,0.07024793388429752,0.05,True
"8, 4 off suit",926,64,0.06911447084233262,0.05,True
"9, 4 off suit",912,62,0.06798245614035088,0.05,True
"9, 3 off suit",923,59,0.06392199349945829,0.05,True
"7, 2 off suit",876,55,0.06278538812785388,0.05,True
