hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
"8, 6 suited",1258,176,0.13990461049284578,0.1,False
"Queen, 3 suited",1216,168,0.13815789473684212,0.1,False
"Ace, 7 off suit",3608,495,0.13719512195121952,0.1,False
"9, 6 suited",1242,168,0.13526570048309178,0.1,False
"5, 3 suited",1224,165,0.13480392156862744,0.1,False
"6, 4 suited",1194,159,0.13316582914572864,0.1,False
"Jack, 2 suited",1211,161,0.1329479768786127,0.1,False
3s paired,1836,243,0.1323529411764706,0.1,False
"Ace, 8 off suit",3655,481,0.13160054719562245,0.1,False
"8, 5 suited",1210,159,0.13140495867768595,0.1,False
"7, 5 suited",1199,157,0.13094245204336946,0.1,False
"King, 9 off suit",3603,471,0.13072439633638636,0.1,False
"Ace, 3 off suit",3621,472,0.13035073184203258,0.1,False
"Ace, 6 off suit",3653,476,0.1303038598412264,0.1,False
"10, 8 off suit",3619,471,0.13014644929538546,0.1,False
"9, 8 off suit",3604,468,0.12985571587125416,0.1,False
"10, 5 suited",1193,154,0.12908633696563285,0.1,False
"Ace, 2 off suit",3620,467,0.12900552486187844,0.1,False
"6, 5 suited",1192,153,0.12835570469798657,0.1,False
"10, 4 suited",1208,155,0.12831125827814568,0.1,False
"Jack, 6 suited",1199,152,0.1267723102585488,0.1,False
"Queen, 9 off suit",3573,451,0.1262244612370557,0.1,False
"King, 8 off suit",3693,465,0.12591389114541024,0.1,False
"Ace, 4 off suit",3599,451,0.12531258682967492,0.1,False
"Jack, 8 off suit",3617,453,0.12524191318772462,0.1,False
"Jack, 4 suited",1252,156,0.12460063897763578,0.1,False
"Queen, 2 suited",1243,154,0.12389380530973451,0.1,False
2s paired,1764,217,0.12301587301587301,0.1,False
"Queen, 4 suited",1190,146,0.1226890756302521,0.1,False
"4, 3 suited",1217,149,0.12243221035332785,0.1,False
"Jack, 3 suited",1217,145,0.11914543960558752,0.1,False
"7, 4 suited",1226,146,0.11908646003262642,0.1,False
"King, 7 off suit",3601,428,0.11885587336850875,0.1,False
"8, 7 off suit",3750,445,0.11866666666666667,0.1,False
"9, 4 suited",1239,147,0.11864406779661017,0.1,False
"3, 2 suited",1169,138,0.11804961505560307,0.1,False
"10, 3 suited",1214,143,0.11779242174629324,0.1,False
"Queen, 8 off suit",3617,422,0.11667127453690904,0.1,False
"7, 3 suited",1200,139,0.11583333333333333,0.1,False
"9, 7 off suit",3666,421,0.11483906164757228,0.1,False
"5, 2 suited",1194,136,0.11390284757118928,0.1,False
"6, 3 suited",1166,132,0.11320754716981132,0.1,False
"Jack, 5 suited",1212,137,0.11303630363036303,0.1,False
"10, 7 off suit",3506,395,0.11266400456360524,0.1,False
"9, 3 suited",1191,133,0.11167086481947942,0.1,False
"8, 6 off suit",3600,392,0.10888888888888888,0.1,False
"7, 6 off suit",3670,397,0.10817438692098093,0.1,False
"10, 2 suited",1241,133,0.10717163577759871,0.1,False
"Queen, 6 off suit",3615,382,0.10567081604426003,0.1,False
"King, 5 off suit",3662,380,0.10376843255051885,0.1,False
"6, 5 off suit",3613,374,0.10351508441738168,0.1,False
"King, 4 off suit",3688,381,0.10330802603036876,0.1,False
"9, 2 suited",1250,129,0.1032,0.1,False
"Queen, 5 off suit",3559,365,0.1025568980050576,0.1,False
"6, 2 suited",1259,129,0.10246227164416204,0.1,False
"8, 3 suited",1103,113,0.10244786944696282,0.1,False
"Jack, 5 off suit",3607,369,0.10230108123093984,0.1,False
"Queen, 7 off suit",3586,366,0.10206358059118795,0.1,False
"7, 5 off suit",3601,367,0.10191613440710913,0.1,False
"5, 4 off suit",3583,363,0.10131174993022607,0.1,False
"King, 6 off suit",3693,374,0.10127267803953426,0.1,False
"10, 6 off suit",3561,359,0.10081437798371244,0.1,False
"King, 2 off suit",3558,356,0.10005621135469364,0.1,False
"4, 2 suited",1318,129,0.09787556904400607,0.05,False
"8, 4 suited",1239,121,0.09765940274414851,0.05,False
"8, 2 suited",1221,119,0.09746109746109746,0.05,False
"8, 5 off suit",3556,345,0.0970191226096738,0.05,False
"9, 5 off suit",3682,356,0.09668658337859859,0.05,False
"King, 3 off suit",3673,351,0.09556221072692622,0.05,False
"7, 2 suited",1141,109,0.09553023663453111,0.05,False
"9, 6 off suit",3626,345,0.095146166574738,0.05,False
"Jack, 7 off suit",3574,336,0.09401231113598209,0.05,False
"Jack, 6 off suit",3657,340,0.09297238173366147,0.05,False
"6, 4 off suit",3574,332,0.09289311695579183,0.05,False
"Queen, 3 off suit",3627,332,0.09153570443893025,0.05,False
"5, 3 off suit",3554,325,0.09144625773776027,0.05,False
"10, 5 off suit",3653,327,0.08951546673966602,0.05,False
"Queen, 4 off suit",3659,325,0.08882208253621209,0.05,False
"Jack, 2 off suit",3595,319,0.08873435326842838,0.05,False
"Jack, 3 off suit",3642,322,0.08841295991213619,0.05,False
"4, 3 off suit",3614,316,0.08743774211400111,0.05,False
"8, 4 off suit",3529,308,0.08727684896571267,0.05,False
"10, 4 off suit",3569,311,0.08713925469319136,0.05,False
"Queen, 2 off suit",3682,319,0.0866376969038566,0.05,False
"5, 2 off suit",3597,311,0.08646093967194884,0.05,False
"7, 4 off suit",3640,309,0.0848901098901099,0.05,False
"10, 3 off suit",3602,298,0.08273181565796779,0.05,False
"6, 3 off suit",3554,290,0.08159819921215532,0.05,False
"Jack, 4 off suit",3627,295,0.08133443617314585,0.05,False
"10, 2 off suit",3581,290,0.0809829656520525,0.05,False
"7, 3 off suit",3614,290,0.08024349750968456,0.05,False
"6, 2 off suit",3593,287,0.07987753966045087,0.05,False
"8, 3 off suit",3612,276,0.07641196013289037,0.05,False
"9, 2 off suit",3647,267,0.07321085823964903,0.05,False
"4, 2 off suit",3782,269,0.07112638815441566,0.05,False
"9, 4 off suit",3629,258,0.07109396527969138,0.05,False
"3, 2 off suit",3629,258,0.07109396527969138,0.05,False
"8, 2 off suit",3714,260,0.07000538502961766,0.05,False
"9, 3 off suit",3706,247,0.06664867781975176,0.05,False
"7, 2 off suit",3589,229,0.06380607411535247,0.05,False
