hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,2712,2072,0.7640117994100295,0.75,False
Kings paired,2699,1882,0.6972952945535383,0.65,False
Queens paired,2796,1839,0.657725321888412,0.65,False
Jacks paired,2735,1720,0.6288848263254113,0.6000000000000001,False
10s paired,2638,1559,0.590978013646702,0.55,False
9s paired,2672,1437,0.5377994011976048,0.5,False
"Ace, King suited",1864,957,0.5134120171673819,0.5,False
"Ace, Jack suited",1837,942,0.5127925966249319,0.5,False
8s paired,2701,1368,0.5064790818215475,0.5,False
"Ace, Queen suited",1702,856,0.5029377203290247,0.5,False
"Ace, King off suit",5350,2652,0.49570093457943926,0.45,False
"King, Queen suited",1810,874,0.48287292817679556,0.45,False
7s paired,2769,1335,0.48212351029252437,0.45,False
"Ace, Queen off suit",5565,2678,0.48122192273135667,0.45,False
"King, Jack suited",1875,901,0.4805333333333333,0.45,False
"King, 10 suited",1753,819,0.4671990872789504,0.45,False
"Ace, Jack off suit",5516,2574,0.46664249456127627,0.45,False
"Queen, Jack suited",1823,838,0.4596818431157433,0.45,False
"Ace, 10 suited",1847,838,0.45370871683811587,0.45,False
"Ace, 8 suited",1813,822,0.453392167677882,0.45,False
"King, Queen off suit",5482,2483,0.4529368843487778,0.45,False
"King, Jack off suit",5424,2450,0.45169616519174044,0.45,False
"Ace, 9 suited",1797,809,0.4501947690595437,0.45,False
"Ace, 10 off suit",5560,2491,0.44802158273381293,0.4,False
"Ace, 5 suited",1739,779,0.4479585968947671,0.4,False
6s paired,2643,1178,0.4457056375331063,0.4,False
"Queen, 10 suited",1877,834,0.444326052210975,0.4,False
"Ace, 7 suited",1891,834,0.44103648863035433,0.4,False
"Ace, 6 suited",1809,797,0.4405749032614704,0.4,False
"King, 10 off suit",5515,2401,0.4353581142339075,0.4,False
"Jack, 10 suited",1845,803,0.435230352303523,0.4,False
"Queen, Jack off suit",5359,2283,0.42601231573054676,0.4,False
"Queen, 9 suited",1866,794,0.4255091103965702,0.4,False
"Ace, 3 suited",1770,751,0.4242937853107345,0.4,False
"King, 9 suited",1855,786,0.42371967654986525,0.4,False
"Ace, 9 off suit",5344,2263,0.42346556886227543,0.4,False
"Ace, 7 off suit",5437,2299,0.42284347986021703,0.4,False
"Jack, 9 suited",1785,750,0.42016806722689076,0.4,False
"Jack, 10 off suit",5372,2242,0.41734921816827997,0.4,False
"Ace, 8 off suit",5397,2250,0.4168982768204558,0.4,False
"Queen, 10 off suit",5443,2268,0.4166819768510013,0.4,False
"Ace, 4 suited",1729,714,0.41295546558704455,0.4,False
"King, 7 suited",1851,764,0.4127498649378714,0.4,False
5s paired,2767,1141,0.41235995663173114,0.4,False
"Ace, 5 off suit",5331,2171,0.40724066779215906,0.4,False
"King, 6 suited",1760,714,0.4056818181818182,0.4,False
"King, 9 off suit",5421,2186,0.4032466334624608,0.4,False
"King, 8 suited",1817,731,0.4023115024766098,0.4,False
"King, 5 suited",1811,727,0.4014356709000552,0.4,False
"Ace, 2 suited",1790,712,0.39776536312849164,0.35000000000000003,False
"10, 9 suited",1877,745,0.39690996270644646,0.35000000000000003,False
"King, 3 suited",1815,720,0.39669421487603307,0.35000000000000003,False
"Ace, 4 off suit",5492,2178,0.3965768390386016,0.35000000000000003,False
"King, 4 suited",1830,721,0.39398907103825137,0.35000000000000003,False
"Jack, 8 suited",1885,742,0.39363395225464193,0.35000000000000003,False
"Ace, 6 off suit",5332,2098,0.3934733683420855,0.35000000000000003,False
"Queen, 8 suited",1729,677,0.3915558126084442,0.35000000000000003,False
"Queen, 9 off suit",5469,2136,0.39056500274273176,0.35000000000000003,False
"Queen, 7 suited",1778,691,0.38863892013498313,0.35000000000000003,False
"Ace, 3 off suit",5349,2078,0.38848382875303794,0.35000000000000003,False
"Queen, 6 suited",1821,696,0.38220757825370677,0.35000000000000003,False
"Jack, 9 off suit",5459,2080,0.38102216523172744,0.35000000000000003,False
"10, 8 suited",1708,650,0.3805620608899297,0.35000000000000003,False
"King, 8 off suit",5276,2005,0.38002274450341167,0.35000000000000003,False
"9, 8 suited",1850,702,0.37945945945945947,0.35000000000000003,False
"Jack, 7 suited",1829,691,0.37780207763805357,0.35000000000000003,False
"10, 9 off suit",5491,2065,0.37606993261700966,0.35000000000000003,False
"King, 7 off suit",5431,2032,0.37414840729147486,0.35000000000000003,False
4s paired,2712,1007,0.3713126843657817,0.35000000000000003,False
"Queen, 8 off suit",5489,2036,0.3709236655128439,0.35000000000000003,False
"King, 2 suited",1840,679,0.3690217391304348,0.35000000000000003,False
"King, 5 off suit",5328,1966,0.368993993993994,0.35000000000000003,False
"King, 6 off suit",5436,1998,0.3675496688741722,0.35000000000000003,False
"Ace, 2 off suit",5492,2013,0.3665331391114348,0.35000000000000003,False
"Jack, 8 off suit",5422,1973,0.3638878642567318,0.35000000000000003,False
"10, 7 suited",1825,661,0.36219178082191783,0.35000000000000003,False
"Queen, 5 suited",1864,673,0.36105150214592274,0.35000000000000003,False
"10, 8 off suit",5328,1914,0.35923423423423423,0.35000000000000003,False
"Queen, 4 suited",1841,660,0.358500814774579,0.35000000000000003,False
"Queen, 3 suited",1797,644,0.3583750695603784,0.35000000000000003,False
"Jack, 5 suited",1896,679,0.3581223628691983,0.35000000000000003,False
"Queen, 2 suited",1845,656,0.35555555555555557,0.35000000000000003,False
"King, 4 off suit",5415,1925,0.3554939981532779,0.35000000000000003,False
"8, 7 suited",1801,640,0.3553581343697946,0.35000000000000003,False
"9, 6 suited",1800,636,0.35333333333333333,0.35000000000000003,False
"9, 7 suited",1781,625,0.35092644581695676,0.35000000000000003,False
"10, 6 suited",1808,632,0.3495575221238938,0.30000000000000004,False
"Queen, 6 off suit",5563,1944,0.3494517346755348,0.30000000000000004,False
"King, 3 off suit",5309,1855,0.34940666792239594,0.30000000000000004,False
"Jack, 4 suited",1757,612,0.3483210017074559,0.30000000000000004,False
"Queen, 7 off suit",5536,1918,0.34645953757225434,0.30000000000000004,False
"9, 8 off suit",5479,1875,0.3422157327979558,0.30000000000000004,False
"Jack, 7 off suit",5370,1835,0.34171322160148976,0.30000000000000004,False
3s paired,2696,921,0.34161721068249257,0.30000000000000004,False
"7, 6 suited",1865,637,0.3415549597855228,0.30000000000000004,False
"King, 2 off suit",5473,1844,0.3369267312260186,0.30000000000000004,False
"8, 6 suited",1714,573,0.33430571761960326,0.30000000000000004,False
"10, 7 off suit",5539,1834,0.33110669795992054,0.30000000000000004,False
"10, 5 suited",1796,594,0.3307349665924276,0.30000000000000004,False
"10, 4 suited",1791,592,0.3305415968732552,0.30000000000000004,False
"9, 5 suited",1836,606,0.3300653594771242,0.30000000000000004,False
"Queen, 5 off suit",5383,1771,0.328998699609883,0.30000000000000004,False
"10, 3 suited",1739,569,0.3271995399654974,0.30000000000000004,False
"Queen, 4 off suit",5319,1734,0.3260011280315849,0.30000000000000004,False
"Jack, 6 off suit",5320,1731,0.32537593984962404,0.30000000000000004,False
"8, 7 off suit",5478,1782,0.3253012048192771,0.30000000000000004,False
"Jack, 6 suited",1787,580,0.3245663122551763,0.30000000000000004,False
"Jack, 3 suited",1841,597,0.3242802824551874,0.30000000000000004,False
"5, 4 suited",1818,589,0.323982398239824,0.30000000000000004,False
"Jack, 2 suited",1874,606,0.3233724653148346,0.30000000000000004,False
"Queen, 2 off suit",5547,1765,0.3181900126194339,0.30000000000000004,False
"Jack, 5 off suit",5428,1708,0.31466470154753134,0.30000000000000004,False
"7, 5 suited",1835,574,0.3128065395095368,0.30000000000000004,False
"9, 7 off suit",5576,1744,0.3127690100430416,0.30000000000000004,False
"8, 5 suited",1896,593,0.31276371308016876,0.30000000000000004,False
"9, 4 suited",1744,544,0.3119266055045872,0.30000000000000004,False
"9, 3 suited",1707,531,0.3110720562390158,0.30000000000000004,False
"Jack, 4 off suit",5350,1660,0.3102803738317757,0.30000000000000004,False
2s paired,2692,835,0.3101783060921248,0.30000000000000004,False
"10, 2 suited",1735,538,0.3100864553314121,0.30000000000000004,False
"Queen, 3 off suit",5469,1691,0.309197293837996,0.30000000000000004,False
"10, 6 off suit",5480,1693,0.30894160583941604,0.30000000000000004,False
"8, 4 suited",1816,560,0.30837004405286345,0.30000000000000004,False
"6, 4 suited",1857,571,0.30748519116855144,0.30000000000000004,False
"9, 2 suited",1823,558,0.30608886450905104,0.30000000000000004,False
"6, 5 suited",1792,544,0.30357142857142855,0.30000000000000004,False
"9, 6 off suit",5473,1650,0.30147999269139414,0.30000000000000004,False
"7, 4 suited",1886,565,0.29957582184517495,0.25,False
"10, 4 off suit",5417,1618,0.2986893114269891,0.25,False
"7, 3 suited",1825,545,0.29863013698630136,0.25,False
"6, 3 suited",1719,512,0.297847585805701,0.25,False
"8, 6 off suit",5450,1623,0.2977981651376147,0.25,False
"Jack, 3 off suit",5467,1609,0.2943113224803366,0.25,False
"4, 3 suited",1804,525,0.291019955654102,0.25,False
"5, 3 suited",1838,534,0.29053318824809576,0.25,False
"10, 5 off suit",5379,1554,0.28890128276631344,0.25,False
"8, 5 off suit",5316,1533,0.2883747178329571,0.25,False
"7, 6 off suit",5381,1543,0.2867496747816391,0.25,False
"Jack, 2 off suit",5390,1542,0.2860853432282004,0.25,False
"6, 5 off suit",5410,1546,0.2857670979667283,0.25,False
"9, 5 off suit",5348,1502,0.28085265519820496,0.25,False
"7, 5 off suit",5465,1522,0.2784995425434584,0.25,False
"10, 3 off suit",5598,1547,0.2763486959628439,0.25,False
"5, 4 off suit",5417,1486,0.2743215802104486,0.25,False
"5, 2 suited",1869,512,0.2739432851792402,0.25,False
"6, 2 suited",1854,506,0.27292340884573896,0.25,False
"7, 4 off suit",5315,1434,0.2698024459078081,0.25,False
"6, 4 off suit",5378,1445,0.26868724432874674,0.25,False
"8, 4 off suit",5519,1463,0.2650842543939119,0.25,False
"4, 2 suited",1886,499,0.26458112407211026,0.25,False
"10, 2 off suit",5384,1420,0.2637444279346211,0.25,False
"9, 4 off suit",5466,1439,0.2632638126600805,0.25,False
"8, 3 suited",1826,477,0.2612267250821468,0.25,False
"8, 2 suited",1780,463,0.2601123595505618,0.25,False
"7, 2 suited",1856,474,0.25538793103448276,0.25,False
"9, 3 off suit",5526,1411,0.25533840028954036,0.25,False
"3, 2 suited",1836,467,0.25435729847494554,0.25,False
"5, 3 off suit",5420,1364,0.25166051660516603,0.25,False
"6, 3 off suit",5469,1362,0.24904004388370818,0.2,False
"9, 2 off suit",5466,1354,0.24771313574826198,0.2,False
"4, 3 off suit",5533,1358,0.24543647207663113,0.2,False
"8, 2 off suit",5358,1308,0.24412094064949608,0.2,False
"8, 3 off suit",5486,1327,0.24188844331024426,0.2,False
"7, 3 off suit",5218,1248,0.23917209658873131,0.2,False
"6, 2 off suit",5390,1237,0.22949907235621522,0.2,False
"4, 2 off suit",5363,1216,0.22673876561625955,0.2,False
"5, 2 off suit",5283,1193,0.22581866363808442,0.2,False
"7, 2 off suit",5446,1225,0.2249357326478149,0.2,False
"3, 2 off suit",5349,1152,0.2153673583847448,0.2,False
