hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,2226,1699,0.7632524707996406,0.75,False
Kings paired,2251,1578,0.7010217681030653,0.7000000000000001,False
Queens paired,2328,1552,0.6666666666666666,0.65,False
Jacks paired,2251,1398,0.6210573078631719,0.6000000000000001,False
10s paired,2177,1272,0.5842903077629765,0.55,False
9s paired,2246,1205,0.5365093499554764,0.5,False
"Ace, King suited",1554,815,0.5244530244530244,0.5,False
"Ace, Jack suited",1520,787,0.5177631578947368,0.5,False
8s paired,2227,1118,0.5020206555904805,0.5,False
"Ace, Queen suited",1418,705,0.49717912552891397,0.45,False
"Ace, King off suit",4438,2192,0.49391617845876523,0.45,False
7s paired,2293,1121,0.4888791975577846,0.45,False
"Ace, Queen off suit",4595,2220,0.48313384113166485,0.45,False
"King, Queen suited",1514,729,0.4815059445178336,0.45,False
"King, Jack suited",1571,754,0.47994907702100575,0.45,False
"Ace, Jack off suit",4570,2124,0.46477024070021883,0.45,False
"King, 10 suited",1454,667,0.45873452544704263,0.45,False
"King, Queen off suit",4568,2079,0.455122591943958,0.45,False
"Queen, Jack suited",1504,684,0.45478723404255317,0.45,False
"Ace, 8 suited",1522,688,0.4520367936925099,0.45,False
"King, Jack off suit",4543,2053,0.45190402817521463,0.45,False
"Ace, 9 suited",1500,677,0.4513333333333333,0.45,False
"Ace, 10 suited",1530,689,0.4503267973856209,0.45,False
"Ace, 7 suited",1572,705,0.4484732824427481,0.4,False
"Ace, 5 suited",1437,641,0.44606819763395966,0.4,False
6s paired,2207,983,0.44540099682827367,0.4,False
"Ace, 6 suited",1509,672,0.44532803180914515,0.4,False
"Ace, 10 off suit",4654,2063,0.4432746024924796,0.4,False
"Jack, 10 suited",1541,677,0.43932511356262166,0.4,False
"Queen, 10 suited",1559,681,0.43681847338037205,0.4,False
"King, 10 off suit",4603,1995,0.4334129915272648,0.4,False
"King, 9 suited",1543,666,0.4316267012313675,0.4,False
"Queen, 9 suited",1545,658,0.42588996763754045,0.4,False
"Ace, 3 suited",1458,619,0.42455418381344306,0.4,False
"Ace, 9 off suit",4451,1888,0.42417434284430466,0.4,False
"Ace, 7 off suit",4563,1932,0.42340565417488496,0.4,False
"Queen, Jack off suit",4460,1888,0.4233183856502242,0.4,False
"Jack, 9 suited",1501,630,0.41972018654230514,0.4,False
"Ace, 8 off suit",4510,1881,0.4170731707317073,0.4,False
"Jack, 10 off suit",4475,1858,0.415195530726257,0.4,False
"King, 7 suited",1546,641,0.41461836998706336,0.4,False
"Queen, 10 off suit",4528,1872,0.4134275618374558,0.4,False
"Ace, 4 suited",1420,587,0.41338028169014085,0.4,False
5s paired,2264,931,0.4112190812720848,0.4,False
"Ace, 5 off suit",4431,1818,0.4102911306702776,0.4,False
"King, 6 suited",1457,589,0.40425531914893614,0.4,False
"King, 8 suited",1503,605,0.40252827677977376,0.4,False
"King, 9 off suit",4508,1806,0.40062111801242234,0.4,False
"Ace, 4 off suit",4564,1816,0.3978965819456617,0.35000000000000003,False
"King, 4 suited",1520,604,0.3973684210526316,0.35000000000000003,False
"Queen, 9 off suit",4557,1802,0.39543559359227565,0.35000000000000003,False
"Jack, 8 suited",1587,624,0.3931947069943289,0.35000000000000003,False
"King, 5 suited",1481,582,0.39297771775827145,0.35000000000000003,False
"Queen, 6 suited",1510,593,0.3927152317880795,0.35000000000000003,False
"Ace, 6 off suit",4455,1749,0.3925925925925926,0.35000000000000003,False
"10, 9 suited",1562,613,0.39244558258642764,0.35000000000000003,False
"Queen, 7 suited",1503,589,0.39188290086493677,0.35000000000000003,False
"Queen, 8 suited",1431,560,0.3913347309573725,0.35000000000000003,False
"Ace, 2 suited",1495,585,0.391304347826087,0.35000000000000003,False
"Ace, 3 off suit",4446,1735,0.39023841655420605,0.35000000000000003,False
"King, 3 suited",1519,591,0.3890717577353522,0.35000000000000003,False
"9, 8 suited",1546,595,0.3848641655886158,0.35000000000000003,False
"King, 8 off suit",4350,1660,0.3816091954022989,0.35000000000000003,False
"Jack, 9 off suit",4570,1730,0.3785557986870897,0.35000000000000003,False
"King, 7 off suit",4580,1726,0.37685589519650653,0.35000000000000003,False
"10, 9 off suit",4571,1720,0.3762852767446948,0.35000000000000003,False
"Jack, 7 suited",1509,566,0.3750828363154407,0.35000000000000003,False
"Queen, 8 off suit",4634,1737,0.37483815278377214,0.35000000000000003,False
"10, 8 suited",1448,542,0.3743093922651934,0.35000000000000003,False
"King, 2 suited",1561,584,0.3741191543882127,0.35000000000000003,False
4s paired,2253,838,0.3719485130936529,0.35000000000000003,False
"King, 5 off suit",4457,1657,0.37177473636975544,0.35000000000000003,False
"King, 6 off suit",4553,1692,0.3716231056446299,0.35000000000000003,False
"Ace, 2 off suit",4600,1707,0.3710869565217391,0.35000000000000003,False
"Queen, 5 suited",1554,568,0.3655083655083655,0.35000000000000003,False
"10, 7 suited",1503,548,0.364604125083167,0.35000000000000003,False
"Jack, 8 off suit",4516,1641,0.36337466784765277,0.35000000000000003,False
"Jack, 5 suited",1576,568,0.3604060913705584,0.35000000000000003,False
"8, 7 suited",1508,542,0.3594164456233422,0.35000000000000003,False
"King, 4 off suit",4507,1614,0.35810960727756824,0.35000000000000003,False
"Queen, 3 suited",1491,533,0.35747820254862506,0.35000000000000003,False
"9, 6 suited",1531,547,0.3572828216851731,0.35000000000000003,False
"Queen, 4 suited",1510,538,0.3562913907284768,0.35000000000000003,False
"9, 7 suited",1480,527,0.3560810810810811,0.35000000000000003,False
"10, 8 off suit",4456,1585,0.35570017953321365,0.35000000000000003,False
"Queen, 6 off suit",4659,1656,0.3554410817772054,0.35000000000000003,False
"Queen, 2 suited",1552,550,0.3543814432989691,0.35000000000000003,False
"King, 3 off suit",4404,1550,0.351952770208901,0.35000000000000003,False
"7, 6 suited",1567,546,0.3484365028717294,0.30000000000000004,False
"10, 6 suited",1497,521,0.34802939211756845,0.30000000000000004,False
"Jack, 4 suited",1479,510,0.3448275862068966,0.30000000000000004,False
"9, 8 off suit",4518,1554,0.34395750332005315,0.30000000000000004,False
3s paired,2247,771,0.3431241655540721,0.30000000000000004,False
"Jack, 7 off suit",4463,1529,0.3425946672641721,0.30000000000000004,False
"Queen, 7 off suit",4587,1571,0.34248964464791803,0.30000000000000004,False
"King, 2 off suit",4594,1547,0.3367435785807575,0.30000000000000004,False
"10, 5 suited",1526,508,0.3328964613368283,0.30000000000000004,False
"10, 7 off suit",4669,1553,0.3326194045834226,0.30000000000000004,False
"10, 3 suited",1442,477,0.33079056865464634,0.30000000000000004,False
"9, 5 suited",1541,507,0.32900713822193384,0.30000000000000004,False
"Queen, 5 off suit",4481,1473,0.32872126757420217,0.30000000000000004,False
"Jack, 6 suited",1486,488,0.3283983849259758,0.30000000000000004,False
"8, 6 suited",1455,476,0.32714776632302406,0.30000000000000004,False
"Jack, 6 off suit",4408,1439,0.3264519056261343,0.30000000000000004,False
"8, 7 off suit",4538,1481,0.3263552225650066,0.30000000000000004,False
"10, 4 suited",1505,491,0.32624584717607974,0.30000000000000004,False
"Queen, 2 off suit",4626,1504,0.32511889321227844,0.30000000000000004,False
"Queen, 4 off suit",4475,1452,0.32446927374301676,0.30000000000000004,False
"5, 4 suited",1514,490,0.3236459709379128,0.30000000000000004,False
"Jack, 2 suited",1558,499,0.32028241335044927,0.30000000000000004,False
"Jack, 3 suited",1514,482,0.31836195508586523,0.30000000000000004,False
"Jack, 5 off suit",4425,1402,0.3168361581920904,0.30000000000000004,False
"7, 5 suited",1526,483,0.3165137614678899,0.30000000000000004,False
"9, 4 suited",1470,459,0.3122448979591837,0.30000000000000004,False
2s paired,2225,694,0.3119101123595506,0.30000000000000004,False
"9, 7 off suit",4604,1431,0.31081668114682887,0.30000000000000004,False
"Queen, 3 off suit",4531,1408,0.31074817920988745,0.30000000000000004,False
"8, 5 suited",1585,492,0.31041009463722397,0.30000000000000004,False
"6, 4 suited",1538,477,0.31014304291287387,0.30000000000000004,False
"10, 2 suited",1428,439,0.3074229691876751,0.30000000000000004,False
"Jack, 4 off suit",4452,1368,0.30727762803234504,0.30000000000000004,False
"10, 6 off suit",4590,1410,0.30718954248366015,0.30000000000000004,False
"8, 4 suited",1481,453,0.3058744091829845,0.30000000000000004,False
"7, 3 suited",1548,472,0.3049095607235142,0.30000000000000004,False
"9, 3 suited",1437,438,0.3048016701461378,0.30000000000000004,False
"6, 5 suited",1468,446,0.30381471389645776,0.30000000000000004,False
"7, 4 suited",1582,478,0.30214917825537296,0.30000000000000004,False
"9, 6 off suit",4584,1378,0.3006108202443281,0.30000000000000004,False
"9, 2 suited",1532,459,0.29960835509138384,0.25,False
"10, 4 off suit",4495,1338,0.2976640711902113,0.25,False
"8, 6 off suit",4533,1348,0.2973748069711008,0.25,False
"5, 3 suited",1510,446,0.295364238410596,0.25,False
"Jack, 3 off suit",4524,1326,0.29310344827586204,0.25,False
"6, 3 suited",1434,418,0.2914923291492329,0.25,False
"4, 3 suited",1498,435,0.2903871829105474,0.25,False
