hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,1789,1364,0.7624371157070989,0.75,False
Kings paired,1805,1252,0.6936288088642659,0.65,False
Queens paired,1878,1244,0.6624068157614483,0.65,False
Jacks paired,1776,1103,0.6210585585585585,0.6000000000000001,False
10s paired,1751,1023,0.5842375785265562,0.55,False
9s paired,1800,947,0.5261111111111111,0.5,False
"Ace, Jack suited",1204,632,0.5249169435215947,0.5,False
"Ace, King suited",1222,639,0.5229132569558101,0.5,False
"Ace, Queen suited",1121,563,0.5022301516503123,0.5,False
8s paired,1805,898,0.49750692520775625,0.45,False
7s paired,1834,907,0.4945474372955289,0.45,False
"Ace, King off suit",3600,1768,0.4911111111111111,0.45,False
"Ace, Queen off suit",3671,1776,0.4837918823208935,0.45,False
"King, Queen suited",1219,584,0.47908121410992616,0.45,False
"King, Jack suited",1244,591,0.47508038585209006,0.45,False
"Ace, Jack off suit",3622,1684,0.4649364991717283,0.45,False
"Ace, 7 suited",1276,584,0.45768025078369906,0.45,False
"King, 10 suited",1168,533,0.4563356164383562,0.45,False
"Ace, 6 suited",1193,543,0.4551550712489522,0.45,False
"King, Queen off suit",3645,1657,0.45459533607681757,0.45,False
"Queen, Jack suited",1210,549,0.4537190082644628,0.45,False
6s paired,1756,796,0.4533029612756264,0.45,False
"Ace, 8 suited",1218,551,0.4523809523809524,0.45,False
"King, Jack off suit",3632,1636,0.45044052863436124,0.45,False
"Ace, 9 suited",1195,538,0.4502092050209205,0.45,False
"Ace, 10 suited",1244,560,0.45016077170418006,0.45,False
"Ace, 10 off suit",3705,1661,0.4483130904183536,0.4,False
"Ace, 5 suited",1144,512,0.44755244755244755,0.4,False
"King, 10 off suit",3726,1624,0.43585614600107353,0.4,False
"Jack, 10 suited",1260,548,0.43492063492063493,0.4,False
"Jack, 9 suited",1184,514,0.4341216216216216,0.4,False
"King, 9 suited",1226,532,0.433931484502447,0.4,False
"Queen, 10 suited",1265,547,0.4324110671936759,0.4,False
"Queen, 9 suited",1230,525,0.4268292682926829,0.4,False
"Ace, 9 off suit",3567,1521,0.42640874684608915,0.4,False
"Queen, Jack off suit",3559,1505,0.42287159314414163,0.4,False
"Ace, 8 off suit",3583,1509,0.4211554563215183,0.4,False
"Ace, 3 suited",1166,491,0.42109777015437394,0.4,False
"King, 7 suited",1249,525,0.42033626901521215,0.4,False
