card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,101035,0.4807692307692308,100961.53846153847,73.46153846153175,0.000727619047618981,False
3 of Clubs,101474,0.4807692307692308,100961.53846153847,512.4615384615317,0.005075809523809457,False
4 of Clubs,101235,0.4807692307692308,100961.53846153847,273.46153846153175,0.002708571428571362,False
5 of Clubs,100706,0.4807692307692308,100961.53846153847,-255.53846153846825,0.0025310476190476853,False
6 of Clubs,101159,0.4807692307692308,100961.53846153847,197.46153846153175,0.001955809523809457,False
7 of Clubs,100670,0.4807692307692308,100961.53846153847,-291.53846153846825,0.002887619047619114,False
8 of Clubs,100915,0.4807692307692308,100961.53846153847,-46.538461538468255,0.00046095238095244747,False
9 of Clubs,101019,0.4807692307692308,100961.53846153847,57.461538461531745,0.0005691428571427906,False
10 of Clubs,100694,0.4807692307692308,100961.53846153847,-267.53846153846825,0.002649904761904828,False
Jack of Clubs,100576,0.4807692307692308,100961.53846153847,-385.53846153846825,0.0038186666666667327,False
Queen of Clubs,100891,0.4807692307692308,100961.53846153847,-70.53846153846825,0.0006986666666667331,False
King of Clubs,100919,0.4807692307692308,100961.53846153847,-42.538461538468255,0.0004213333333333998,False
Ace of Clubs,100740,0.4807692307692308,100961.53846153847,-221.53846153846825,0.0021942857142857805,False
2 of Diamonds,100664,0.4807692307692308,100961.53846153847,-297.53846153846825,0.0029470476190476855,False
3 of Diamonds,101174,0.4807692307692308,100961.53846153847,212.46153846153175,0.002104380952380886,False
4 of Diamonds,101068,0.4807692307692308,100961.53846153847,106.46153846153175,0.001054476190476124,False
5 of Diamonds,100215,0.4807692307692308,100961.53846153847,-746.5384615384683,0.00739428571428578,False
6 of Diamonds,101196,0.4807692307692308,100961.53846153847,234.46153846153175,0.0023222857142856474,False
7 of Diamonds,100693,0.4807692307692308,100961.53846153847,-268.53846153846825,0.0026598095238095903,False
8 of Diamonds,100981,0.4807692307692308,100961.53846153847,19.461538461531745,0.00019276190476183824,False
9 of Diamonds,101299,0.4807692307692308,100961.53846153847,337.46153846153175,0.0033424761904761236,False
10 of Diamonds,101326,0.4807692307692308,100961.53846153847,364.46153846153175,0.0036099047619046953,False
Jack of Diamonds,100814,0.4807692307692308,100961.53846153847,-147.53846153846825,0.0014613333333333997,False
Queen of Diamonds,100967,0.4807692307692308,100961.53846153847,5.461538461531745,5.4095238095171566e-05,False
King of Diamonds,101139,0.4807692307692308,100961.53846153847,177.46153846153175,0.001757714285714219,False
Ace of Diamonds,100966,0.4807692307692308,100961.53846153847,4.461538461531745,4.419047619040966e-05,False
2 of Hearts,101364,0.4807692307692308,100961.53846153847,402.46153846153175,0.003986285714285647,False
3 of Hearts,101556,0.4807692307692308,100961.53846153847,594.4615384615317,0.005887999999999933,False
4 of Hearts,100633,0.4807692307692308,100961.53846153847,-328.53846153846825,0.0032540952380953046,False
5 of Hearts,101102,0.4807692307692308,100961.53846153847,140.46153846153175,0.0013912380952380286,False
6 of Hearts,101152,0.4807692307692308,100961.53846153847,190.46153846153175,0.0018864761904761238,False
7 of Hearts,101202,0.4807692307692308,100961.53846153847,240.46153846153175,0.002381714285714219,False
8 of Hearts,101145,0.4807692307692308,100961.53846153847,183.46153846153175,0.0018171428571427904,False
9 of Hearts,100881,0.4807692307692308,100961.53846153847,-80.53846153846825,0.0007977142857143522,False
10 of Hearts,100655,0.4807692307692308,100961.53846153847,-306.53846153846825,0.0030361904761905425,False
Jack of Hearts,100978,0.4807692307692308,100961.53846153847,16.461538461531745,0.00016304761904755252,False
Queen of Hearts,101037,0.4807692307692308,100961.53846153847,75.46153846153175,0.0007474285714285048,False
King of Hearts,101096,0.4807692307692308,100961.53846153847,134.46153846153175,0.0013318095238094572,False
Ace of Hearts,100826,0.4807692307692308,100961.53846153847,-135.53846153846825,0.001342476190476257,False
2 of Spades,100776,0.4807692307692308,100961.53846153847,-185.53846153846825,0.0018377142857143522,False
3 of Spades,101143,0.4807692307692308,100961.53846153847,181.46153846153175,0.0017973333333332667,False
4 of Spades,100898,0.4807692307692308,100961.53846153847,-63.538461538468255,0.0006293333333333998,False
5 of Spades,100545,0.4807692307692308,100961.53846153847,-416.53846153846825,0.004125714285714352,False
6 of Spades,101067,0.4807692307692308,100961.53846153847,105.46153846153175,0.001044571428571362,False
7 of Spades,100725,0.4807692307692308,100961.53846153847,-236.53846153846825,0.0023428571428572094,False
8 of Spades,100833,0.4807692307692308,100961.53846153847,-128.53846153846825,0.0012731428571429236,False
9 of Spades,101180,0.4807692307692308,100961.53846153847,218.46153846153175,0.0021638095238094572,False
10 of Spades,101085,0.4807692307692308,100961.53846153847,123.46153846153175,0.0012228571428570761,False
Jack of Spades,100872,0.4807692307692308,100961.53846153847,-89.53846153846825,0.0008868571428572094,False
Queen of Spades,100786,0.4807692307692308,100961.53846153847,-175.53846153846825,0.0017386666666667331,False
King of Spades,100746,0.4807692307692308,100961.53846153847,-215.53846153846825,0.002134857142857209,False
Ace of Spades,101182,0.4807692307692308,100961.53846153847,220.46153846153175,0.002183619047618981,False
