card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,105845,0.4807692307692308,105769.23076923077,75.76923076923413,0.0007163636363636682,False
3 of Clubs,106233,0.4807692307692308,105769.23076923077,463.7692307692341,0.004384727272727305,False
4 of Clubs,106085,0.4807692307692308,105769.23076923077,315.7692307692341,0.002985454545454577,False
5 of Clubs,105550,0.4807692307692308,105769.23076923077,-219.23076923076587,0.002072727272727241,False
6 of Clubs,105898,0.4807692307692308,105769.23076923077,128.76923076923413,0.0012174545454545773,False
7 of Clubs,105346,0.4807692307692308,105769.23076923077,-423.2307692307659,0.004001454545454514,False
8 of Clubs,105831,0.4807692307692308,105769.23076923077,61.76923076923413,0.0005840000000000318,False
9 of Clubs,105876,0.4807692307692308,105769.23076923077,106.76923076923413,0.0010094545454545772,False
10 of Clubs,105510,0.4807692307692308,105769.23076923077,-259.2307692307659,0.002450909090909059,False
Jack of Clubs,105431,0.4807692307692308,105769.23076923077,-338.2307692307659,0.0031978181818181502,False
Queen of Clubs,105636,0.4807692307692308,105769.23076923077,-133.23076923076587,0.001259636363636332,False
King of Clubs,105630,0.4807692307692308,105769.23076923077,-139.23076923076587,0.0013163636363636047,False
Ace of Clubs,105604,0.4807692307692308,105769.23076923077,-165.23076923076587,0.0015621818181817866,False
2 of Diamonds,105490,0.4807692307692308,105769.23076923077,-279.2307692307659,0.0026399999999999683,False
3 of Diamonds,105912,0.4807692307692308,105769.23076923077,142.76923076923413,0.0013498181818182135,False
4 of Diamonds,105878,0.4807692307692308,105769.23076923077,108.76923076923413,0.0010283636363636682,False
5 of Diamonds,104907,0.4807692307692308,105769.23076923077,-862.2307692307659,0.008151999999999968,False
6 of Diamonds,105976,0.4807692307692308,105769.23076923077,206.76923076923413,0.0019549090909091226,False
7 of Diamonds,105476,0.4807692307692308,105769.23076923077,-293.2307692307659,0.0027723636363636045,False
8 of Diamonds,105759,0.4807692307692308,105769.23076923077,-10.230769230765873,9.672727272724098e-05,False
9 of Diamonds,106081,0.4807692307692308,105769.23076923077,311.7692307692341,0.0029476363636363953,False
10 of Diamonds,106190,0.4807692307692308,105769.23076923077,420.7692307692341,0.00397818181818185,False
Jack of Diamonds,105597,0.4807692307692308,105769.23076923077,-172.23076923076587,0.0016283636363636047,False
Queen of Diamonds,105713,0.4807692307692308,105769.23076923077,-56.23076923076587,0.0005316363636363319,False
King of Diamonds,105977,0.4807692307692308,105769.23076923077,207.76923076923413,0.001964363636363668,False
Ace of Diamonds,105774,0.4807692307692308,105769.23076923077,4.769230769234127,4.509090909094084e-05,False
2 of Hearts,106197,0.4807692307692308,105769.23076923077,427.7692307692341,0.004044363636363668,False
3 of Hearts,106411,0.4807692307692308,105769.23076923077,641.7692307692341,0.006067636363636396,False
4 of Hearts,105554,0.4807692307692308,105769.23076923077,-215.23076923076587,0.002034909090909059,False
5 of Hearts,105868,0.4807692307692308,105769.23076923077,98.76923076923413,0.0009338181818182136,False
6 of Hearts,105878,0.4807692307692308,105769.23076923077,108.76923076923413,0.0010283636363636682,False
7 of Hearts,106021,0.4807692307692308,105769.23076923077,251.76923076923413,0.0023803636363636683,False
8 of Hearts,105935,0.4807692307692308,105769.23076923077,165.76923076923413,0.0015672727272727591,False
9 of Hearts,105661,0.4807692307692308,105769.23076923077,-108.23076923076587,0.0010232727272726956,False
10 of Hearts,105393,0.4807692307692308,105769.23076923077,-376.2307692307659,0.0035570909090908774,False
Jack of Hearts,105888,0.4807692307692308,105769.23076923077,118.76923076923413,0.0011229090909091227,False
Queen of Hearts,105928,0.4807692307692308,105769.23076923077,158.76923076923413,0.0015010909090909408,False
King of Hearts,105898,0.4807692307692308,105769.23076923077,128.76923076923413,0.0012174545454545773,False
Ace of Hearts,105676,0.4807692307692308,105769.23076923077,-93.23076923076587,0.0008814545454545137,False
2 of Spades,105534,0.4807692307692308,105769.23076923077,-235.23076923076587,0.002223999999999968,False
3 of Spades,106012,0.4807692307692308,105769.23076923077,242.76923076923413,0.002295272727272759,False
4 of Spades,105681,0.4807692307692308,105769.23076923077,-88.23076923076587,0.0008341818181817865,False
5 of Spades,105438,0.4807692307692308,105769.23076923077,-331.2307692307659,0.003131636363636332,False
6 of Spades,105885,0.4807692307692308,105769.23076923077,115.76923076923413,0.0010945454545454863,False
7 of Spades,105503,0.4807692307692308,105769.23076923077,-266.2307692307659,0.0025170909090908773,False
8 of Spades,105763,0.4807692307692308,105769.23076923077,-6.230769230765873,5.890909090905916e-05,False
9 of Spades,105986,0.4807692307692308,105769.23076923077,216.76923076923413,0.0020494545454545774,False
10 of Spades,105938,0.4807692307692308,105769.23076923077,168.76923076923413,0.0015956363636363954,False
Jack of Spades,105703,0.4807692307692308,105769.23076923077,-66.23076923076587,0.0006261818181817865,False
Queen of Spades,105558,0.4807692307692308,105769.23076923077,-211.23076923076587,0.001997090909090877,False
King of Spades,105577,0.4807692307692308,105769.23076923077,-192.23076923076587,0.0018174545454545138,False
Ace of Spades,105909,0.4807692307692308,105769.23076923077,139.76923076923413,0.0013214545454545772,False
