card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,96245,0.4807692307692308,96153.84615384616,91.15384615384392,0.0009479999999999767,False
3 of Clubs,96693,0.4807692307692308,96153.84615384616,539.1538461538439,0.005607199999999976,False
4 of Clubs,96425,0.4807692307692308,96153.84615384616,271.1538461538439,0.0028199999999999766,False
5 of Clubs,95842,0.4807692307692308,96153.84615384616,-311.8461538461561,0.0032432000000000233,False
6 of Clubs,96400,0.4807692307692308,96153.84615384616,246.15384615384392,0.002559999999999977,False
7 of Clubs,95904,0.4807692307692308,96153.84615384616,-249.84615384615608,0.0025984000000000233,False
8 of Clubs,95999,0.4807692307692308,96153.84615384616,-154.84615384615608,0.0016104000000000233,False
9 of Clubs,96196,0.4807692307692308,96153.84615384616,42.153846153843915,0.0004383999999999767,False
10 of Clubs,95882,0.4807692307692308,96153.84615384616,-271.8461538461561,0.002827200000000023,False
Jack of Clubs,95867,0.4807692307692308,96153.84615384616,-286.8461538461561,0.002983200000000023,False
Queen of Clubs,96011,0.4807692307692308,96153.84615384616,-142.84615384615608,0.0014856000000000233,False
King of Clubs,96167,0.4807692307692308,96153.84615384616,13.153846153843915,0.0001367999999999767,False
Ace of Clubs,95875,0.4807692307692308,96153.84615384616,-278.8461538461561,0.0029000000000000232,False
2 of Diamonds,95837,0.4807692307692308,96153.84615384616,-316.8461538461561,0.0032952000000000233,False
3 of Diamonds,96362,0.4807692307692308,96153.84615384616,208.15384615384392,0.0021647999999999767,False
4 of Diamonds,96279,0.4807692307692308,96153.84615384616,125.15384615384392,0.0013015999999999768,False
5 of Diamonds,95413,0.4807692307692308,96153.84615384616,-740.8461538461561,0.007704800000000023,False
6 of Diamonds,96353,0.4807692307692308,96153.84615384616,199.15384615384392,0.0020711999999999766,False
7 of Diamonds,95918,0.4807692307692308,96153.84615384616,-235.84615384615608,0.002452800000000023,False
8 of Diamonds,96128,0.4807692307692308,96153.84615384616,-25.846153846156085,0.0002688000000000233,False
9 of Diamonds,96567,0.4807692307692308,96153.84615384616,413.1538461538439,0.0042967999999999765,False
10 of Diamonds,96546,0.4807692307692308,96153.84615384616,392.1538461538439,0.004078399999999977,False
Jack of Diamonds,95999,0.4807692307692308,96153.84615384616,-154.84615384615608,0.0016104000000000233,False
Queen of Diamonds,96084,0.4807692307692308,96153.84615384616,-69.84615384615608,0.0007264000000000233,False
King of Diamonds,96312,0.4807692307692308,96153.84615384616,158.15384615384392,0.0016447999999999767,False
Ace of Diamonds,96241,0.4807692307692308,96153.84615384616,87.15384615384392,0.0009063999999999767,False
2 of Hearts,96607,0.4807692307692308,96153.84615384616,453.1538461538439,0.004712799999999976,False
3 of Hearts,96824,0.4807692307692308,96153.84615384616,670.1538461538439,0.006969599999999977,False
4 of Hearts,95855,0.4807692307692308,96153.84615384616,-298.8461538461561,0.003108000000000023,False
5 of Hearts,96288,0.4807692307692308,96153.84615384616,134.15384615384392,0.0013951999999999767,False
6 of Hearts,96364,0.4807692307692308,96153.84615384616,210.15384615384392,0.002185599999999977,False
7 of Hearts,96396,0.4807692307692308,96153.84615384616,242.15384615384392,0.0025183999999999766,False
8 of Hearts,96244,0.4807692307692308,96153.84615384616,90.15384615384392,0.0009375999999999767,False
9 of Hearts,96050,0.4807692307692308,96153.84615384616,-103.84615384615608,0.0010800000000000232,False
10 of Hearts,95808,0.4807692307692308,96153.84615384616,-345.8461538461561,0.0035968000000000232,False
Jack of Hearts,96152,0.4807692307692308,96153.84615384616,-1.846153846156085,1.9200000000023282e-05,False
Queen of Hearts,96221,0.4807692307692308,96153.84615384616,67.15384615384392,0.0006983999999999768,False
King of Hearts,96279,0.4807692307692308,96153.84615384616,125.15384615384392,0.0013015999999999768,False
Ace of Hearts,95966,0.4807692307692308,96153.84615384616,-187.84615384615608,0.001953600000000023,False
2 of Spades,95965,0.4807692307692308,96153.84615384616,-188.84615384615608,0.0019640000000000235,False
3 of Spades,96264,0.4807692307692308,96153.84615384616,110.15384615384392,0.0011455999999999767,False
4 of Spades,96021,0.4807692307692308,96153.84615384616,-132.84615384615608,0.0013816000000000232,False
5 of Spades,95816,0.4807692307692308,96153.84615384616,-337.8461538461561,0.0035136000000000234,False
6 of Spades,96277,0.4807692307692308,96153.84615384616,123.15384615384392,0.0012807999999999767,False
7 of Spades,95982,0.4807692307692308,96153.84615384616,-171.84615384615608,0.0017872000000000233,False
8 of Spades,95997,0.4807692307692308,96153.84615384616,-156.84615384615608,0.0016312000000000232,False
9 of Spades,96216,0.4807692307692308,96153.84615384616,62.153846153843915,0.0006463999999999767,False
10 of Spades,96384,0.4807692307692308,96153.84615384616,230.15384615384392,0.0023935999999999766,False
Jack of Spades,96097,0.4807692307692308,96153.84615384616,-56.846153846156085,0.0005912000000000233,False
Queen of Spades,96003,0.4807692307692308,96153.84615384616,-150.84615384615608,0.0015688000000000232,False
King of Spades,95917,0.4807692307692308,96153.84615384616,-236.84615384615608,0.002463200000000023,False
Ace of Spades,96462,0.4807692307692308,96153.84615384616,308.1538461538439,0.003204799999999977,False
