card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,81808,0.4807692307692308,81730.76923076923,77.23076923076587,0.0009449411764705471,False
3 of Clubs,82016,0.4807692307692308,81730.76923076923,285.2307692307659,0.0034898823529411352,False
4 of Clubs,82051,0.4807692307692308,81730.76923076923,320.2307692307659,0.003918117647058782,False
5 of Clubs,81465,0.4807692307692308,81730.76923076923,-265.7692307692341,0.003251764705882394,False
6 of Clubs,81876,0.4807692307692308,81730.76923076923,145.23076923076587,0.0017769411764705471,False
7 of Clubs,81496,0.4807692307692308,81730.76923076923,-234.76923076923413,0.0028724705882353352,False
8 of Clubs,81527,0.4807692307692308,81730.76923076923,-203.76923076923413,0.0024931764705882764,False
9 of Clubs,81741,0.4807692307692308,81730.76923076923,10.230769230765873,0.0001251764705881942,False
10 of Clubs,81549,0.4807692307692308,81730.76923076923,-181.76923076923413,0.002224000000000041,False
Jack of Clubs,81482,0.4807692307692308,81730.76923076923,-248.76923076923413,0.003043764705882394,False
Queen of Clubs,81378,0.4807692307692308,81730.76923076923,-352.7692307692341,0.004316235294117688,False
King of Clubs,81564,0.4807692307692308,81730.76923076923,-166.76923076923413,0.002040470588235335,False
Ace of Clubs,81479,0.4807692307692308,81730.76923076923,-251.76923076923413,0.003080470588235335,False
2 of Diamonds,81468,0.4807692307692308,81730.76923076923,-262.7692307692341,0.0032150588235294528,False
3 of Diamonds,82017,0.4807692307692308,81730.76923076923,286.2307692307659,0.0035021176470587823,False
4 of Diamonds,81646,0.4807692307692308,81730.76923076923,-84.76923076923413,0.0010371764705882764,False
5 of Diamonds,81075,0.4807692307692308,81730.76923076923,-655.7692307692341,0.008023529411764747,False
6 of Diamonds,81883,0.4807692307692308,81730.76923076923,152.23076923076587,0.0018625882352940764,False
7 of Diamonds,81620,0.4807692307692308,81730.76923076923,-110.76923076923413,0.0013552941176471,False
8 of Diamonds,81647,0.4807692307692308,81730.76923076923,-83.76923076923413,0.0010249411764706293,False
9 of Diamonds,82020,0.4807692307692308,81730.76923076923,289.2307692307659,0.0035388235294117236,False
10 of Diamonds,81959,0.4807692307692308,81730.76923076923,228.23076923076587,0.002792470588235253,False
Jack of Diamonds,81620,0.4807692307692308,81730.76923076923,-110.76923076923413,0.0013552941176471,False
Queen of Diamonds,81631,0.4807692307692308,81730.76923076923,-99.76923076923413,0.0012207058823529822,False
King of Diamonds,81971,0.4807692307692308,81730.76923076923,240.23076923076587,0.0029392941176470174,False
Ace of Diamonds,81831,0.4807692307692308,81730.76923076923,100.23076923076587,0.0012263529411764295,False
2 of Hearts,82224,0.4807692307692308,81730.76923076923,493.2307692307659,0.006034823529411724,False
3 of Hearts,82360,0.4807692307692308,81730.76923076923,629.2307692307659,0.007698823529411723,False
4 of Hearts,81524,0.4807692307692308,81730.76923076923,-206.76923076923413,0.0025298823529412173,False
5 of Hearts,81824,0.4807692307692308,81730.76923076923,93.23076923076587,0.0011407058823529,False
6 of Hearts,81869,0.4807692307692308,81730.76923076923,138.23076923076587,0.0016912941176470176,False
7 of Hearts,81948,0.4807692307692308,81730.76923076923,217.23076923076587,0.0026578823529411354,False
8 of Hearts,81693,0.4807692307692308,81730.76923076923,-37.76923076923413,0.0004621176470588646,False
9 of Hearts,81652,0.4807692307692308,81730.76923076923,-78.76923076923413,0.000963764705882394,False
10 of Hearts,81612,0.4807692307692308,81730.76923076923,-118.76923076923413,0.0014531764705882763,False
Jack of Hearts,81932,0.4807692307692308,81730.76923076923,201.23076923076587,0.002462117647058782,False
Queen of Hearts,81650,0.4807692307692308,81730.76923076923,-80.76923076923413,0.0009882352941176882,False
King of Hearts,81863,0.4807692307692308,81730.76923076923,132.23076923076587,0.0016178823529411353,False
Ace of Hearts,81561,0.4807692307692308,81730.76923076923,-169.76923076923413,0.0020771764705882763,False
2 of Spades,81682,0.4807692307692308,81730.76923076923,-48.76923076923413,0.0005967058823529822,False
3 of Spades,81806,0.4807692307692308,81730.76923076923,75.23076923076587,0.000920470588235253,False
4 of Spades,81664,0.4807692307692308,81730.76923076923,-66.76923076923413,0.0008169411764706293,False
5 of Spades,81619,0.4807692307692308,81730.76923076923,-111.76923076923413,0.001367529411764747,False
6 of Spades,81946,0.4807692307692308,81730.76923076923,215.23076923076587,0.002633411764705841,False
7 of Spades,81532,0.4807692307692308,81730.76923076923,-198.76923076923413,0.002432000000000041,False
8 of Spades,81677,0.4807692307692308,81730.76923076923,-53.76923076923413,0.0006578823529412175,False
9 of Spades,81821,0.4807692307692308,81730.76923076923,90.23076923076587,0.001103999999999959,False
10 of Spades,81813,0.4807692307692308,81730.76923076923,82.23076923076587,0.0010061176470587824,False
Jack of Spades,81625,0.4807692307692308,81730.76923076923,-105.76923076923413,0.0012941176470588646,False
Queen of Spades,81739,0.4807692307692308,81730.76923076923,8.230769230765873,0.00010070588235290009,False
King of Spades,81637,0.4807692307692308,81730.76923076923,-93.76923076923413,0.0011472941176470998,False
Ace of Spades,81907,0.4807692307692308,81730.76923076923,176.23076923076587,0.002156235294117606,False
