card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,115694,0.4807692307692308,115384.61538461539,309.3846153846098,0.0026813333333332847,False
3 of Clubs,115873,0.4807692307692308,115384.61538461539,488.3846153846098,0.004232666666666618,False
4 of Clubs,115683,0.4807692307692308,115384.61538461539,298.3846153846098,0.002585999999999951,False
5 of Clubs,115127,0.4807692307692308,115384.61538461539,-257.6153846153902,0.0022326666666667152,False
6 of Clubs,115494,0.4807692307692308,115384.61538461539,109.38461538460979,0.0009479999999999515,False
7 of Clubs,114924,0.4807692307692308,115384.61538461539,-460.6153846153902,0.0039920000000000485,False
8 of Clubs,115441,0.4807692307692308,115384.61538461539,56.38461538460979,0.0004886666666666182,False
9 of Clubs,115508,0.4807692307692308,115384.61538461539,123.38461538460979,0.0010693333333332848,False
10 of Clubs,115218,0.4807692307692308,115384.61538461539,-166.6153846153902,0.0014440000000000485,False
Jack of Clubs,115050,0.4807692307692308,115384.61538461539,-334.6153846153902,0.0029000000000000484,False
Queen of Clubs,115295,0.4807692307692308,115384.61538461539,-89.61538461539021,0.0007766666666667152,False
King of Clubs,115180,0.4807692307692308,115384.61538461539,-204.6153846153902,0.0017733333333333817,False
Ace of Clubs,115167,0.4807692307692308,115384.61538461539,-217.6153846153902,0.0018860000000000484,False
2 of Diamonds,115111,0.4807692307692308,115384.61538461539,-273.6153846153902,0.002371333333333382,False
3 of Diamonds,115610,0.4807692307692308,115384.61538461539,225.3846153846098,0.001953333333333285,False
4 of Diamonds,115430,0.4807692307692308,115384.61538461539,45.38461538460979,0.0003933333333332848,False
5 of Diamonds,114524,0.4807692307692308,115384.61538461539,-860.6153846153902,0.007458666666666715,False
6 of Diamonds,115635,0.4807692307692308,115384.61538461539,250.3846153846098,0.0021699999999999515,False
7 of Diamonds,115110,0.4807692307692308,115384.61538461539,-274.6153846153902,0.0023800000000000483,False
8 of Diamonds,115486,0.4807692307692308,115384.61538461539,101.38461538460979,0.0008786666666666181,False
9 of Diamonds,115628,0.4807692307692308,115384.61538461539,243.3846153846098,0.0021093333333332847,False
10 of Diamonds,115670,0.4807692307692308,115384.61538461539,285.3846153846098,0.002473333333333285,False
Jack of Diamonds,115216,0.4807692307692308,115384.61538461539,-168.6153846153902,0.0014613333333333817,False
Queen of Diamonds,115393,0.4807692307692308,115384.61538461539,8.384615384609788,7.266666666661816e-05,False
King of Diamonds,115525,0.4807692307692308,115384.61538461539,140.3846153846098,0.001216666666666618,False
Ace of Diamonds,115406,0.4807692307692308,115384.61538461539,21.384615384609788,0.0001853333333332848,False
2 of Hearts,115789,0.4807692307692308,115384.61538461539,404.3846153846098,0.0035046666666666178,False
3 of Hearts,116020,0.4807692307692308,115384.61538461539,635.3846153846098,0.005506666666666618,False
4 of Hearts,115149,0.4807692307692308,115384.61538461539,-235.6153846153902,0.0020420000000000486,False
5 of Hearts,115454,0.4807692307692308,115384.61538461539,69.38461538460979,0.0006013333333332848,False
6 of Hearts,115403,0.4807692307692308,115384.61538461539,18.384615384609788,0.00015933333333328483,False
7 of Hearts,115585,0.4807692307692308,115384.61538461539,200.3846153846098,0.0017366666666666182,False
8 of Hearts,115614,0.4807692307692308,115384.61538461539,229.3846153846098,0.0019879999999999516,False
9 of Hearts,115365,0.4807692307692308,115384.61538461539,-19.615384615390212,0.0001700000000000485,False
10 of Hearts,114965,0.4807692307692308,115384.61538461539,-419.6153846153902,0.003636666666666715,False
Jack of Hearts,115483,0.4807692307692308,115384.61538461539,98.38461538460979,0.0008526666666666181,False
Queen of Hearts,115547,0.4807692307692308,115384.61538461539,162.3846153846098,0.0014073333333332848,False
King of Hearts,115461,0.4807692307692308,115384.61538461539,76.38461538460979,0.0006619999999999515,False
Ace of Hearts,115305,0.4807692307692308,115384.61538461539,-79.61538461539021,0.0006900000000000484,False
2 of Spades,115219,0.4807692307692308,115384.61538461539,-165.6153846153902,0.0014353333333333817,False
3 of Spades,115626,0.4807692307692308,115384.61538461539,241.3846153846098,0.0020919999999999515,False
4 of Spades,115325,0.4807692307692308,115384.61538461539,-59.61538461539021,0.0005166666666667151,False
5 of Spades,115033,0.4807692307692308,115384.61538461539,-351.6153846153902,0.003047333333333382,False
6 of Spades,115479,0.4807692307692308,115384.61538461539,94.38461538460979,0.0008179999999999515,False
7 of Spades,115083,0.4807692307692308,115384.61538461539,-301.6153846153902,0.0026140000000000486,False
8 of Spades,115394,0.4807692307692308,115384.61538461539,9.384615384609788,8.133333333328482e-05,False
9 of Spades,115546,0.4807692307692308,115384.61538461539,161.3846153846098,0.0013986666666666182,False
10 of Spades,115590,0.4807692307692308,115384.61538461539,205.3846153846098,0.0017799999999999513,False
Jack of Spades,115391,0.4807692307692308,115384.61538461539,6.384615384609788,5.533333333328482e-05,False
Queen of Spades,115189,0.4807692307692308,115384.61538461539,-195.6153846153902,0.0016953333333333818,False
King of Spades,115094,0.4807692307692308,115384.61538461539,-290.6153846153902,0.002518666666666715,False
Ace of Spades,115493,0.4807692307692308,115384.61538461539,108.38461538460979,0.0009393333333332848,False
