card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,5735,0.28846153846153844,5769.230769230769,-34.2307692307686,0.005933333333333225,False
3 of Clubs,5688,0.28846153846153844,5769.230769230769,-81.2307692307686,0.014079999999999893,True
4 of Clubs,5778,0.28846153846153844,5769.230769230769,8.769230769231399,0.0015200000000001094,False
5 of Clubs,5774,0.28846153846153844,5769.230769230769,4.769230769231399,0.0008266666666667759,False
6 of Clubs,5889,0.28846153846153844,5769.230769230769,119.7692307692314,0.02076000000000011,True
7 of Clubs,5836,0.28846153846153844,5769.230769230769,66.7692307692314,0.011573333333333444,True
8 of Clubs,5758,0.28846153846153844,5769.230769230769,-11.230769230768601,0.0019466666666665578,False
9 of Clubs,5659,0.28846153846153844,5769.230769230769,-110.2307692307686,0.01910666666666656,True
10 of Clubs,5659,0.28846153846153844,5769.230769230769,-110.2307692307686,0.01910666666666656,True
Jack of Clubs,5707,0.28846153846153844,5769.230769230769,-62.2307692307686,0.010786666666666559,True
Queen of Clubs,5838,0.28846153846153844,5769.230769230769,68.7692307692314,0.011920000000000111,True
King of Clubs,5772,0.28846153846153844,5769.230769230769,2.769230769231399,0.0004800000000001092,False
Ace of Clubs,5744,0.28846153846153844,5769.230769230769,-25.2307692307686,0.004373333333333225,False
2 of Diamonds,5764,0.28846153846153844,5769.230769230769,-5.230769230768601,0.0009066666666665577,False
3 of Diamonds,5827,0.28846153846153844,5769.230769230769,57.7692307692314,0.010013333333333443,True
4 of Diamonds,5665,0.28846153846153844,5769.230769230769,-104.2307692307686,0.01806666666666656,True
5 of Diamonds,5827,0.28846153846153844,5769.230769230769,57.7692307692314,0.010013333333333443,True
6 of Diamonds,5732,0.28846153846153844,5769.230769230769,-37.2307692307686,0.006453333333333225,False
7 of Diamonds,5834,0.28846153846153844,5769.230769230769,64.7692307692314,0.011226666666666777,True
8 of Diamonds,5879,0.28846153846153844,5769.230769230769,109.7692307692314,0.01902666666666678,True
9 of Diamonds,5676,0.28846153846153844,5769.230769230769,-93.2307692307686,0.016159999999999893,True
10 of Diamonds,5919,0.28846153846153844,5769.230769230769,149.7692307692314,0.02596000000000011,True
Jack of Diamonds,5741,0.28846153846153844,5769.230769230769,-28.2307692307686,0.0048933333333332244,False
Queen of Diamonds,5896,0.28846153846153844,5769.230769230769,126.7692307692314,0.021973333333333445,True
King of Diamonds,5681,0.28846153846153844,5769.230769230769,-88.2307692307686,0.015293333333333227,True
Ace of Diamonds,5718,0.28846153846153844,5769.230769230769,-51.2307692307686,0.008879999999999891,False
2 of Hearts,5795,0.28846153846153844,5769.230769230769,25.7692307692314,0.004466666666666777,False
3 of Hearts,5805,0.28846153846153844,5769.230769230769,35.7692307692314,0.00620000000000011,False
4 of Hearts,5763,0.28846153846153844,5769.230769230769,-6.230769230768601,0.001079999999999891,False
5 of Hearts,5749,0.28846153846153844,5769.230769230769,-20.2307692307686,0.0035066666666665578,False
6 of Hearts,5736,0.28846153846153844,5769.230769230769,-33.2307692307686,0.005759999999999891,False
7 of Hearts,5804,0.28846153846153844,5769.230769230769,34.7692307692314,0.0060266666666667764,False
8 of Hearts,5730,0.28846153846153844,5769.230769230769,-39.2307692307686,0.006799999999999891,False
9 of Hearts,5773,0.28846153846153844,5769.230769230769,3.769230769231399,0.0006533333333334425,False
10 of Hearts,5843,0.28846153846153844,5769.230769230769,73.7692307692314,0.012786666666666778,True
Jack of Hearts,5803,0.28846153846153844,5769.230769230769,33.7692307692314,0.005853333333333443,False
Queen of Hearts,5813,0.28846153846153844,5769.230769230769,43.7692307692314,0.007586666666666777,False
King of Hearts,5738,0.28846153846153844,5769.230769230769,-31.2307692307686,0.005413333333333225,False
Ace of Hearts,5755,0.28846153846153844,5769.230769230769,-14.230769230768601,0.0024666666666665576,False
2 of Spades,5739,0.28846153846153844,5769.230769230769,-30.2307692307686,0.0052399999999998914,False
3 of Spades,5925,0.28846153846153844,5769.230769230769,155.7692307692314,0.02700000000000011,True
4 of Spades,5695,0.28846153846153844,5769.230769230769,-74.2307692307686,0.01286666666666656,True
5 of Spades,5762,0.28846153846153844,5769.230769230769,-7.230769230768601,0.0012533333333332242,False
6 of Spades,5731,0.28846153846153844,5769.230769230769,-38.2307692307686,0.006626666666666559,False
7 of Spades,5680,0.28846153846153844,5769.230769230769,-89.2307692307686,0.01546666666666656,True
8 of Spades,5796,0.28846153846153844,5769.230769230769,26.7692307692314,0.004640000000000109,False
9 of Spades,5740,0.28846153846153844,5769.230769230769,-29.2307692307686,0.005066666666666558,False
10 of Spades,5844,0.28846153846153844,5769.230769230769,74.7692307692314,0.01296000000000011,True
Jack of Spades,5845,0.28846153846153844,5769.230769230769,75.7692307692314,0.013133333333333445,True
Queen of Spades,5663,0.28846153846153844,5769.230769230769,-106.2307692307686,0.018413333333333226,True
King of Spades,5717,0.28846153846153844,5769.230769230769,-52.2307692307686,0.009053333333333226,False
Ace of Spades,5760,0.28846153846153844,5769.230769230769,-9.230769230768601,0.001599999999999891,False
