hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,8491,2616,0.3080909197974326,0.30000000000000004,False
Kings paired,8534,2229,0.2611905319896883,0.25,False
Queens paired,8529,1936,0.2269902684957205,0.2,False
"Ace, King suited",5607,1142,0.20367397895487782,0.2,False
"King, Queen suited",5650,1141,0.20194690265486726,0.2,False
"Ace, Queen suited",5743,1144,0.19919902489987812,0.15000000000000002,False
"Ace, 10 suited",5800,1146,0.19758620689655174,0.15000000000000002,False
Jacks paired,8616,1701,0.1974233983286908,0.15000000000000002,False
"Ace, Jack suited",5635,1105,0.1960958296362023,0.15000000000000002,False
"King, Jack suited",5753,1096,0.19050929949591516,0.15000000000000002,False
"Queen, 10 suited",5509,1017,0.18460700671628244,0.15000000000000002,False
"Queen, Jack suited",5688,1042,0.1831926863572433,0.15000000000000002,False
"King, 10 suited",5857,1061,0.18115075977462866,0.15000000000000002,False
"Jack, 10 suited",5684,1028,0.18085855031667838,0.15000000000000002,False
"Ace, King off suit",17320,3113,0.17973441108545035,0.15000000000000002,False
10s paired,8626,1520,0.1762114537444934,0.15000000000000002,False
"Jack, 9 suited",5707,985,0.1725950586998423,0.15000000000000002,False
"Ace, Queen off suit",17007,2932,0.1723996001646381,0.15000000000000002,False
"10, 9 suited",5785,976,0.16871218668971477,0.15000000000000002,False
"Ace, 7 suited",5692,941,0.1653197470133521,0.15000000000000002,False
"King, 9 suited",5765,937,0.16253252385082395,0.15000000000000002,False
"Ace, 6 suited",5818,941,0.16173942935716742,0.15000000000000002,False
"King, Queen off suit",17071,2760,0.16167769902173276,0.15000000000000002,False
"Ace, 9 suited",5774,933,0.16158642189123656,0.15000000000000002,False
"Ace, 8 suited",5858,940,0.16046432229429838,0.15000000000000002,False
9s paired,8689,1382,0.15905167453101623,0.15000000000000002,False
"Ace, 5 suited",5785,916,0.15834053586862576,0.15000000000000002,False
"Ace, Jack off suit",17109,2692,0.15734408790694956,0.15000000000000002,False
"Ace, 3 suited",5795,909,0.15685936151855048,0.15000000000000002,False
"King, Jack off suit",17166,2654,0.15460794593964813,0.15000000000000002,False
"Queen, 9 suited",5818,899,0.15452045376418014,0.15000000000000002,False
"Ace, 4 suited",5813,898,0.15448133493893,0.15000000000000002,False
"Jack, 8 suited",5645,864,0.15305580159433127,0.15000000000000002,False
"Ace, 10 off suit",17131,2610,0.1523553791372366,0.15000000000000002,False
"Jack, 10 off suit",17346,2577,0.1485645105499827,0.1,False
"9, 7 suited",5774,856,0.14825077935573258,0.1,False
"9, 8 suited",5688,843,0.14820675105485231,0.1,False
"10, 8 suited",5698,844,0.14812214812214813,0.1,False
"Queen, 8 suited",5720,845,0.14772727272727273,0.1,False
"Ace, 2 suited",5692,839,0.14739985945186226,0.1,False
"Queen, Jack off suit",17130,2523,0.14728546409807355,0.1,False
"King, 7 suited",5624,824,0.1465149359886202,0.1,False
"King, 10 off suit",17179,2513,0.14628325280866175,0.1,False
"King, 8 suited",5801,844,0.14549215652473713,0.1,False
8s paired,8633,1236,0.1431715510251361,0.1,False
"Queen, 10 off suit",17335,2435,0.14046726276319585,0.1,False
6s paired,8715,1222,0.1402180149168101,0.1,False
"King, 6 suited",5714,801,0.14018200910045503,0.1,False
7s paired,8522,1190,0.13963858249237268,0.1,False
"6, 5 suited",5723,797,0.1392626244976411,0.1,False
"Queen, 5 suited",5669,787,0.13882518962780033,0.1,False
"8, 7 suited",5709,792,0.13872832369942195,0.1,False
"King, 4 suited",5720,792,0.13846153846153847,0.1,False
"7, 6 suited",5802,795,0.13702171664943122,0.1,False
"King, 3 suited",5785,791,0.13673292999135694,0.1,False
"King, 2 suited",5769,786,0.13624544981799272,0.1,False
"10, 7 suited",5683,768,0.13513989090269224,0.1,False
"Queen, 7 suited",5741,772,0.13447134645532138,0.1,False
"King, 5 suited",5766,775,0.13440860215053763,0.1,False
"9, 6 suited",5685,747,0.13139841688654352,0.1,False
5s paired,8446,1107,0.13106796116504854,0.1,False
"8, 6 suited",5780,742,0.12837370242214532,0.1,False
"Jack, 7 suited",5847,747,0.12775782452539763,0.1,False
"Ace, 9 off suit",17107,2178,0.1273163032676682,0.1,False
"10, 9 off suit",17101,2174,0.12712706859247996,0.1,False
"Queen, 6 suited",5822,737,0.1265888010992786,0.1,False
"King, 9 off suit",17246,2177,0.12623216977849935,0.1,False
4s paired,8547,1078,0.12612612612612611,0.1,False
"Jack, 9 off suit",17250,2164,0.12544927536231884,0.1,False
"5, 4 suited",5668,710,0.12526464361326747,0.1,False
"Queen, 3 suited",5787,720,0.12441679626749612,0.1,False
"Jack, 6 suited",5852,728,0.12440191387559808,0.1,False
"Queen, 9 off suit",17071,2110,0.12360142932458555,0.1,False
"10, 6 suited",5620,694,0.12348754448398576,0.1,False
2s paired,8596,1057,0.12296416938110749,0.1,False
"Ace, 8 off suit",17174,2095,0.12198672411785257,0.1,False
"Queen, 4 suited",5754,701,0.12182829336114008,0.1,False
"Jack, 4 suited",5712,695,0.12167366946778711,0.1,False
"Jack, 5 suited",5606,677,0.12076346771316447,0.1,False
"5, 3 suited",5615,677,0.12056990204808549,0.1,False
"8, 5 suited",5716,689,0.12053883834849545,0.1,False
"Ace, 5 off suit",17318,2085,0.12039496477653308,0.1,False
"9, 5 suited",5702,685,0.12013328656611715,0.1,False
"7, 5 suited",5749,687,0.11949904331188033,0.1,False
"Jack, 2 suited",5794,692,0.1194338971349672,0.1,False
"Queen, 2 suited",5776,685,0.11859418282548477,0.1,False
3s paired,8715,1033,0.11853126792885829,0.1,False
"5, 2 suited",5651,664,0.11750132719872589,0.1,False
"10, 8 off suit",17233,2004,0.11628851621888238,0.1,False
"10, 5 suited",5656,655,0.11580622347949081,0.1,False
"Ace, 7 off suit",17345,2006,0.11565292591524935,0.1,False
