hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,10249,3166,0.30890818616450383,0.30000000000000004,False
Kings paired,10372,2690,0.2593521018125723,0.25,False
Queens paired,10380,2308,0.22235067437379577,0.2,False
"Ace, King suited",6828,1409,0.2063561804335091,0.2,False
"King, Queen suited",6925,1415,0.2043321299638989,0.2,False
"Ace, Queen suited",6989,1391,0.19902704249534983,0.15000000000000002,False
Jacks paired,10481,2082,0.1986451674458544,0.15000000000000002,False
"Ace, Jack suited",6826,1336,0.1957222384998535,0.15000000000000002,False
"Ace, 10 suited",7049,1379,0.19563058589870905,0.15000000000000002,False
"King, Jack suited",6971,1326,0.19021661167694737,0.15000000000000002,False
"Queen, 10 suited",6732,1262,0.18746286393345216,0.15000000000000002,False
"Jack, 10 suited",6894,1266,0.1836379460400348,0.15000000000000002,False
"King, 10 suited",7056,1290,0.1828231292517007,0.15000000000000002,False
"Queen, Jack suited",6960,1261,0.18117816091954023,0.15000000000000002,False
"Ace, King off suit",20924,3752,0.17931561842859875,0.15000000000000002,False
10s paired,10460,1849,0.17676864244741874,0.15000000000000002,False
"Ace, Queen off suit",20637,3558,0.17240878034598053,0.15000000000000002,False
"Jack, 9 suited",6862,1167,0.17006703584960653,0.15000000000000002,False
"10, 9 suited",6957,1157,0.16630731637199941,0.15000000000000002,False
"Ace, 7 suited",6867,1120,0.16309887869520898,0.15000000000000002,False
"Ace, 6 suited",6987,1139,0.1630170316301703,0.15000000000000002,False
"Ace, 5 suited",7003,1140,0.16278737683849778,0.15000000000000002,False
"King, Queen off suit",20734,3358,0.1619562071959101,0.15000000000000002,False
"King, 9 suited",7046,1138,0.16151007663922792,0.15000000000000002,False
"Ace, 8 suited",7085,1142,0.16118560338743826,0.15000000000000002,False
"Ace, 9 suited",6965,1118,0.16051687006460877,0.15000000000000002,False
9s paired,10555,1680,0.15916627190904784,0.15000000000000002,False
"Ace, 3 suited",6988,1093,0.15641099026903263,0.15000000000000002,False
"Ace, Jack off suit",20820,3249,0.15605187319884725,0.15000000000000002,False
"Queen, 9 suited",6948,1082,0.15572826712723087,0.15000000000000002,False
"Ace, 4 suited",7077,1100,0.15543309311855305,0.15000000000000002,False
"King, Jack off suit",20784,3199,0.1539164742109315,0.15000000000000002,False
"Jack, 8 suited",6876,1041,0.15139616055846422,0.15000000000000002,False
"10, 8 suited",6861,1032,0.15041539134236992,0.15000000000000002,False
"Ace, 10 off suit",20775,3113,0.14984356197352589,0.1,False
"9, 8 suited",6883,1027,0.14920819410140926,0.1,False
"King, 8 suited",7023,1046,0.14893919977217712,0.1,False
"Jack, 10 off suit",20845,3094,0.14842887982729672,0.1,False
"King, 7 suited",6749,997,0.1477255889761446,0.1,False
"Queen, Jack off suit",20673,3039,0.1470033376868379,0.1,False
"Queen, 8 suited",6864,1009,0.1469988344988345,0.1,False
"Ace, 2 suited",6929,1015,0.14648578438447107,0.1,False
"King, 10 off suit",20784,3034,0.14597767513471901,0.1,False
"9, 7 suited",6989,1004,0.14365431392187725,0.1,False
8s paired,10475,1501,0.14329355608591884,0.1,False
"King, 4 suited",7016,998,0.14224629418472065,0.1,False
7s paired,10279,1456,0.14164802023543147,0.1,False
"Queen, 10 off suit",20950,2964,0.1414797136038186,0.1,False
"King, 6 suited",6928,978,0.1411662817551963,0.1,False
"8, 7 suited",6901,962,0.13940008694392117,0.1,False
6s paired,10535,1467,0.139250118652112,0.1,False
"10, 7 suited",6917,962,0.1390776348127801,0.1,False
"King, 2 suited",6970,965,0.13845050215208035,0.1,False
"6, 5 suited",6962,960,0.13789141051422005,0.1,False
"7, 6 suited",7014,965,0.13758197889934418,0.1,False
"Queen, 5 suited",6946,946,0.1361934926576447,0.1,False
"King, 3 suited",6981,945,0.13536742587021916,0.1,False
"King, 5 suited",6925,935,0.13501805054151625,0.1,False
"Queen, 7 suited",6961,927,0.1331705214767993,0.1,False
5s paired,10186,1335,0.13106224229334382,0.1,False
"Jack, 7 suited",7073,914,0.12922380885055845,0.1,False
"10, 9 off suit",20741,2658,0.1281519695289523,0.1,False
