hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,855,279,0.3263157894736842,0.30000000000000004,True
Kings paired,893,228,0.2553191489361702,0.25,True
Queens paired,882,194,0.2199546485260771,0.2,True
"Ace, King suited",627,132,0.21052631578947367,0.2,True
"Jack, 10 suited",570,118,0.20701754385964913,0.2,True
"Ace, 10 suited",579,118,0.20379965457685664,0.2,True
Jacks paired,922,185,0.20065075921908893,0.2,True
"King, Queen suited",582,115,0.19759450171821305,0.15000000000000002,True
"King, 10 suited",615,117,0.1902439024390244,0.15000000000000002,True
"Ace, Jack suited",579,109,0.18825561312607944,0.15000000000000002,True
"King, Jack suited",618,115,0.18608414239482202,0.15000000000000002,True
"Queen, Jack suited",635,118,0.1858267716535433,0.15000000000000002,True
"Ace, Queen suited",603,112,0.1857379767827529,0.15000000000000002,True
"Ace, King off suit",1891,344,0.18191433104177684,0.15000000000000002,False
10s paired,938,165,0.17590618336886993,0.15000000000000002,True
"Queen, 10 suited",619,107,0.172859450726979,0.15000000000000002,True
"King, 9 suited",621,107,0.1723027375201288,0.15000000000000002,True
"Ace, Queen off suit",1693,290,0.17129356172474897,0.15000000000000002,False
"Ace, 5 suited",660,113,0.1712121212121212,0.15000000000000002,True
"10, 9 suited",606,103,0.16996699669966997,0.15000000000000002,True
"Ace, Jack off suit",1745,294,0.16848137535816618,0.15000000000000002,False
"King, 8 suited",602,101,0.16777408637873753,0.15000000000000002,True
9s paired,939,156,0.16613418530351437,0.15000000000000002,True
"King, Jack off suit",1817,296,0.16290588882773804,0.15000000000000002,False
"Jack, 9 suited",615,100,0.16260162601626016,0.15000000000000002,True
"Queen, 7 suited",550,89,0.1618181818181818,0.15000000000000002,True
"King, 7 suited",631,102,0.16164817749603805,0.15000000000000002,True
"Ace, 3 suited",596,96,0.1610738255033557,0.15000000000000002,True
"Ace, 7 suited",604,97,0.1605960264900662,0.15000000000000002,True
"Ace, 9 suited",637,102,0.16012558869701726,0.15000000000000002,True
"Queen, 9 suited",590,94,0.15932203389830507,0.15000000000000002,True
"10, 8 suited",593,94,0.15851602023608768,0.15000000000000002,True
"Ace, 6 suited",627,99,0.15789473684210525,0.15000000000000002,True
