hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,446,178,0.3991031390134529,0.35000000000000003,True
Kings paired,492,164,0.3333333333333333,0.30000000000000004,True
Queens paired,434,126,0.2903225806451613,0.25,True
Jacks paired,460,115,0.25,0.2,True
"King, Queen suited",290,69,0.23793103448275862,0.2,True
"Ace, Queen off suit",843,182,0.2158956109134045,0.2,True
10s paired,489,105,0.2147239263803681,0.2,True
8s paired,467,98,0.20985010706638116,0.2,True
9s paired,459,95,0.20697167755991286,0.2,True
"Ace, 9 suited",289,59,0.2041522491349481,0.2,True
"Ace, King off suit",891,180,0.20202020202020202,0.2,True
"King, Jack suited",304,58,0.19078947368421054,0.15000000000000002,True
"Ace, Jack off suit",928,177,0.19073275862068967,0.15000000000000002,True
"Queen, Jack suited",323,61,0.18885448916408668,0.15000000000000002,True
3s paired,478,88,0.18410041841004185,0.15000000000000002,True
"Ace, King suited",311,57,0.1832797427652733,0.15000000000000002,True
"Ace, 10 suited",317,57,0.17981072555205047,0.15000000000000002,True
6s paired,435,76,0.17471264367816092,0.15000000000000002,True
"Ace, Queen suited",319,55,0.1724137931034483,0.15000000000000002,True
5s paired,492,84,0.17073170731707318,0.15000000000000002,True
"Ace, Jack suited",305,52,0.17049180327868851,0.15000000000000002,True
"Queen, Jack off suit",845,141,0.1668639053254438,0.15000000000000002,True
7s paired,454,75,0.16519823788546256,0.15000000000000002,True
4s paired,464,72,0.15517241379310345,0.15000000000000002,True
"King, 10 off suit",904,138,0.15265486725663716,0.15000000000000002,True
"King, Queen off suit",873,133,0.15234822451317298,0.15000000000000002,True
"Ace, 4 suited",309,47,0.15210355987055016,0.15000000000000002,True
"King, Jack off suit",947,142,0.14994720168954592,0.1,True
"Jack, 10 suited",314,47,0.14968152866242038,0.1,True
"King, 8 suited",305,45,0.14754098360655737,0.1,True
"King, 9 suited",286,42,0.14685314685314685,0.1,True
"Ace, 9 off suit",893,131,0.14669652855543114,0.1,True
"Ace, 10 off suit",910,133,0.14615384615384616,0.1,True
"Ace, 7 off suit",885,128,0.14463276836158193,0.1,True
"Queen, 10 suited",320,45,0.140625,0.1,True
"Ace, 8 off suit",883,123,0.1392978482446206,0.1,True
"King, 9 off suit",909,124,0.13641364136413642,0.1,True
2s paired,471,64,0.13588110403397027,0.1,True
"Ace, 4 off suit",890,120,0.1348314606741573,0.1,True
"King, 8 off suit",911,122,0.13391877058177826,0.1,True
"Queen, 6 suited",324,42,0.12962962962962962,0.1,True
"Ace, 2 off suit",901,116,0.12874583795782463,0.1,True
"10, 9 suited",291,37,0.12714776632302405,0.1,True
"Ace, 6 off suit",876,111,0.1267123287671233,0.1,True
"Queen, 10 off suit",910,115,0.12637362637362637,0.1,True
"King, 6 suited",303,38,0.1254125412541254,0.1,True
"Ace, 5 suited",299,37,0.12374581939799331,0.1,True
"Ace, 5 off suit",885,108,0.12203389830508475,0.1,True
"Jack, 9 off suit",953,114,0.11962224554039874,0.1,True
"King, 10 suited",318,38,0.11949685534591195,0.1,True
"Ace, 3 off suit",875,103,0.11771428571428572,0.1,True
"Ace, 7 suited",290,34,0.11724137931034483,0.1,True
"Jack, 7 off suit",889,104,0.11698537682789652,0.1,True
"King, 7 off suit",901,105,0.11653718091009989,0.1,True
"Queen, 8 suited",293,34,0.11604095563139932,0.1,True
"Jack, 10 off suit",924,107,0.11580086580086581,0.1,True
"Ace, 6 suited",322,37,0.11490683229813664,0.1,True
"Jack, 9 suited",316,36,0.11392405063291139,0.1,True
"King, 5 off suit",890,101,0.11348314606741573,0.1,True
"King, 6 off suit",923,104,0.11267605633802817,0.1,True
"Queen, 8 off suit",890,100,0.11235955056179775,0.1,True
"Queen, 9 off suit",929,102,0.10979547900968784,0.1,True
"Queen, 6 off suit",861,94,0.1091753774680604,0.1,True
"King, 7 suited",295,32,0.10847457627118644,0.1,True
"10, 8 off suit",906,97,0.10706401766004416,0.1,True
"Ace, 2 suited",295,31,0.10508474576271186,0.1,True
"Jack, 8 off suit",856,89,0.10397196261682243,0.1,True
"Queen, 9 suited",337,35,0.10385756676557864,0.1,True
"King, 4 off suit",897,93,0.10367892976588629,0.1,True
"King, 3 off suit",892,92,0.1031390134529148,0.1,True
"Jack, 7 suited",356,36,0.10112359550561797,0.1,True
"Queen, 3 suited",279,28,0.1003584229390681,0.1,True
"Jack, 6 off suit",871,87,0.09988518943742825,0.05,True
"9, 6 suited",281,28,0.099644128113879,0.05,True
"Jack, 4 off suit",874,87,0.09954233409610984,0.05,True
"King, 5 suited",302,30,0.09933774834437085,0.05,True
"Queen, 5 off suit",867,86,0.09919261822376009,0.05,True
"10, 7 suited",283,28,0.0989399293286219,0.05,True
"9, 8 suited",285,28,0.09824561403508772,0.05,True
"9, 5 suited",336,33,0.09821428571428571,0.05,True
"King, 4 suited",306,30,0.09803921568627451,0.05,True
"Queen, 7 off suit",912,89,0.09758771929824561,0.05,True
"Jack, 5 suited",298,29,0.09731543624161074,0.05,True
"Ace, 3 suited",309,30,0.0970873786407767,0.05,True
"Jack, 5 off suit",899,87,0.0967741935483871,0.05,True
"Queen, 7 suited",293,28,0.09556313993174062,0.05,True
"Ace, 8 suited",314,30,0.09554140127388536,0.05,True
"Queen, 3 off suit",943,90,0.09544008483563096,0.05,True
