hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,7566,2333,0.3083531588686228,0.30000000000000004,False
Kings paired,7649,2014,0.26330239246960385,0.25,False
Queens paired,7610,1744,0.22917214191852825,0.2,False
"King, Queen suited",5067,1026,0.2024866785079929,0.2,False
"Ace, King suited",5034,1013,0.2012316249503377,0.2,False
Jacks paired,7722,1535,0.19878269878269877,0.15000000000000002,False
"Ace, Queen suited",5119,1017,0.19867161554991208,0.15000000000000002,False
"Ace, 10 suited",5217,1025,0.19647306881349436,0.15000000000000002,False
"Ace, Jack suited",5028,978,0.19451073985680192,0.15000000000000002,False
"King, Jack suited",5146,982,0.1908278274387874,0.15000000000000002,False
"Queen, 10 suited",4941,919,0.18599473790730622,0.15000000000000002,False
"Queen, Jack suited",5103,935,0.18322555359592396,0.15000000000000002,False
"King, 10 suited",5257,956,0.18185276773825376,0.15000000000000002,False
"Jack, 10 suited",5056,914,0.1807753164556962,0.15000000000000002,False
"Ace, King off suit",15481,2777,0.17938117692655514,0.15000000000000002,False
10s paired,7735,1372,0.17737556561085974,0.15000000000000002,False
"Ace, Queen off suit",15231,2630,0.17267415140174644,0.15000000000000002,False
"Jack, 9 suited",5135,874,0.17020447906523856,0.15000000000000002,False
"10, 9 suited",5210,878,0.16852207293666027,0.15000000000000002,False
"Ace, 8 suited",5241,853,0.1627551993894295,0.15000000000000002,False
"Ace, 7 suited",5074,825,0.16259361450532125,0.15000000000000002,False
"King, 9 suited",5163,837,0.1621150493898896,0.15000000000000002,False
"King, Queen off suit",15277,2457,0.160830005891209,0.15000000000000002,False
"Ace, 6 suited",5187,829,0.15982263350684403,0.15000000000000002,False
9s paired,7746,1234,0.15930802995094243,0.15000000000000002,False
"Ace, 9 suited",5180,822,0.1586872586872587,0.15000000000000002,False
"Ace, 5 suited",5170,817,0.15802707930367504,0.15000000000000002,False
"Ace, 3 suited",5218,823,0.15772326561901112,0.15000000000000002,False
"Ace, Jack off suit",15304,2401,0.1568870883429169,0.15000000000000002,False
"Ace, 4 suited",5189,813,0.15667758720370015,0.15000000000000002,False
"King, Jack off suit",15434,2404,0.15576001036672282,0.15000000000000002,False
"Queen, 9 suited",5163,795,0.15398024404416036,0.15000000000000002,False
"Ace, 10 off suit",15382,2352,0.15290599401898322,0.15000000000000002,False
"Jack, 8 suited",5009,759,0.15152725094829309,0.15000000000000002,False
"9, 8 suited",5104,766,0.1500783699059561,0.15000000000000002,False
"Ace, 2 suited",5064,756,0.14928909952606634,0.1,False
"Jack, 10 off suit",15534,2310,0.14870606411741985,0.1,False
"King, 8 suited",5172,767,0.1482985305491106,0.1,False
"Queen, Jack off suit",15308,2267,0.1480925006532532,0.1,False
"9, 7 suited",5159,764,0.14809071525489437,0.1,False
"Queen, 8 suited",5103,753,0.1475602586713698,0.1,False
"10, 8 suited",5082,749,0.14738292011019283,0.1,False
"King, 10 off suit",15345,2256,0.14701857282502445,0.1,False
"King, 7 suited",5022,727,0.14476304261250497,0.1,False
8s paired,7716,1111,0.1439865215137377,0.1,False
"King, 6 suited",5100,722,0.1415686274509804,0.1,False
"Queen, 10 off suit",15465,2179,0.14089880375040414,0.1,False
7s paired,7653,1070,0.1398144518489481,0.1,False
"8, 7 suited",5090,710,0.13948919449901767,0.1,False
"6, 5 suited",5138,715,0.1391592059166991,0.1,False
6s paired,7800,1076,0.13794871794871794,0.1,False
"10, 7 suited",5050,695,0.13762376237623763,0.1,False
"King, 3 suited",5181,710,0.1370391816251689,0.1,False
"King, 2 suited",5160,707,0.137015503875969,0.1,False
"7, 6 suited",5175,708,0.13681159420289854,0.1,False
"Queen, 5 suited",5104,697,0.13655956112852666,0.1,False
"Queen, 7 suited",5123,697,0.13605309389029865,0.1,False
"King, 4 suited",5127,695,0.13555685586112737,0.1,False
"King, 5 suited",5158,695,0.13474214811942614,0.1,False
5s paired,7577,990,0.13065857199419295,0.1,False
"Jack, 7 suited",5237,678,0.1294634332633187,0.1,False
"9, 6 suited",5112,657,0.12852112676056338,0.1,False
"8, 6 suited",5200,666,0.1280769230769231,0.1,False
"Ace, 9 off suit",15341,1964,0.12802294504921452,0.1,False
"King, 9 off suit",15420,1960,0.12710765239948119,0.1,False
"Queen, 6 suited",5206,661,0.1269688820591625,0.1,False
"10, 9 off suit",15310,1943,0.12691051600261266,0.1,False
"Jack, 9 off suit",15355,1912,0.12451970042331488,0.1,False
4s paired,7596,945,0.12440758293838862,0.1,False
"10, 6 suited",5027,625,0.12432862542271733,0.1,False
"Queen, 3 suited",5125,636,0.12409756097560976,0.1,False
"Queen, 9 off suit",15233,1885,0.12374450206787894,0.1,False
"5, 4 suited",5098,628,0.12318556296586897,0.1,False
"8, 5 suited",5099,625,0.12257305353990978,0.1,False
2s paired,7727,946,0.12242785039471982,0.1,False
"Jack, 4 suited",5116,626,0.12236121970289289,0.1,False
"Jack, 6 suited",5240,640,0.12213740458015267,0.1,False
"Queen, 2 suited",5150,629,0.12213592233009708,0.1,False
"Ace, 8 off suit",15308,1864,0.12176639665534361,0.1,False
"9, 5 suited",5114,621,0.1214313648807196,0.1,False
"Queen, 4 suited",5212,631,0.12106676899462779,0.1,False
"5, 2 suited",5043,610,0.12095974618282768,0.1,False
"Ace, 5 off suit",15498,1864,0.12027358368821783,0.1,False
"5, 3 suited",5027,602,0.11975333200716133,0.1,False
"7, 5 suited",5128,609,0.1187597503900156,0.1,False
3s paired,7814,925,0.11837727156385974,0.1,False
"Jack, 5 suited",5011,591,0.11794053083216922,0.1,False
"Jack, 2 suited",5225,615,0.11770334928229666,0.1,False
"10, 5 suited",5050,587,0.11623762376237624,0.1,False
"10, 3 suited",5197,603,0.1160284779680585,0.1,False
"10, 8 off suit",15408,1786,0.11591381100726895,0.1,False
"Ace, 7 off suit",15561,1799,0.11560953666216824,0.1,False
"7, 4 suited",5167,595,0.11515386104122315,0.1,False
"Jack, 3 suited",5115,589,0.11515151515151516,0.1,False
"Ace, 3 off suit",15394,1764,0.11459010003897623,0.1,False
"10, 4 suited",5156,587,0.11384794414274632,0.1,False
"Ace, 6 off suit",15342,1743,0.11360969886585842,0.1,False
"Ace, 4 off suit",15365,1743,0.11343963553530752,0.1,False
"6, 4 suited",5080,576,0.11338582677165354,0.1,False
"King, 8 off suit",15210,1724,0.11334648257725181,0.1,False
"Jack, 8 off suit",15244,1693,0.11106008921542902,0.1,False
"9, 8 off suit",15467,1713,0.11075192344992565,0.1,False
"8, 4 suited",5198,574,0.1104270873412851,0.1,False
"4, 3 suited",5165,570,0.11035818005808325,0.1,False
"Ace, 2 off suit",15306,1663,0.10865020253495361,0.1,False
"6, 3 suited",5222,562,0.10762160091918806,0.1,False
"Queen, 8 off suit",15392,1652,0.10732848232848233,0.1,False
"4, 2 suited",5117,536,0.10474887629470393,0.1,False
"9, 4 suited",5231,546,0.10437774804052763,0.1,False
"King, 7 off suit",15533,1599,0.10294212322152836,0.1,False
"10, 7 off suit",15138,1556,0.10278768661646188,0.1,False
"10, 2 suited",5096,523,0.10262951334379906,0.1,False
"8, 7 off suit",15240,1559,0.10229658792650918,0.1,False
"8, 3 suited",5135,525,0.10223953261927946,0.1,False
"King, 6 off suit",15347,1566,0.10203948654460156,0.1,False
"9, 3 suited",5130,523,0.10194931773879143,0.1,False
"8, 2 suited",5154,524,0.1016686069072565,0.1,False
"9, 7 off suit",15272,1539,0.10077265584075432,0.1,False
"9, 2 suited",5263,528,0.1003230096902907,0.1,False
"7, 3 suited",4979,499,0.1002209278971681,0.1,False
"Jack, 7 off suit",15367,1521,0.09897833018806533,0.05,False
"8, 6 off suit",15287,1513,0.09897298358082031,0.05,False
"King, 5 off suit",15376,1520,0.09885535900104059,0.05,False
"7, 6 off suit",15369,1519,0.09883531784761533,0.05,False
"3, 2 suited",5111,504,0.09861083936607318,0.05,False
"6, 2 suited",5162,502,0.09724912824486633,0.05,False
"6, 5 off suit",15373,1463,0.09516685097248423,0.05,False
"9, 6 off suit",15540,1477,0.09504504504504505,0.05,False
"King, 4 off suit",15386,1462,0.09502144806967373,0.05,False
"5, 4 off suit",15572,1456,0.09350115592088364,0.05,False
"Queen, 6 off suit",15222,1417,0.09308895020365261,0.05,False
"Queen, 7 off suit",15506,1441,0.09293176834773637,0.05,False
"King, 3 off suit",15445,1423,0.0921333764972483,0.05,False
"7, 5 off suit",15259,1399,0.09168359656596108,0.05,False
"King, 2 off suit",15312,1378,0.08999477533960293,0.05,False
"7, 2 suited",5295,476,0.08989612842304061,0.05,False
"Queen, 5 off suit",15424,1379,0.08940612033195021,0.05,False
"Jack, 6 off suit",15306,1362,0.08898471187769502,0.05,False
"6, 4 off suit",15364,1358,0.08838844051028379,0.05,False
"Jack, 5 off suit",15416,1360,0.08822003113648158,0.05,False
"10, 6 off suit",15584,1370,0.08791067761806981,0.05,False
"5, 3 off suit",15267,1334,0.08737800484705574,0.05,False
"8, 5 off suit",15378,1342,0.08726752503576538,0.05,False
"Queen, 3 off suit",15402,1324,0.08596286196597844,0.05,False
"Queen, 4 off suit",15242,1294,0.08489699514499409,0.05,False
"7, 4 off suit",15382,1257,0.08171889221167598,0.05,False
"Queen, 2 off suit",15621,1264,0.08091671467895781,0.05,False
"10, 5 off suit",15406,1244,0.08074776061274828,0.05,False
"4, 3 off suit",15696,1267,0.08072120285423037,0.05,False
