hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,3453,1054,0.30524181870836953,0.30000000000000004,False
Kings paired,3537,915,0.2586938083121289,0.25,False
Queens paired,3613,831,0.23000276778300582,0.2,False
"King, Queen suited",2383,504,0.21149811162400337,0.2,False
"Ace, Queen suited",2395,488,0.20375782881002089,0.2,False
"Ace, King suited",2352,472,0.20068027210884354,0.2,False
"Ace, Jack suited",2328,461,0.19802405498281786,0.15000000000000002,False
Jacks paired,3635,707,0.19449793672627236,0.15000000000000002,False
"Ace, 10 suited",2474,475,0.1919967663702506,0.15000000000000002,False
"Queen, 10 suited",2388,454,0.19011725293132328,0.15000000000000002,False
"Jack, 10 suited",2380,445,0.1869747899159664,0.15000000000000002,False
10s paired,3544,648,0.18284424379232506,0.15000000000000002,False
"King, Jack suited",2417,440,0.18204385601985934,0.15000000000000002,False
"Queen, Jack suited",2434,441,0.18118323746918652,0.15000000000000002,False
"King, 10 suited",2447,442,0.18062934205149161,0.15000000000000002,False
"Ace, King off suit",7324,1306,0.1783178590933916,0.15000000000000002,False
"Jack, 9 suited",2361,410,0.17365523083439222,0.15000000000000002,False
"10, 9 suited",2458,426,0.17331163547599673,0.15000000000000002,False
"Ace, Queen off suit",7092,1228,0.17315284827975183,0.15000000000000002,False
"Ace, 8 suited",2512,418,0.1664012738853503,0.15000000000000002,False
9s paired,3645,591,0.16213991769547326,0.15000000000000002,False
"Queen, 9 suited",2389,386,0.16157388028463793,0.15000000000000002,False
"King, 9 suited",2435,389,0.1597535934291581,0.15000000000000002,False
"Ace, Jack off suit",7086,1121,0.15819926615862265,0.15000000000000002,False
"King, Jack off suit",7165,1133,0.1581297976273552,0.15000000000000002,False
"King, Queen off suit",7150,1120,0.15664335664335666,0.15000000000000002,False
"Ace, 9 suited",2457,384,0.1562881562881563,0.15000000000000002,False
"Ace, 6 suited",2425,376,0.1550515463917526,0.15000000000000002,False
"Ace, 5 suited",2420,375,0.15495867768595042,0.15000000000000002,False
"9, 8 suited",2338,360,0.15397775876817793,0.15000000000000002,False
"Ace, 3 suited",2399,369,0.15381408920383494,0.15000000000000002,False
"King, 8 suited",2454,377,0.15362673186634065,0.15000000000000002,False
"9, 7 suited",2476,378,0.15266558966074315,0.15000000000000002,False
"Ace, 7 suited",2389,364,0.15236500627877772,0.15000000000000002,False
"Ace, 10 off suit",7228,1100,0.15218594355285003,0.15000000000000002,False
"King, 10 off suit",7236,1099,0.15187949143173024,0.15000000000000002,False
"10, 8 suited",2419,366,0.15130219098801156,0.15000000000000002,False
"Queen, Jack off suit",7262,1072,0.14761773616083723,0.1,False
"Queen, 8 suited",2341,344,0.1469457496796241,0.1,False
"King, 7 suited",2379,349,0.14670029424127784,0.1,False
"Jack, 10 off suit",7297,1068,0.1463615184322324,0.1,False
"Ace, 2 suited",2443,356,0.14572247237003683,0.1,False
"Ace, 4 suited",2535,368,0.14516765285996056,0.1,False
8s paired,3611,517,0.14317363611188036,0.1,False
"8, 7 suited",2438,349,0.1431501230516817,0.1,False
"Jack, 8 suited",2394,341,0.14243943191311612,0.1,False
7s paired,3587,508,0.1416225257875662,0.1,False
"Queen, 5 suited",2444,342,0.13993453355155483,0.1,False
"King, 6 suited",2422,338,0.13955408753096615,0.1,False
6s paired,3721,508,0.13652244020424617,0.1,False
"6, 5 suited",2316,316,0.13644214162348878,0.1,False
"Queen, 6 suited",2437,331,0.13582273286828067,0.1,False
"Queen, 10 off suit",7236,982,0.1357103372028745,0.1,False
5s paired,3615,484,0.1338865836791148,0.1,False
"King, 4 suited",2423,324,0.13371853074700785,0.1,False
"9, 6 suited",2459,327,0.1329808865392436,0.1,False
