hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,3020,933,0.3089403973509934,0.30000000000000004,False
Kings paired,3085,778,0.2521880064829822,0.25,False
Queens paired,3163,729,0.23047739487828012,0.2,False
"Ace, Queen suited",2109,440,0.20862968231389284,0.2,False
"King, Queen suited",2082,433,0.2079731027857829,0.2,False
"Ace, King suited",2069,422,0.20396326727887867,0.2,False
"Ace, Jack suited",2031,403,0.1984244214672575,0.15000000000000002,False
Jacks paired,3195,621,0.19436619718309858,0.15000000000000002,False
"Queen, 10 suited",2075,391,0.18843373493975904,0.15000000000000002,False
"Ace, 10 suited",2142,398,0.1858076563958917,0.15000000000000002,False
"Jack, 10 suited",2093,387,0.18490205446727187,0.15000000000000002,False
"King, Jack suited",2097,387,0.18454935622317598,0.15000000000000002,False
"King, 10 suited",2144,392,0.1828358208955224,0.15000000000000002,False
"Queen, Jack suited",2158,394,0.18257645968489342,0.15000000000000002,False
10s paired,3082,550,0.17845554834523036,0.15000000000000002,False
"Ace, King off suit",6431,1143,0.17773285647644224,0.15000000000000002,False
"10, 9 suited",2147,376,0.1751280857009781,0.15000000000000002,False
"Jack, 9 suited",2077,360,0.17332691381800674,0.15000000000000002,False
"Ace, Queen off suit",6175,1069,0.1731174089068826,0.15000000000000002,False
"Ace, 8 suited",2207,372,0.16855459900317174,0.15000000000000002,False
9s paired,3208,521,0.1624064837905237,0.15000000000000002,False
"Queen, 9 suited",2069,336,0.1623972933784437,0.15000000000000002,False
"King, 9 suited",2168,350,0.16143911439114392,0.15000000000000002,False
"King, Jack off suit",6288,1013,0.16110050890585242,0.15000000000000002,False
"Ace, 7 suited",2073,332,0.16015436565364208,0.15000000000000002,False
"King, 8 suited",2141,337,0.15740308267164876,0.15000000000000002,False
"9, 7 suited",2192,345,0.1573905109489051,0.15000000000000002,False
"Ace, 9 suited",2157,339,0.1571627260083449,0.15000000000000002,False
"King, Queen off suit",6247,980,0.15687530014406914,0.15000000000000002,False
"Ace, Jack off suit",6186,967,0.15632072421597154,0.15000000000000002,False
"Ace, 3 suited",2081,322,0.15473330129745314,0.15000000000000002,False
"Ace, 5 suited",2110,326,0.15450236966824646,0.15000000000000002,False
"Ace, 10 off suit",6338,979,0.1544651309561376,0.15000000000000002,False
"10, 8 suited",2089,320,0.15318334131163236,0.15000000000000002,False
"9, 8 suited",2050,312,0.1521951219512195,0.15000000000000002,False
"King, 10 off suit",6365,965,0.1516103692065986,0.15000000000000002,False
"King, 7 suited",2072,310,0.14961389961389962,0.1,False
"Ace, 6 suited",2111,315,0.14921837991473236,0.1,False
"Jack, 10 off suit",6379,947,0.1484558708261483,0.1,False
"Ace, 4 suited",2225,329,0.14786516853932585,0.1,False
"Ace, 2 suited",2120,311,0.14669811320754716,0.1,False
"Queen, Jack off suit",6333,927,0.14637612505921363,0.1,False
"Queen, 8 suited",2036,298,0.14636542239685657,0.1,False
8s paired,3163,462,0.14606386342080305,0.1,False
"Jack, 8 suited",2088,303,0.14511494252873564,0.1,False
7s paired,3171,454,0.14317250078839483,0.1,False
"Queen, 5 suited",2143,302,0.14092393840410639,0.1,False
"8, 7 suited",2123,299,0.14083843617522374,0.1,False
"King, 6 suited",2114,289,0.13670766319772942,0.1,False
"Queen, 6 suited",2129,291,0.1366838891498356,0.1,False
"King, 4 suited",2129,290,0.13621418506341004,0.1,False
"9, 6 suited",2164,293,0.1353974121996303,0.1,False
"Queen, 10 off suit",6336,857,0.13525883838383837,0.1,False
"8, 5 suited",2085,282,0.13525179856115108,0.1,False
"Queen, 7 suited",2067,277,0.1340106434446057,0.1,False
"6, 5 suited",2041,271,0.13277804997550222,0.1,False
"Queen, 3 suited",2100,278,0.13238095238095238,0.1,False
5s paired,3119,412,0.13209361974991984,0.1,False
6s paired,3232,426,0.1318069306930693,0.1,False
"King, 9 off suit",6413,845,0.13176360517698424,0.1,False
"King, 3 suited",2129,277,0.13010803193987788,0.1,False
"King, 2 suited",2130,275,0.12910798122065728,0.1,False
"8, 6 suited",2082,268,0.1287223823246878,0.1,False
"10, 3 suited",2200,283,0.12863636363636363,0.1,False
"10, 9 off suit",6172,792,0.12832145171743356,0.1,False
"10, 5 suited",2081,267,0.12830370014416145,0.1,False
"10, 7 suited",2082,267,0.1282420749279539,0.1,False
"10, 6 suited",2036,261,0.12819253438113948,0.1,False
"Ace, 9 off suit",6299,805,0.1277980631846325,0.1,False
"Queen, 9 off suit",6274,801,0.12766974816703858,0.1,False
"King, 5 suited",2113,269,0.1273071462375769,0.1,False
4s paired,3119,396,0.12696377043924334,0.1,False
"Queen, 4 suited",2140,270,0.1261682242990654,0.1,False
"Ace, 8 off suit",6269,786,0.12537884830116447,0.1,False
"7, 6 suited",2105,263,0.12494061757719715,0.1,False
"Queen, 2 suited",2128,265,0.12453007518796992,0.1,False
2s paired,3163,391,0.12361681947518179,0.1,False
"Ace, 5 off suit",6373,786,0.12333281029342538,0.1,False
"Jack, 4 suited",2147,264,0.12296227293898462,0.1,False
"Jack, 9 off suit",6343,774,0.12202427873246098,0.1,False
"Jack, 2 suited",2184,266,0.12179487179487179,0.1,False
"Jack, 5 suited",2133,257,0.12048757618377871,0.1,False
"5, 2 suited",2048,246,0.1201171875,0.1,False
"7, 5 suited",2108,253,0.12001897533206832,0.1,False
"5, 3 suited",2048,245,0.11962890625,0.1,False
"5, 4 suited",2129,254,0.11930483795209018,0.1,False
"7, 4 suited",2163,258,0.11927877947295423,0.1,False
"Ace, 3 off suit",6320,749,0.1185126582278481,0.1,False
"Jack, 7 suited",2235,264,0.11812080536912752,0.1,False
"10, 8 off suit",6436,758,0.11777501553760099,0.1,False
"Jack, 6 suited",2154,253,0.11745589600742803,0.1,False
"Ace, 7 off suit",6444,749,0.11623215394165115,0.1,False
3s paired,3184,367,0.1152638190954774,0.1,False
"4, 3 suited",2121,243,0.11456859971711457,0.1,False
"Jack, 3 suited",2200,251,0.11409090909090909,0.1,False
"Jack, 8 off suit",6221,702,0.11284359427744736,0.1,False
"9, 8 off suit",6306,701,0.1111639708214399,0.1,False
"Ace, 4 off suit",6345,704,0.11095350669818754,0.1,False
"9, 5 suited",2110,234,0.11090047393364928,0.1,False
"10, 4 suited",2135,235,0.11007025761124122,0.1,False
"8, 4 suited",2154,236,0.1095636025998143,0.1,False
"King, 8 off suit",6255,682,0.10903277378097521,0.1,False
"Ace, 6 off suit",6366,693,0.10885956644674835,0.1,False
"Ace, 2 off suit",6298,682,0.10828834550651001,0.1,False
"8, 2 suited",2089,224,0.10722833891814265,0.1,False
"10, 2 suited",2035,215,0.10565110565110565,0.1,False
"9, 4 suited",2168,229,0.10562730627306273,0.1,False
"Queen, 8 off suit",6369,671,0.10535405872193437,0.1,False
"King, 6 off suit",6296,661,0.10498729351969505,0.1,False
"10, 7 off suit",6230,649,0.10417335473515249,0.1,False
"9, 7 off suit",6225,648,0.10409638554216867,0.1,False
"King, 7 off suit",6394,665,0.10400375351892399,0.1,False
"King, 5 off suit",6326,657,0.1038570976920645,0.1,False
"6, 4 suited",2019,208,0.1030212976721149,0.1,False
"7, 6 off suit",6323,649,0.10264115135220624,0.1,False
"Jack, 7 off suit",6274,640,0.10200828817341409,0.1,False
"8, 7 off suit",6255,635,0.10151878497202238,0.1,False
"9, 2 suited",2149,216,0.10051186598417869,0.1,False
"8, 6 off suit",6319,620,0.09811679063142903,0.05,False
"6, 3 suited",2159,211,0.09773043075497916,0.05,False
"8, 3 suited",2167,210,0.09690816797415783,0.05,False
"7, 2 suited",2164,209,0.09658040665434381,0.05,False
"3, 2 suited",2134,205,0.09606373008434864,0.05,False
"King, 4 off suit",6400,614,0.0959375,0.05,False
"7, 3 suited",1997,191,0.09564346519779669,0.05,False
"9, 3 suited",2128,203,0.09539473684210527,0.05,False
"7, 5 off suit",6265,596,0.09513168395849961,0.05,False
"King, 3 off suit",6307,594,0.09418106865387664,0.05,False
"5, 4 off suit",6412,600,0.09357454772301933,0.05,False
"5, 3 off suit",6187,577,0.09326006141910458,0.05,False
"4, 2 suited",2155,200,0.09280742459396751,0.05,False
"9, 6 off suit",6420,592,0.09221183800623053,0.05,False
"6, 5 off suit",6371,586,0.09197928111756397,0.05,False
"Queen, 7 off suit",6345,581,0.09156816390858943,0.05,False
"Queen, 5 off suit",6435,589,0.09153069153069153,0.05,False
"Queen, 6 off suit",6271,568,0.0905756657630362,0.05,False
"Queen, 3 off suit",6265,562,0.0897047086991221,0.05,False
"6, 4 off suit",6275,557,0.08876494023904383,0.05,False
"6, 2 suited",2180,192,0.08807339449541285,0.05,False
"Jack, 5 off suit",6351,559,0.08801763501810739,0.05,False
"King, 2 off suit",6270,546,0.08708133971291866,0.05,False
"Queen, 2 off suit",6432,547,0.08504353233830846,0.05,False
