hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,437,219,0.5011441647597255,0.5,True
Kings paired,430,178,0.413953488372093,0.4,True
Queens paired,514,194,0.377431906614786,0.35000000000000003,True
Jacks paired,450,162,0.36,0.35000000000000003,True
10s paired,452,143,0.3163716814159292,0.30000000000000004,True
"Ace, King suited",299,94,0.31438127090301005,0.30000000000000004,True
"King, 10 suited",305,92,0.3016393442622951,0.30000000000000004,True
"Queen, Jack suited",301,90,0.29900332225913623,0.25,True
"King, Queen suited",270,80,0.2962962962962963,0.25,True
"Ace, 10 suited",291,86,0.29553264604810997,0.25,True
"Ace, King off suit",889,261,0.29358830146231724,0.25,True
9s paired,468,136,0.2905982905982906,0.25,True
"Ace, Queen suited",312,90,0.28846153846153844,0.25,True
"Jack, 10 suited",316,91,0.2879746835443038,0.25,True
"Ace, Jack suited",303,85,0.28052805280528054,0.25,True
"Ace, Queen off suit",858,240,0.27972027972027974,0.25,True
"Ace, 9 suited",314,86,0.27388535031847133,0.25,True
"Ace, Jack off suit",890,242,0.27191011235955054,0.25,True
"King, Jack suited",302,82,0.271523178807947,0.25,True
"Ace, 5 suited",294,79,0.2687074829931973,0.25,True
"Queen, 10 suited",298,79,0.2651006711409396,0.25,True
8s paired,462,121,0.2619047619047619,0.25,True
"King, Queen off suit",869,227,0.2612197928653625,0.25,True
"King, 10 off suit",920,237,0.2576086956521739,0.25,True
"Ace, 4 suited",288,74,0.2569444444444444,0.25,True
"Queen, 10 off suit",913,232,0.25410733844468786,0.25,True
"King, 7 suited",323,81,0.25077399380804954,0.25,True
"Queen, 9 suited",300,75,0.25,0.2,True
"Ace, 6 suited",298,74,0.2483221476510067,0.2,True
"8, 7 suited",288,70,0.24305555555555555,0.2,True
"Queen, Jack off suit",918,223,0.2429193899782135,0.2,True
"Ace, 3 suited",294,71,0.24149659863945577,0.2,True
"10, 8 suited",280,67,0.2392857142857143,0.2,True
"Ace, 10 off suit",863,206,0.23870220162224798,0.2,True
"10, 9 suited",320,76,0.2375,0.2,True
