hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,455,395,0.8681318681318682,0.8500000000000001,True
Queens paired,463,382,0.8250539956803455,0.8,True
10s paired,468,380,0.811965811965812,0.8,True
Kings paired,460,372,0.808695652173913,0.8,True
Jacks paired,454,360,0.7929515418502202,0.75,True
8s paired,449,317,0.7060133630289532,0.7000000000000001,True
"Ace, Queen suited",330,227,0.6878787878787879,0.65,True
"Ace, 10 suited",291,200,0.6872852233676976,0.65,True
9s paired,421,289,0.6864608076009501,0.65,True
"Ace, Jack suited",299,203,0.6789297658862876,0.65,True
7s paired,420,284,0.6761904761904762,0.65,True
"Ace, 3 suited",320,216,0.675,0.65,True
"King, Queen suited",303,202,0.6666666666666666,0.65,True
"Ace, King suited",309,206,0.6666666666666666,0.65,True
"Queen, 8 suited",313,207,0.6613418530351438,0.65,True
"Ace, King off suit",867,573,0.6608996539792388,0.65,True
"Ace, 10 off suit",926,607,0.6555075593952484,0.65,True
6s paired,458,298,0.6506550218340611,0.65,True
"King, 10 suited",324,209,0.6450617283950617,0.6000000000000001,True
"Ace, 6 suited",297,189,0.6363636363636364,0.6000000000000001,True
"King, 7 suited",327,208,0.636085626911315,0.6000000000000001,True
"Ace, 9 suited",315,200,0.6349206349206349,0.6000000000000001,True
"Ace, Queen off suit",900,569,0.6322222222222222,0.6000000000000001,True
"Ace, Jack off suit",904,566,0.6261061946902655,0.6000000000000001,True
"King, 9 suited",299,187,0.6254180602006689,0.6000000000000001,True
"Ace, 9 off suit",976,610,0.625,0.6000000000000001,True
"Jack, 10 suited",322,201,0.6242236024844721,0.6000000000000001,True
"King, Jack off suit",896,556,0.6205357142857143,0.6000000000000001,True
"Ace, 7 off suit",923,570,0.6175514626218852,0.6000000000000001,True
"Ace, 8 off suit",922,569,0.6171366594360087,0.6000000000000001,True
"King, 10 off suit",936,576,0.6153846153846154,0.6000000000000001,True
"King, Queen off suit",894,550,0.6152125279642058,0.6000000000000001,True
"Ace, 4 suited",288,176,0.6111111111111112,0.6000000000000001,True
"Ace, 5 off suit",889,543,0.6107986501687289,0.6000000000000001,True
"King, 8 suited",305,186,0.6098360655737705,0.6000000000000001,True
"Ace, 8 suited",289,176,0.6089965397923875,0.6000000000000001,True
"Ace, 7 suited",307,186,0.6058631921824105,0.6000000000000001,True
"King, 9 off suit",887,535,0.6031567080045096,0.6000000000000001,True
"King, Jack suited",297,179,0.6026936026936027,0.6000000000000001,True
5s paired,442,265,0.5995475113122172,0.55,True
"Jack, 9 suited",289,172,0.5951557093425606,0.55,True
"King, 6 off suit",872,516,0.591743119266055,0.55,True
"Jack, 8 suited",314,185,0.589171974522293,0.55,True
"Queen, 10 off suit",887,520,0.5862457722660653,0.55,True
"King, 3 suited",293,171,0.5836177474402731,0.55,True
"Queen, Jack off suit",874,509,0.5823798627002288,0.55,True
"Jack, 10 off suit",926,539,0.58207343412527,0.55,True
"Queen, 5 suited",330,192,0.5818181818181818,0.55,True
"Ace, 3 off suit",944,547,0.5794491525423728,0.55,True
"Queen, 9 suited",342,198,0.5789473684210527,0.55,True
"Ace, 2 suited",327,189,0.5779816513761468,0.55,True
"Ace, 4 off suit",890,514,0.5775280898876405,0.55,True
"King, 8 off suit",853,492,0.5767878077373975,0.55,True
"King, 6 suited",280,160,0.5714285714285714,0.55,True
"Jack, 4 suited",308,176,0.5714285714285714,0.55,True
"King, 4 suited",308,176,0.5714285714285714,0.55,True
"King, 2 suited",295,167,0.5661016949152542,0.55,True
"Queen, 4 suited",298,168,0.5637583892617449,0.55,True
"Queen, Jack suited",307,173,0.5635179153094463,0.55,True
"King, 5 off suit",839,472,0.5625744934445769,0.55,True
"Queen, 3 suited",326,183,0.5613496932515337,0.55,True
"Queen, 9 off suit",906,505,0.5573951434878587,0.55,True
"Jack, 7 suited",298,166,0.5570469798657718,0.55,True
4s paired,469,261,0.5565031982942431,0.55,True
"Jack, 9 off suit",867,482,0.5559400230680508,0.55,True
"Ace, 6 off suit",878,488,0.5558086560364465,0.55,True
3s paired,457,254,0.5557986870897156,0.55,True
"Queen, 8 off suit",888,493,0.5551801801801802,0.55,True
"Ace, 2 off suit",901,498,0.5527192008879024,0.55,True
"King, 4 off suit",890,491,0.5516853932584269,0.55,True
"10, 7 suited",312,172,0.5512820512820513,0.55,True
2s paired,474,261,0.5506329113924051,0.55,True
"9, 5 suited",315,173,0.5492063492063493,0.5,True
"Queen, 10 suited",313,171,0.5463258785942492,0.5,True
"Queen, 7 suited",348,190,0.5459770114942529,0.5,True
"Queen, 6 suited",284,155,0.545774647887324,0.5,True
"King, 7 off suit",875,477,0.5451428571428572,0.5,True
"Ace, 5 suited",299,161,0.5384615384615384,0.5,True
"King, 5 suited",280,150,0.5357142857142857,0.5,True
"Jack, 6 suited",312,167,0.5352564102564102,0.5,True
"10, 9 off suit",883,469,0.5311438278595696,0.5,True
"9, 8 suited",291,154,0.5292096219931272,0.5,True
"9, 7 suited",297,157,0.5286195286195287,0.5,True
"Jack, 8 off suit",918,485,0.528322440087146,0.5,True
"King, 2 off suit",888,468,0.527027027027027,0.5,True
"Queen, 7 off suit",904,475,0.5254424778761062,0.5,True
"Queen, 5 off suit",909,477,0.5247524752475248,0.5,True
"Queen, 6 off suit",875,457,0.5222857142857142,0.5,True
"King, 3 off suit",891,464,0.5207631874298541,0.5,True
"10, 9 suited",325,168,0.5169230769230769,0.5,True
"10, 8 suited",322,165,0.5124223602484472,0.5,True
"Jack, 5 suited",293,150,0.5119453924914675,0.5,True
"9, 8 off suit",954,486,0.5094339622641509,0.5,True
"6, 5 suited",287,146,0.5087108013937283,0.5,True
"Queen, 3 off suit",926,471,0.5086393088552916,0.5,True
"Jack, 7 off suit",878,444,0.5056947608200456,0.5,True
"Jack, 2 suited",301,152,0.5049833887043189,0.5,True
"10, 7 off suit",922,465,0.5043383947939263,0.5,True
"9, 4 suited",288,145,0.5034722222222222,0.5,True
"Queen, 2 suited",303,152,0.5016501650165016,0.5,True
"Jack, 3 off suit",918,458,0.4989106753812636,0.45,True
"8, 7 suited",315,157,0.4984126984126984,0.45,True
"10, 8 off suit",813,405,0.4981549815498155,0.45,True
"Jack, 5 off suit",861,424,0.4924506387921022,0.45,True
"9, 3 suited",297,146,0.49158249158249157,0.45,True
"Queen, 2 off suit",936,460,0.49145299145299143,0.45,True
"Queen, 4 off suit",903,443,0.49058693244739754,0.45,True
"8, 6 suited",288,141,0.4895833333333333,0.45,True
"10, 5 off suit",957,468,0.4890282131661442,0.45,True
"Jack, 4 off suit",927,453,0.4886731391585761,0.45,True
"9, 7 off suit",906,440,0.4856512141280353,0.45,True
"Jack, 6 off suit",875,424,0.4845714285714286,0.45,True
"10, 6 off suit",955,462,0.4837696335078534,0.45,True
"9, 6 off suit",879,425,0.48350398179749715,0.45,True
"8, 7 off suit",842,407,0.4833729216152019,0.45,True
"8, 5 suited",300,145,0.48333333333333334,0.45,True
"7, 6 off suit",892,430,0.4820627802690583,0.45,True
"Jack, 3 suited",310,148,0.4774193548387097,0.45,True
"Jack, 2 off suit",962,454,0.47193347193347196,0.45,True
"10, 5 suited",325,153,0.4707692307692308,0.45,True
"10, 6 suited",313,146,0.46645367412140576,0.45,True
"10, 3 off suit",868,403,0.4642857142857143,0.45,True
"7, 4 suited",273,126,0.46153846153846156,0.45,True
"5, 4 suited",303,139,0.45874587458745875,0.45,True
"4, 3 suited",334,153,0.45808383233532934,0.45,True
"10, 3 suited",273,125,0.45787545787545786,0.45,True
"10, 4 off suit",944,432,0.4576271186440678,0.45,True
"8, 2 suited",293,134,0.45733788395904434,0.45,True
"8, 6 off suit",899,410,0.4560622914349277,0.45,True
"9, 6 suited",310,141,0.45483870967741935,0.45,True
"9, 5 off suit",830,377,0.4542168674698795,0.45,True
"10, 4 suited",289,129,0.4463667820069204,0.4,True
"10, 2 suited",307,136,0.44299674267100975,0.4,True
"9, 3 off suit",879,388,0.44141069397042093,0.4,True
"5, 4 off suit",907,399,0.43991179713340683,0.4,True
"6, 5 off suit",935,409,0.4374331550802139,0.4,True
"5, 2 suited",293,128,0.43686006825938567,0.4,True
"7, 6 suited",334,145,0.4341317365269461,0.4,True
"9, 4 off suit",942,406,0.4309978768577495,0.4,True
"8, 5 off suit",973,416,0.42754367934224047,0.4,True
"8, 3 suited",284,121,0.426056338028169,0.4,True
"7, 5 suited",281,119,0.4234875444839858,0.4,True
"5, 3 suited",305,129,0.42295081967213116,0.4,True
"8, 4 off suit",937,396,0.4226254002134472,0.4,True
"6, 4 off suit",904,382,0.4225663716814159,0.4,True
"7, 2 suited",307,129,0.4201954397394137,0.4,True
"7, 5 off suit",846,354,0.41843971631205673,0.4,True
"6, 4 suited",319,133,0.4169278996865204,0.4,True
"8, 3 off suit",912,376,0.41228070175438597,0.4,True
"9, 2 suited",287,117,0.4076655052264808,0.4,True
"8, 4 suited",314,128,0.40764331210191085,0.4,True
"9, 2 off suit",898,366,0.40757238307349664,0.4,True
"7, 4 off suit",871,353,0.4052812858783008,0.4,True
"10, 2 off suit",870,352,0.4045977011494253,0.4,True
"3, 2 suited",290,117,0.40344827586206894,0.4,True
"8, 2 off suit",921,371,0.4028230184581976,0.4,True
"7, 3 suited",314,126,0.4012738853503185,0.4,True
"6, 3 suited",316,125,0.39556962025316456,0.35000000000000003,True
"4, 2 suited",287,112,0.3902439024390244,0.35000000000000003,True
