hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,920,791,0.8597826086956522,0.8500000000000001,True
Kings paired,911,768,0.8430296377607025,0.8,True
Queens paired,891,718,0.8058361391694725,0.8,True
Jacks paired,912,724,0.793859649122807,0.75,True
10s paired,923,732,0.7930660888407367,0.75,True
8s paired,927,655,0.7065803667745415,0.7000000000000001,True
9s paired,891,617,0.6924803591470258,0.65,True
7s paired,842,576,0.684085510688836,0.65,True
"Ace, Queen suited",652,439,0.6733128834355828,0.65,True
"Ace, 10 suited",606,408,0.6732673267326733,0.65,True
"Ace, King suited",567,381,0.671957671957672,0.65,True
"Ace, 10 off suit",1847,1236,0.6691932864103952,0.65,False
"King, Queen suited",587,392,0.6678023850085179,0.65,True
"Ace, King off suit",1789,1194,0.6674119619899385,0.65,False
"Ace, Jack suited",590,390,0.6610169491525424,0.65,True
6s paired,911,602,0.6608122941822173,0.65,True
"King, 8 suited",611,399,0.6530278232405892,0.65,True
"Ace, 9 suited",590,384,0.6508474576271186,0.65,True
"Ace, Queen off suit",1818,1177,0.6474147414741475,0.6000000000000001,False
"King, 9 suited",577,366,0.634315424610052,0.6000000000000001,True
"King, Jack suited",591,370,0.626057529610829,0.6000000000000001,True
"King, Queen off suit",1769,1107,0.6257772752967778,0.6000000000000001,False
"Ace, Jack off suit",1806,1129,0.6251384274640088,0.6000000000000001,False
"Ace, 3 suited",620,387,0.6241935483870967,0.6000000000000001,True
"Jack, 10 suited",602,374,0.6212624584717608,0.6000000000000001,True
"Ace, 8 off suit",1824,1131,0.6200657894736842,0.6000000000000001,False
"Ace, 9 off suit",1868,1157,0.6193790149892934,0.6000000000000001,False
"Ace, 4 suited",583,361,0.6192109777015438,0.6000000000000001,True
"King, Jack off suit",1808,1118,0.6183628318584071,0.6000000000000001,False
"Ace, 6 suited",591,365,0.6175972927241963,0.6000000000000001,True
"Ace, 7 suited",580,358,0.6172413793103448,0.6000000000000001,True
"King, 10 off suit",1843,1135,0.6158437330439501,0.6000000000000001,False
"King, 10 suited",598,368,0.6153846153846154,0.6000000000000001,True
"Ace, 7 off suit",1843,1128,0.6120455778621813,0.6000000000000001,False
"Ace, 5 suited",602,367,0.6096345514950167,0.6000000000000001,True
"Ace, 8 suited",535,326,0.6093457943925233,0.6000000000000001,True
"Queen, 8 suited",598,363,0.6070234113712375,0.6000000000000001,True
"Ace, 5 off suit",1792,1081,0.6032366071428571,0.6000000000000001,False
"King, 4 suited",591,356,0.6023688663282571,0.6000000000000001,True
"Queen, Jack suited",605,363,0.6,0.55,True
"King, 7 suited",606,363,0.599009900990099,0.55,True
"Queen, Jack off suit",1785,1065,0.5966386554621849,0.55,False
"King, 9 off suit",1770,1055,0.596045197740113,0.55,False
"Queen, 9 suited",652,388,0.5950920245398773,0.55,True
5s paired,882,520,0.5895691609977324,0.55,True
"Jack, 8 suited",641,377,0.5881435257410297,0.55,True
"Ace, 2 suited",657,385,0.5859969558599696,0.55,True
