player,wins,expected_wins,deviation,percent_deviation,deviation_above_tolerable_threshold
0,3146.1666666666665,3125.0,21.166666666666515,0.006773333333333285,False
1,3189.1666666666665,3125.0,64.16666666666652,0.020533333333333285,True
2,3158.8333333333335,3125.0,33.833333333333485,0.010826666666666715,True
3,3122.8333333333335,3125.0,-2.166666666666515,0.0006933333333332849,False
4,3157.4166666666665,3125.0,32.416666666666515,0.010373333333333285,True
5,3067.3333333333335,3125.0,-57.666666666666515,0.018453333333333283,True
6,3116.75,3125.0,-8.25,0.00264,False
7,3041.5,3125.0,-83.5,0.02672,True
