card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,14711,0.4423076923076923,14743.442307692307,-32.44230769230671,0.002200456787176501,False
3 of Clubs,14637,0.4423076923076923,14743.442307692307,-106.44230769230671,0.007219637413765376,False
4 of Clubs,14844,0.4423076923076923,14743.442307692307,100.55769230769329,0.006820502987638639,False
5 of Clubs,14780,0.4423076923076923,14743.442307692307,36.55769230769329,0.002479590013291504,False
6 of Clubs,14778,0.4423076923076923,14743.442307692307,34.55769230769329,0.002343936482843156,False
7 of Clubs,14696,0.4423076923076923,14743.442307692307,-47.44230769230671,0.0032178582655391108,False
8 of Clubs,14695,0.4423076923076923,14743.442307692307,-48.44230769230671,0.0032856850307632847,False
9 of Clubs,14836,0.4423076923076923,14743.442307692307,92.55769230769329,0.006277888865845247,False
10 of Clubs,14645,0.4423076923076923,14743.442307692307,-98.44230769230671,0.006677023291971985,False
Jack of Clubs,14767,0.4423076923076923,14743.442307692307,23.557692307693287,0.001597842065377242,False
Queen of Clubs,14899,0.4423076923076923,14743.442307692307,155.5576923076933,0.010550975074968208,True
King of Clubs,14834,0.4423076923076923,14743.442307692307,90.55769230769329,0.006142235335396899,False
Ace of Clubs,14901,0.4423076923076923,14743.442307692307,157.5576923076933,0.010686628605416556,True
2 of Diamonds,14960,0.4423076923076923,14743.442307692307,216.5576923076933,0.01468840775364282,True
3 of Diamonds,14761,0.4423076923076923,14743.442307692307,17.557692307693287,0.0011908814740321982,False
4 of Diamonds,14746,0.4423076923076923,14743.442307692307,2.557692307693287,0.00017347999566958835,False
5 of Diamonds,14657,0.4423076923076923,14743.442307692307,-86.44230769230671,0.005863102109281896,False
6 of Diamonds,14694,0.4423076923076923,14743.442307692307,-49.44230769230671,0.003353511795987459,False
7 of Diamonds,14742,0.4423076923076923,14743.442307692307,-1.4423076923067129,9.782706522710758e-05,False
8 of Diamonds,14848,0.4423076923076923,14743.442307692307,104.55769230769329,0.007091810048535335,False
9 of Diamonds,14787,0.4423076923076923,14743.442307692307,43.55769230769329,0.0029543773698607217,False
10 of Diamonds,14730,0.4423076923076923,14743.442307692307,-13.442307692306713,0.0009117482479171954,False
Jack of Diamonds,14607,0.4423076923076923,14743.442307692307,-136.4423076923067,0.009254440370490596,False
Queen of Diamonds,14507,0.4423076923076923,14743.442307692307,-236.4423076923067,0.016037116892907995,True
King of Diamonds,14681,0.4423076923076923,14743.442307692307,-62.44230769230671,0.0042352597439017205,False
Ace of Diamonds,14724,0.4423076923076923,14743.442307692307,-19.442307692306713,0.0013187088392622394,False
2 of Hearts,14942,0.4423076923076923,14743.442307692307,198.5576923076933,0.01346752597960769,True
3 of Hearts,14769,0.4423076923076923,14743.442307692307,25.557692307693287,0.00173349559582559,False
4 of Hearts,14865,0.4423076923076923,14743.442307692307,121.55769230769329,0.008244865057346293,False
5 of Hearts,14723,0.4423076923076923,14743.442307692307,-20.442307692306713,0.0013865356044864133,False
6 of Hearts,14699,0.4423076923076923,14743.442307692307,-44.44230769230671,0.003014377969866589,False
7 of Hearts,14758,0.4423076923076923,14743.442307692307,14.557692307693287,0.0009874011783596762,False
8 of Hearts,14888,0.4423076923076923,14743.442307692307,144.5576923076933,0.009804880657502294,False
9 of Hearts,14691,0.4423076923076923,14743.442307692307,-52.44230769230671,0.003556992091659981,False
10 of Hearts,14594,0.4423076923076923,14743.442307692307,-149.4423076923067,0.010136188318404857,True
Jack of Hearts,14543,0.4423076923076923,14743.442307692307,-200.4423076923067,0.01359535334483773,True
Queen of Hearts,14757,0.4423076923076923,14743.442307692307,13.557692307693287,0.0009195744131355022,False
King of Hearts,14685,0.4423076923076923,14743.442307692307,-58.44230769230671,0.003963952683005025,False
Ace of Hearts,14836,0.4423076923076923,14743.442307692307,92.55769230769329,0.006277888865845247,False
2 of Spades,14845,0.4423076923076923,14743.442307692307,101.55769230769329,0.006888329752862813,False
3 of Spades,14635,0.4423076923076923,14743.442307692307,-108.44230769230671,0.007355290944213724,False
4 of Spades,14766,0.4423076923076923,14743.442307692307,22.557692307693287,0.001530015300153068,False
5 of Spades,14682,0.4423076923076923,14743.442307692307,-61.44230769230671,0.0041674329786775465,False
6 of Spades,14677,0.4423076923076923,14743.442307692307,-66.44230769230671,0.004506566804798416,False
7 of Spades,14772,0.4423076923076923,14743.442307692307,28.557692307693287,0.001936975891498112,False
8 of Spades,14663,0.4423076923076923,14743.442307692307,-80.44230769230671,0.0054561415179368526,False
9 of Spades,14778,0.4423076923076923,14743.442307692307,34.55769230769329,0.002343936482843156,False
10 of Spades,14726,0.4423076923076923,14743.442307692307,-17.442307692306713,0.0011830553088138913,False
Jack of Spades,14857,0.4423076923076923,14743.442307692307,113.55769230769329,0.007702250935552901,False
Queen of Spades,14596,0.4423076923076923,14743.442307692307,-147.4423076923067,0.01000053478795651,True
King of Spades,14787,0.4423076923076923,14743.442307692307,43.55769230769329,0.0029543773698607217,False
Ace of Spades,14658,0.4423076923076923,14743.442307692307,-85.44230769230671,0.005795275344057722,False
