player,wins,expected_wins,deviation,percent_deviation,deviation_above_tolerable_threshold
0,22275.833333333332,22222.0,53.83333333333212,0.002422524225242198,False
1,22268.833333333332,22222.0,46.83333333333212,0.0021075210752106977,False
2,22121.333333333332,22222.0,-100.66666666666788,0.004530045300453059,False
