hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,1822,785,0.4308452250274424,0.4,False
Kings paired,1792,671,0.3744419642857143,0.35000000000000003,False
Queens paired,1903,660,0.3468208092485549,0.30000000000000004,False
Jacks paired,1713,509,0.2971395213076474,0.25,False
"Ace, Queen suited",1179,345,0.2926208651399491,0.25,False
"Ace, King suited",1208,340,0.2814569536423841,0.25,False
"King, Queen suited",1277,354,0.27721221613155833,0.25,False
"Ace, 10 suited",1203,319,0.2651704073150457,0.25,False
10s paired,1833,480,0.2618657937806874,0.25,False
"Ace, Jack suited",1204,314,0.260797342192691,0.25,False
"Queen, Jack suited",1156,296,0.2560553633217993,0.25,False
"Ace, King off suit",3664,912,0.24890829694323144,0.2,False
"Ace, Queen off suit",3593,885,0.24631227386585025,0.2,False
"Queen, 10 suited",1233,300,0.24330900243309003,0.2,False
"King, Jack suited",1178,285,0.24193548387096775,0.2,False
9s paired,1802,426,0.23640399556048836,0.2,False
"Jack, 10 suited",1294,304,0.23493044822256567,0.2,False
"King, 10 suited",1271,296,0.23288749016522423,0.2,False
"Ace, 9 suited",1270,294,0.231496062992126,0.2,False
"Ace, Jack off suit",3622,815,0.22501380452788514,0.2,False
"King, Queen off suit",3465,776,0.22395382395382396,0.2,False
"Queen, 9 suited",1225,273,0.22285714285714286,0.2,False
"Ace, 8 suited",1229,270,0.21969080553295361,0.2,False
"Ace, 6 suited",1274,278,0.21821036106750394,0.2,False
"Queen, Jack off suit",3497,761,0.21761509865599085,0.2,False
"Ace, 10 off suit",3521,762,0.21641579096847485,0.2,False
"Jack, 9 suited",1202,257,0.21381031613976706,0.2,False
"King, 4 suited",1172,249,0.21245733788395904,0.2,False
"9, 8 suited",1173,248,0.21142369991474852,0.2,False
"King, Jack off suit",3554,749,0.210748452447946,0.2,False
"Queen, 10 off suit",3584,753,0.21010044642857142,0.2,False
"Queen, 7 suited",1224,256,0.20915032679738563,0.2,False
"10, 9 suited",1175,244,0.2076595744680851,0.2,False
"Ace, 4 suited",1222,253,0.20703764320785598,0.2,False
"King, 10 off suit",3661,757,0.20677410543567332,0.2,False
8s paired,1872,387,0.20673076923076922,0.2,False
"King, 9 suited",1166,239,0.20497427101200685,0.2,False
"King, 3 suited",1219,243,0.19934372436423298,0.15000000000000002,False
