hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,2299,1000,0.43497172683775553,0.4,False
Kings paired,2272,844,0.3714788732394366,0.35000000000000003,False
Queens paired,2358,794,0.33672603901611536,0.30000000000000004,False
Jacks paired,2174,633,0.2911683532658694,0.25,False
"Ace, Queen suited",1502,431,0.28695073235685753,0.25,False
"King, Queen suited",1582,446,0.28192161820480405,0.25,False
"Ace, King suited",1491,417,0.2796780684104628,0.25,False
"Queen, Jack suited",1435,370,0.2578397212543554,0.25,False
10s paired,2289,588,0.25688073394495414,0.25,False
"Ace, 10 suited",1512,387,0.25595238095238093,0.25,False
"Ace, Jack suited",1535,389,0.2534201954397394,0.25,False
"Ace, King off suit",4599,1154,0.25092411393781255,0.25,False
"Ace, Queen off suit",4529,1123,0.2479576065356591,0.2,False
"King, Jack suited",1435,351,0.2445993031358885,0.2,False
"Queen, 10 suited",1531,373,0.24363161332462444,0.2,False
"King, 10 suited",1551,374,0.24113475177304963,0.2,False
"Jack, 10 suited",1576,369,0.23413705583756345,0.2,False
9s paired,2218,519,0.23399458972046888,0.2,False
"Ace, 9 suited",1599,368,0.23014383989993747,0.2,False
"Ace, Jack off suit",4544,1045,0.22997359154929578,0.2,False
"King, Queen off suit",4394,980,0.22303140646335912,0.2,False
"Ace, 6 suited",1586,342,0.21563682219419925,0.2,False
"Ace, 8 suited",1488,320,0.21505376344086022,0.2,False
"Ace, 10 off suit",4449,955,0.21465497864688693,0.2,False
"10, 9 suited",1482,317,0.21390013495276652,0.2,False
"Queen, Jack off suit",4481,958,0.21379156438295024,0.2,False
"Queen, 9 suited",1527,324,0.21218074656188604,0.2,False
"King, 4 suited",1510,320,0.2119205298013245,0.2,False
"Jack, 9 suited",1525,323,0.21180327868852458,0.2,False
"King, Jack off suit",4453,938,0.21064450931955986,0.2,False
"Queen, 7 suited",1525,318,0.20852459016393443,0.2,False
8s paired,2313,481,0.20795503674881108,0.2,False
"Ace, 4 suited",1506,313,0.20783532536520585,0.2,False
"King, 10 off suit",4563,943,0.2066622835853605,0.2,False
"Queen, 10 off suit",4432,912,0.20577617328519857,0.2,False
"9, 8 suited",1474,301,0.20420624151967434,0.2,False
"Ace, 3 suited",1514,304,0.20079260237780713,0.2,False
"Ace, 7 suited",1469,294,0.2001361470388019,0.2,False
"King, 9 suited",1472,294,0.19972826086956522,0.15000000000000002,False
"King, 3 suited",1483,295,0.19892110586648684,0.15000000000000002,False
"Queen, 8 suited",1535,305,0.1986970684039088,0.15000000000000002,False
"King, 8 suited",1491,296,0.19852448021462105,0.15000000000000002,False
"Jack, 10 off suit",4470,873,0.1953020134228188,0.15000000000000002,False
"Ace, 2 suited",1523,296,0.1943532501641497,0.15000000000000002,False
"10, 8 suited",1530,292,0.19084967320261437,0.15000000000000002,False
7s paired,2280,432,0.18947368421052632,0.15000000000000002,False
"Ace, 5 suited",1500,284,0.18933333333333333,0.15000000000000002,False
"Queen, 6 suited",1560,294,0.18846153846153846,0.15000000000000002,False
"10, 7 suited",1494,278,0.18607764390896922,0.15000000000000002,False
"Ace, 8 off suit",4451,825,0.18535160638058862,0.15000000000000002,False
"Ace, 9 off suit",4599,846,0.18395303326810175,0.15000000000000002,False
"King, 9 off suit",4471,820,0.1834041601431447,0.15000000000000002,False
"King, 7 suited",1462,264,0.18057455540355677,0.15000000000000002,False
"9, 6 suited",1524,275,0.18044619422572178,0.15000000000000002,False
"Jack, 8 suited",1504,271,0.18018617021276595,0.15000000000000002,False
"Queen, 9 off suit",4448,796,0.1789568345323741,0.15000000000000002,False
"10, 9 off suit",4441,794,0.17878856113487954,0.15000000000000002,False
"Ace, 7 off suit",4376,781,0.17847349177330896,0.15000000000000002,False
6s paired,2168,386,0.17804428044280443,0.15000000000000002,False
"King, 6 suited",1508,268,0.17771883289124668,0.15000000000000002,False
"6, 5 suited",1543,274,0.17757615035644847,0.15000000000000002,False
"9, 7 suited",1517,268,0.17666446934739619,0.15000000000000002,False
"Ace, 5 off suit",4456,785,0.1761669658886894,0.15000000000000002,False
"8, 6 suited",1498,262,0.17489986648865152,0.15000000000000002,False
"Jack, 7 suited",1510,260,0.17218543046357615,0.15000000000000002,False
"Queen, 5 suited",1506,259,0.17197875166002657,0.15000000000000002,False
"Jack, 9 off suit",4510,775,0.17184035476718404,0.15000000000000002,False
"Jack, 6 suited",1482,254,0.17139001349527666,0.15000000000000002,False
"Ace, 4 off suit",4431,759,0.17129316181448884,0.15000000000000002,False
"8, 7 suited",1507,258,0.1712010617120106,0.15000000000000002,False
"Queen, 8 off suit",4492,763,0.16985752448797864,0.15000000000000002,False
"King, 5 suited",1557,263,0.1689145793192036,0.15000000000000002,False
"Jack, 5 suited",1512,255,0.16865079365079366,0.15000000000000002,False
"Queen, 4 suited",1488,250,0.16801075268817203,0.15000000000000002,False
"10, 6 suited",1487,248,0.16677874915938132,0.15000000000000002,False
"Queen, 2 suited",1507,251,0.16655607166556072,0.15000000000000002,False
"10, 8 off suit",4560,747,0.16381578947368422,0.15000000000000002,False
5s paired,2297,375,0.1632564214192425,0.15000000000000002,False
"King, 7 off suit",4544,740,0.16285211267605634,0.15000000000000002,False
"10, 5 suited",1555,253,0.16270096463022507,0.15000000000000002,False
"Queen, 3 suited",1576,255,0.1618020304568528,0.15000000000000002,False
"Jack, 2 suited",1442,233,0.16158113730929266,0.15000000000000002,False
"King, 2 suited",1488,239,0.16061827956989247,0.15000000000000002,False
"Ace, 6 off suit",4484,719,0.1603479036574487,0.15000000000000002,False
"9, 8 off suit",4505,719,0.15960044395116538,0.15000000000000002,False
"King, 8 off suit",4637,738,0.1591546258356696,0.15000000000000002,False
"Jack, 8 off suit",4588,729,0.1588927637314734,0.15000000000000002,False
"Ace, 3 off suit",4527,716,0.1581621382814226,0.15000000000000002,False
"6, 4 suited",1533,242,0.1578604044357469,0.15000000000000002,False
"7, 5 suited",1526,239,0.1566186107470511,0.15000000000000002,False
"9, 7 off suit",4632,713,0.15392918825561314,0.15000000000000002,False
"8, 7 off suit",4446,684,0.15384615384615385,0.15000000000000002,False
"8, 2 suited",1448,222,0.15331491712707182,0.15000000000000002,False
"10, 2 suited",1493,227,0.1520428667113195,0.15000000000000002,False
"Ace, 2 off suit",4572,695,0.15201224846894137,0.15000000000000002,False
3s paired,2225,338,0.15191011235955057,0.15000000000000002,False
2s paired,2320,351,0.15129310344827587,0.15000000000000002,False
"5, 4 suited",1522,229,0.1504599211563732,0.15000000000000002,False
"Queen, 7 off suit",4521,678,0.14996682149966822,0.1,False
"7, 6 suited",1534,230,0.14993481095176012,0.1,False
"7, 4 suited",1542,231,0.14980544747081712,0.1,False
"10, 7 off suit",4602,685,0.1488483268144285,0.1,False
4s paired,2197,325,0.14792899408284024,0.1,False
"8, 4 suited",1478,218,0.14749661705006767,0.1,False
"King, 4 off suit",4539,669,0.14738929279576998,0.1,False
"8, 5 suited",1448,213,0.14709944751381215,0.1,False
"King, 6 off suit",4395,645,0.14675767918088736,0.1,False
"9, 5 suited",1501,220,0.14656895403064624,0.1,False
"King, 5 off suit",4460,653,0.14641255605381165,0.1,False
"10, 4 suited",1541,225,0.14600908500973395,0.1,False
"5, 3 suited",1503,219,0.14570858283433133,0.1,False
"Jack, 4 suited",1535,221,0.14397394136807817,0.1,False
"3, 2 suited",1563,223,0.14267434420985284,0.1,False
"Jack, 7 off suit",4526,641,0.1416261599646487,0.1,False
"Jack, 3 suited",1445,204,0.1411764705882353,0.1,False
"8, 3 suited",1454,205,0.14099037138927098,0.1,False
"7, 3 suited",1515,213,0.1405940594059406,0.1,False
"9, 3 suited",1418,198,0.13963328631875882,0.1,False
"Queen, 6 off suit",4568,636,0.13922942206654992,0.1,False
"5, 2 suited",1514,207,0.13672391017173052,0.1,False
"6, 3 suited",1595,218,0.13667711598746082,0.1,False
"4, 3 suited",1512,206,0.13624338624338625,0.1,False
"7, 6 off suit",4655,633,0.1359828141783029,0.1,False
"9, 4 suited",1547,208,0.13445378151260504,0.1,False
"King, 3 off suit",4599,617,0.13415959991302456,0.1,False
"King, 2 off suit",4505,598,0.13274139844617092,0.1,False
"10, 3 suited",1576,209,0.13261421319796954,0.1,False
"7, 2 suited",1477,194,0.13134732566012186,0.1,False
"9, 2 suited",1520,198,0.13026315789473683,0.1,False
"10, 6 off suit",4549,589,0.1294790063750275,0.1,False
"4, 2 suited",1538,197,0.12808842652795838,0.1,False
"6, 5 off suit",4503,576,0.1279147235176549,0.1,False
"7, 5 off suit",4629,591,0.12767336357744652,0.1,False
"8, 6 off suit",4381,553,0.1262268888381648,0.1,False
"Queen, 3 off suit",4474,548,0.12248547161376844,0.1,False
"Jack, 6 off suit",4555,557,0.12228320526893524,0.1,False
"9, 6 off suit",4479,547,0.1221254744362581,0.1,False
"Queen, 4 off suit",4621,564,0.12205150400346246,0.1,False
"6, 2 suited",1516,184,0.12137203166226913,0.1,False
"5, 4 off suit",4612,555,0.12033824804856895,0.1,False
"Jack, 5 off suit",4611,549,0.11906310995445674,0.1,False
"Queen, 5 off suit",4338,512,0.11802674043337943,0.1,False
"6, 4 off suit",4554,534,0.11725955204216074,0.1,False
"5, 3 off suit",4680,548,0.1170940170940171,0.1,False
"10, 5 off suit",4507,524,0.11626358997115598,0.1,False
"9, 5 off suit",4400,503,0.11431818181818182,0.1,False
"Queen, 2 off suit",4468,509,0.1139212175470009,0.1,False
"Jack, 3 off suit",4604,516,0.11207645525629888,0.1,False
"8, 5 off suit",4497,498,0.11074049366244162,0.1,False
"10, 4 off suit",4611,507,0.1099544567338972,0.1,False
"Jack, 4 off suit",4548,499,0.10971855760773967,0.1,False
"Jack, 2 off suit",4563,496,0.10870041639272408,0.1,False
"10, 3 off suit",4331,455,0.10505656892172709,0.1,False
"6, 3 off suit",4543,467,0.1027955095751706,0.1,False
"9, 2 off suit",4635,471,0.10161812297734628,0.1,False
"4, 3 off suit",4534,456,0.10057344508160565,0.1,False
"10, 2 off suit",4419,437,0.09889115184430866,0.05,False
"9, 4 off suit",4545,448,0.09856985698569858,0.05,False
"5, 2 off suit",4678,455,0.09726378794356563,0.05,False
"8, 4 off suit",4590,444,0.09673202614379085,0.05,False
"7, 4 off suit",4663,445,0.09543212524126099,0.05,False
"9, 3 off suit",4424,414,0.09358047016274865,0.05,False
"7, 3 off suit",4591,420,0.09148333696362448,0.05,False
"6, 2 off suit",4500,403,0.08955555555555555,0.05,False
"8, 2 off suit",4505,401,0.08901220865704773,0.05,False
"4, 2 off suit",4448,383,0.08610611510791367,0.05,False
"3, 2 off suit",4434,379,0.08547586829048263,0.05,False
"8, 3 off suit",4583,381,0.08313331878682086,0.05,False
"7, 2 off suit",4594,376,0.08184588593818024,0.05,False
