hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,919,534,0.5810663764961915,0.55,True
Kings paired,954,487,0.510482180293501,0.5,True
Queens paired,930,428,0.46021505376344085,0.45,True
Jacks paired,913,376,0.411829134720701,0.4,True
"Ace, King suited",602,233,0.38704318936877075,0.35000000000000003,True
"Ace, Jack suited",598,219,0.36622073578595316,0.35000000000000003,True
10s paired,932,340,0.3648068669527897,0.35000000000000003,True
"Ace, Queen suited",594,215,0.36195286195286197,0.35000000000000003,True
"Ace, 10 suited",606,213,0.35148514851485146,0.35000000000000003,True
"King, Queen suited",625,205,0.328,0.30000000000000004,True
"Ace, King off suit",1836,602,0.32788671023965144,0.30000000000000004,False
9s paired,954,312,0.3270440251572327,0.30000000000000004,True
"Ace, Queen off suit",1813,589,0.3248758963044677,0.30000000000000004,False
"King, Jack suited",578,181,0.31314878892733566,0.30000000000000004,True
"Queen, Jack suited",646,202,0.3126934984520124,0.30000000000000004,True
"Ace, Jack off suit",1830,564,0.3081967213114754,0.30000000000000004,False
"King, 10 suited",595,183,0.30756302521008405,0.30000000000000004,True
8s paired,911,280,0.30735455543358947,0.30000000000000004,True
"King, Queen off suit",1845,566,0.30677506775067753,0.30000000000000004,False
"Ace, 10 off suit",1844,564,0.30585683297180044,0.30000000000000004,False
"Ace, 9 suited",615,188,0.3056910569105691,0.30000000000000004,True
"Jack, 10 suited",598,180,0.3010033444816054,0.30000000000000004,True
"Queen, 10 suited",607,182,0.29983525535420097,0.25,True
"Queen, Jack off suit",1762,525,0.29795686719636777,0.25,False
"King, 10 off suit",1751,514,0.29354654483152487,0.25,False
"King, Jack off suit",1800,524,0.2911111111111111,0.25,False
"Queen, 9 suited",574,166,0.289198606271777,0.25,True
"King, 9 suited",565,163,0.2884955752212389,0.25,True
"Ace, 3 suited",604,174,0.28807947019867547,0.25,True
"Ace, 4 suited",609,171,0.28078817733990147,0.25,True
"10, 9 suited",600,167,0.2783333333333333,0.25,True
"Ace, 7 suited",602,167,0.27740863787375414,0.25,True
"Jack, 10 off suit",1729,479,0.27703875072296125,0.25,False
"Ace, 8 off suit",1872,510,0.2724358974358974,0.25,False
"Ace, 2 suited",629,171,0.2718600953895072,0.25,True
"Ace, 8 suited",596,162,0.27181208053691275,0.25,True
"Jack, 9 suited",604,164,0.271523178807947,0.25,True
"Queen, 2 suited",562,150,0.2669039145907473,0.25,True
"Ace, 6 suited",618,163,0.26375404530744334,0.25,True
"King, 8 suited",573,151,0.26352530541012215,0.25,True
"Queen, 10 off suit",1750,457,0.2611428571428571,0.25,False
"King, 9 off suit",1777,460,0.25886325267304444,0.25,False
6s paired,913,236,0.25848849945235486,0.25,True
"Ace, 9 off suit",1781,460,0.2582818641212802,0.25,False
7s paired,891,228,0.2558922558922559,0.25,True
"King, 5 suited",645,165,0.2558139534883721,0.25,True
"King, 4 suited",638,163,0.2554858934169279,0.25,True
"King, 2 suited",619,158,0.2552504038772213,0.25,True
"King, 6 suited",585,148,0.252991452991453,0.25,True
