hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,1755,1007,0.5737891737891738,0.55,False
Kings paired,1880,959,0.5101063829787233,0.5,False
Queens paired,1808,851,0.4706858407079646,0.45,False
Jacks paired,1805,757,0.4193905817174515,0.4,False
"Ace, King suited",1213,472,0.3891178895300907,0.35000000000000003,False
10s paired,1829,667,0.3646801530891197,0.35000000000000003,False
"Ace, Jack suited",1177,419,0.35598980458793544,0.35000000000000003,False
"Queen, Jack suited",1272,427,0.3356918238993711,0.30000000000000004,False
"King, Queen suited",1187,398,0.33529907329401853,0.30000000000000004,False
"Ace, Queen suited",1248,418,0.3349358974358974,0.30000000000000004,False
"Ace, Queen off suit",3679,1232,0.3348736069584126,0.30000000000000004,False
"Ace, King off suit",3638,1203,0.33067619571192963,0.30000000000000004,False
"Ace, 10 suited",1200,396,0.33,0.30000000000000004,False
9s paired,1871,614,0.32816675574559057,0.30000000000000004,False
"Queen, 10 suited",1232,396,0.32142857142857145,0.30000000000000004,False
"King, 10 suited",1186,372,0.3136593591905565,0.30000000000000004,False
"King, Jack suited",1187,365,0.3074978938500421,0.30000000000000004,False
"Ace, Jack off suit",3622,1111,0.3067366096079514,0.30000000000000004,False
8s paired,1827,556,0.3043240284619595,0.30000000000000004,False
"King, Queen off suit",3670,1106,0.3013623978201635,0.30000000000000004,False
"King, 9 suited",1156,348,0.30103806228373703,0.30000000000000004,False
"Ace, 10 off suit",3637,1080,0.29694803409403353,0.25,False
"Jack, 10 suited",1227,362,0.29502852485737574,0.25,False
"Ace, 9 suited",1216,358,0.2944078947368421,0.25,False
"King, 10 off suit",3583,1052,0.29360870778677084,0.25,False
"Queen, Jack off suit",3556,1039,0.2921822272215973,0.25,False
"10, 9 suited",1215,355,0.29218106995884774,0.25,False
"King, Jack off suit",3595,1043,0.290125173852573,0.25,False
"Ace, 3 suited",1194,339,0.28391959798994976,0.25,False
"Ace, 4 suited",1205,342,0.2838174273858921,0.25,False
"Ace, 7 suited",1237,346,0.27970897332255457,0.25,False
"Ace, 8 suited",1191,330,0.2770780856423174,0.25,False
"King, 8 suited",1162,320,0.27538726333907054,0.25,False
"Ace, 5 suited",1153,317,0.27493495229835213,0.25,False
"Ace, 8 off suit",3727,1021,0.273946874161524,0.25,False
"Ace, 6 suited",1205,329,0.2730290456431535,0.25,False
"King, 6 suited",1197,326,0.2723475355054302,0.25,False
"Jack, 10 off suit",3515,951,0.2705547652916074,0.25,False
"Ace, 2 suited",1233,331,0.2684509326845093,0.25,False
7s paired,1796,477,0.2655902004454343,0.25,False
"Queen, 9 suited",1118,296,0.26475849731663686,0.25,False
"Jack, 9 suited",1202,317,0.2637271214642263,0.25,False
"King, 7 suited",1288,338,0.26242236024844723,0.25,False
"Queen, 10 off suit",3477,902,0.2594190394017831,0.25,False
"Ace, 9 off suit",3609,933,0.25852036575228593,0.25,False
"King, 9 off suit",3578,910,0.2543320290665176,0.25,False
"King, 4 suited",1255,319,0.2541832669322709,0.25,False
"King, 5 suited",1268,320,0.25236593059936907,0.25,False
"King, 3 suited",1232,310,0.25162337662337664,0.25,False
"Jack, 8 suited",1171,294,0.251067463706234,0.25,False
