hole cards flavor,appearances,wins,win ratio,win ratio rounded down to nearest 5%,fewer than expected appearances
Aces paired,2198,1246,0.5668789808917197,0.55,False
Kings paired,2343,1194,0.5096030729833547,0.5,False
Queens paired,2281,1061,0.46514686540990796,0.45,False
Jacks paired,2268,950,0.41887125220458554,0.4,False
"Ace, King suited",1523,569,0.3736047275114905,0.35000000000000003,False
10s paired,2300,847,0.36826086956521736,0.35000000000000003,False
"Ace, Jack suited",1467,526,0.35855487389229723,0.35000000000000003,False
"Ace, Queen suited",1530,522,0.3411764705882353,0.30000000000000004,False
"King, Queen suited",1498,498,0.3324432576769025,0.30000000000000004,False
"Ace, King off suit",4532,1506,0.3323036187113857,0.30000000000000004,False
"Queen, Jack suited",1558,517,0.3318356867779204,0.30000000000000004,False
9s paired,2283,754,0.3302671922908454,0.30000000000000004,False
"Ace, 10 suited",1502,496,0.33022636484687085,0.30000000000000004,False
"Ace, Queen off suit",4596,1507,0.3278938207136641,0.30000000000000004,False
"Queen, 10 suited",1545,496,0.32103559870550163,0.30000000000000004,False
"King, 10 suited",1462,461,0.31532147742818056,0.30000000000000004,False
"King, Jack suited",1492,462,0.3096514745308311,0.30000000000000004,False
"Ace, Jack off suit",4552,1402,0.30799648506151145,0.30000000000000004,False
"King, 9 suited",1448,434,0.29972375690607733,0.25,False
8s paired,2272,679,0.2988556338028169,0.25,False
"Queen, Jack off suit",4449,1323,0.2973701955495617,0.25,False
"King, Queen off suit",4584,1363,0.2973385689354276,0.25,False
"Ace, 9 suited",1508,447,0.2964190981432361,0.25,False
"King, 10 off suit",4480,1325,0.29575892857142855,0.25,False
"Jack, 10 suited",1533,452,0.2948467058056099,0.25,False
"King, Jack off suit",4461,1302,0.29186281102891726,0.25,False
"Ace, 10 off suit",4509,1315,0.29163894433355514,0.25,False
"10, 9 suited",1507,439,0.2913072329130723,0.25,False
"Ace, 5 suited",1452,415,0.2858126721763085,0.25,False
"Ace, 4 suited",1531,437,0.28543435662965383,0.25,False
"Ace, 6 suited",1514,424,0.2800528401585205,0.25,False
"Ace, 7 suited",1529,427,0.27926749509483323,0.25,False
"Ace, 8 suited",1525,423,0.27737704918032785,0.25,False
"Ace, 3 suited",1478,408,0.27604871447902574,0.25,False
"King, 8 suited",1447,399,0.27574291637871456,0.25,False
