card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,40216,0.40384615384615385,40384.61538461538,-168.61538461538294,0.004175238095238054,False
3 of Clubs,40365,0.40384615384615385,40384.61538461538,-19.615384615382936,0.00048571428571424414,False
4 of Clubs,40457,0.40384615384615385,40384.61538461538,72.38461538461706,0.001792380952380994,False
5 of Clubs,40405,0.40384615384615385,40384.61538461538,20.384615384617064,0.0005047619047619464,False
6 of Clubs,40216,0.40384615384615385,40384.61538461538,-168.61538461538294,0.004175238095238054,False
7 of Clubs,40271,0.40384615384615385,40384.61538461538,-113.61538461538294,0.002813333333333292,False
8 of Clubs,40438,0.40384615384615385,40384.61538461538,53.384615384617064,0.0013219047619048036,False
9 of Clubs,40357,0.40384615384615385,40384.61538461538,-27.615384615382936,0.0006838095238094823,False
10 of Clubs,40605,0.40384615384615385,40384.61538461538,220.38461538461706,0.005457142857142899,False
Jack of Clubs,40459,0.40384615384615385,40384.61538461538,74.38461538461706,0.0018419047619048035,False
Queen of Clubs,40498,0.40384615384615385,40384.61538461538,113.38461538461706,0.002807619047619089,False
King of Clubs,40629,0.40384615384615385,40384.61538461538,244.38461538461706,0.006051428571428613,False
Ace of Clubs,40524,0.40384615384615385,40384.61538461538,139.38461538461706,0.003451428571428613,False
2 of Diamonds,40556,0.40384615384615385,40384.61538461538,171.38461538461706,0.0042438095238095655,False
3 of Diamonds,40500,0.40384615384615385,40384.61538461538,115.38461538461706,0.0028571428571428988,False
4 of Diamonds,40227,0.40384615384615385,40384.61538461538,-157.61538461538294,0.0039028571428571016,False
5 of Diamonds,40436,0.40384615384615385,40384.61538461538,51.384615384617064,0.001272380952380994,False
6 of Diamonds,40274,0.40384615384615385,40384.61538461538,-110.61538461538294,0.0027390476190475776,False
7 of Diamonds,40412,0.40384615384615385,40384.61538461538,27.384615384617064,0.0006780952380952797,False
8 of Diamonds,40201,0.40384615384615385,40384.61538461538,-183.61538461538294,0.004546666666666625,False
9 of Diamonds,40393,0.40384615384615385,40384.61538461538,8.384615384617064,0.0002076190476190892,False
10 of Diamonds,40243,0.40384615384615385,40384.61538461538,-141.61538461538294,0.0035066666666666254,False
Jack of Diamonds,40445,0.40384615384615385,40384.61538461538,60.384615384617064,0.001495238095238137,False
Queen of Diamonds,40374,0.40384615384615385,40384.61538461538,-10.615384615382936,0.0002628571428571013,False
King of Diamonds,40227,0.40384615384615385,40384.61538461538,-157.61538461538294,0.0039028571428571016,False
Ace of Diamonds,40484,0.40384615384615385,40384.61538461538,99.38461538461706,0.0024609523809524226,False
2 of Hearts,40416,0.40384615384615385,40384.61538461538,31.384615384617064,0.0007771428571428987,False
3 of Hearts,40225,0.40384615384615385,40384.61538461538,-159.61538461538294,0.003952380952380911,False
4 of Hearts,40493,0.40384615384615385,40384.61538461538,108.38461538461706,0.0026838095238095657,False
5 of Hearts,40486,0.40384615384615385,40384.61538461538,101.38461538461706,0.002510476190476232,False
6 of Hearts,40234,0.40384615384615385,40384.61538461538,-150.61538461538294,0.003729523809523768,False
7 of Hearts,40545,0.40384615384615385,40384.61538461538,160.38461538461706,0.0039714285714286136,False
8 of Hearts,40500,0.40384615384615385,40384.61538461538,115.38461538461706,0.0028571428571428988,False
9 of Hearts,40389,0.40384615384615385,40384.61538461538,4.384615384617064,0.00010857142857147016,False
10 of Hearts,40331,0.40384615384615385,40384.61538461538,-53.615384615382936,0.0013276190476190061,False
Jack of Hearts,40601,0.40384615384615385,40384.61538461538,216.38461538461706,0.00535809523809528,False
Queen of Hearts,40226,0.40384615384615385,40384.61538461538,-158.61538461538294,0.003927619047619006,False
King of Hearts,40348,0.40384615384615385,40384.61538461538,-36.615384615382936,0.0009066666666666251,False
Ace of Hearts,40405,0.40384615384615385,40384.61538461538,20.384615384617064,0.0005047619047619464,False
2 of Spades,40622,0.40384615384615385,40384.61538461538,237.38461538461706,0.00587809523809528,False
3 of Spades,40462,0.40384615384615385,40384.61538461538,77.38461538461706,0.001916190476190518,False
4 of Spades,40176,0.40384615384615385,40384.61538461538,-208.61538461538294,0.005165714285714244,False
5 of Spades,40070,0.40384615384615385,40384.61538461538,-314.61538461538294,0.007790476190476149,False
6 of Spades,40327,0.40384615384615385,40384.61538461538,-57.615384615382936,0.0014266666666666252,False
7 of Spades,40441,0.40384615384615385,40384.61538461538,56.384615384617064,0.0013961904761905179,False
8 of Spades,40312,0.40384615384615385,40384.61538461538,-72.61538461538294,0.0017980952380951965,False
9 of Spades,40403,0.40384615384615385,40384.61538461538,18.384615384617064,0.00045523809523813683,False
10 of Spades,40296,0.40384615384615385,40384.61538461538,-88.61538461538294,0.002194285714285673,False
Jack of Spades,40387,0.40384615384615385,40384.61538461538,2.3846153846170637,5.9047619047660625e-05,False
Queen of Spades,40297,0.40384615384615385,40384.61538461538,-87.61538461538294,0.002169523809523768,False
King of Spades,40418,0.40384615384615385,40384.61538461538,33.384615384617064,0.0008266666666667083,False
Ace of Spades,40378,0.40384615384615385,40384.61538461538,-6.615384615382936,0.00016380952380948223,False
