card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,20280,0.40384615384615385,20192.30769230769,87.69230769230853,0.004342857142857185,False
3 of Clubs,20218,0.40384615384615385,20192.30769230769,25.692307692308532,0.001272380952380994,False
4 of Clubs,20171,0.40384615384615385,20192.30769230769,-21.307692307691468,0.0010552380952380538,False
5 of Clubs,20130,0.40384615384615385,20192.30769230769,-62.30769230769147,0.003085714285714244,False
6 of Clubs,19944,0.40384615384615385,20192.30769230769,-248.30769230769147,0.012297142857142816,True
7 of Clubs,20102,0.40384615384615385,20192.30769230769,-90.30769230769147,0.004472380952380911,False
8 of Clubs,20281,0.40384615384615385,20192.30769230769,88.69230769230853,0.004392380952380994,False
9 of Clubs,20087,0.40384615384615385,20192.30769230769,-105.30769230769147,0.005215238095238054,False
10 of Clubs,20318,0.40384615384615385,20192.30769230769,125.69230769230853,0.0062247619047619464,False
Jack of Clubs,20335,0.40384615384615385,20192.30769230769,142.69230769230853,0.007066666666666709,False
Queen of Clubs,20177,0.40384615384615385,20192.30769230769,-15.307692307691468,0.0007580952380951965,False
King of Clubs,20310,0.40384615384615385,20192.30769230769,117.69230769230853,0.00582857142857147,False
Ace of Clubs,20216,0.40384615384615385,20192.30769230769,23.692307692308532,0.001173333333333375,False
2 of Diamonds,20294,0.40384615384615385,20192.30769230769,101.69230769230853,0.005036190476190518,False
3 of Diamonds,20236,0.40384615384615385,20192.30769230769,43.69230769230853,0.0021638095238095656,False
4 of Diamonds,20010,0.40384615384615385,20192.30769230769,-182.30769230769147,0.009028571428571388,False
5 of Diamonds,20152,0.40384615384615385,20192.30769230769,-40.30769230769147,0.001996190476190435,False
6 of Diamonds,20098,0.40384615384615385,20192.30769230769,-94.30769230769147,0.004670476190476149,False
7 of Diamonds,20146,0.40384615384615385,20192.30769230769,-46.30769230769147,0.002293333333333292,False
8 of Diamonds,20085,0.40384615384615385,20192.30769230769,-107.30769230769147,0.005314285714285673,False
9 of Diamonds,20308,0.40384615384615385,20192.30769230769,115.69230769230853,0.005729523809523851,False
10 of Diamonds,20160,0.40384615384615385,20192.30769230769,-32.30769230769147,0.0015999999999999584,False
Jack of Diamonds,20167,0.40384615384615385,20192.30769230769,-25.307692307691468,0.0012533333333332919,False
Queen of Diamonds,20392,0.40384615384615385,20192.30769230769,199.69230769230853,0.009889523809523851,False
King of Diamonds,20188,0.40384615384615385,20192.30769230769,-4.307692307691468,0.00021333333333329175,False
Ace of Diamonds,20206,0.40384615384615385,20192.30769230769,13.692307692308532,0.0006780952380952797,False
2 of Hearts,20053,0.40384615384615385,20192.30769230769,-139.30769230769147,0.006899047619047578,False
3 of Hearts,20130,0.40384615384615385,20192.30769230769,-62.30769230769147,0.003085714285714244,False
4 of Hearts,20280,0.40384615384615385,20192.30769230769,87.69230769230853,0.004342857142857185,False
5 of Hearts,20242,0.40384615384615385,20192.30769230769,49.69230769230853,0.0024609523809524226,False
6 of Hearts,19913,0.40384615384615385,20192.30769230769,-279.30769230769147,0.013832380952380912,True
7 of Hearts,20219,0.40384615384615385,20192.30769230769,26.692307692308532,0.0013219047619048036,False
8 of Hearts,20224,0.40384615384615385,20192.30769230769,31.692307692308532,0.0015695238095238511,False
9 of Hearts,20306,0.40384615384615385,20192.30769230769,113.69230769230853,0.005630476190476233,False
10 of Hearts,20156,0.40384615384615385,20192.30769230769,-36.30769230769147,0.0017980952380951965,False
Jack of Hearts,20341,0.40384615384615385,20192.30769230769,148.69230769230853,0.007363809523809566,False
Queen of Hearts,20036,0.40384615384615385,20192.30769230769,-156.30769230769147,0.00774095238095234,False
King of Hearts,20150,0.40384615384615385,20192.30769230769,-42.30769230769147,0.0020952380952380537,False
Ace of Hearts,20263,0.40384615384615385,20192.30769230769,70.69230769230853,0.0035009523809524227,False
2 of Spades,20233,0.40384615384615385,20192.30769230769,40.69230769230853,0.0020152380952381367,False
3 of Spades,20207,0.40384615384615385,20192.30769230769,14.692307692308532,0.0007276190476190892,False
4 of Spades,20050,0.40384615384615385,20192.30769230769,-142.30769230769147,0.007047619047619007,False
5 of Spades,20099,0.40384615384615385,20192.30769230769,-93.30769230769147,0.004620952380952339,False
6 of Spades,20163,0.40384615384615385,20192.30769230769,-29.307692307691468,0.00145142857142853,False
7 of Spades,20349,0.40384615384615385,20192.30769230769,156.69230769230853,0.007760000000000042,False
8 of Spades,20218,0.40384615384615385,20192.30769230769,25.692307692308532,0.001272380952380994,False
9 of Spades,20194,0.40384615384615385,20192.30769230769,1.6923076923085318,8.38095238095654e-05,False
10 of Spades,20142,0.40384615384615385,20192.30769230769,-50.30769230769147,0.00249142857142853,False
Jack of Spades,20328,0.40384615384615385,20192.30769230769,135.69230769230853,0.006720000000000042,False
Queen of Spades,20136,0.40384615384615385,20192.30769230769,-56.30769230769147,0.0027885714285713873,False
King of Spades,20319,0.40384615384615385,20192.30769230769,126.69230769230853,0.0062742857142857565,False
Ace of Spades,20238,0.40384615384615385,20192.30769230769,45.69230769230853,0.0022628571428571845,False
