card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,30412,0.40384615384615385,30288.46153846154,123.53846153846098,0.00407873015873014,False
3 of Clubs,30231,0.40384615384615385,30288.46153846154,-57.46153846153902,0.0018971428571428757,False
4 of Clubs,30257,0.40384615384615385,30288.46153846154,-31.46153846153902,0.001038730158730177,False
5 of Clubs,30285,0.40384615384615385,30288.46153846154,-3.4615384615390212,0.00011428571428573276,False
6 of Clubs,30096,0.40384615384615385,30288.46153846154,-192.46153846153902,0.0063542857142857324,False
7 of Clubs,30179,0.40384615384615385,30288.46153846154,-109.46153846153902,0.0036139682539682726,False
8 of Clubs,30298,0.40384615384615385,30288.46153846154,9.538461538460979,0.00031492063492061646,False
9 of Clubs,30261,0.40384615384615385,30288.46153846154,-27.46153846153902,0.0009066666666666852,False
10 of Clubs,30481,0.40384615384615385,30288.46153846154,192.53846153846098,0.006356825396825378,False
Jack of Clubs,30446,0.40384615384615385,30288.46153846154,157.53846153846098,0.005201269841269823,False
Queen of Clubs,30453,0.40384615384615385,30288.46153846154,164.53846153846098,0.005432380952380934,False
King of Clubs,30412,0.40384615384615385,30288.46153846154,123.53846153846098,0.00407873015873014,False
Ace of Clubs,30343,0.40384615384615385,30288.46153846154,54.53846153846098,0.001800634920634902,False
2 of Diamonds,30515,0.40384615384615385,30288.46153846154,226.53846153846098,0.0074793650793650605,False
3 of Diamonds,30367,0.40384615384615385,30288.46153846154,78.53846153846098,0.0025930158730158546,False
4 of Diamonds,30142,0.40384615384615385,30288.46153846154,-146.46153846153902,0.004835555555555574,False
5 of Diamonds,30288,0.40384615384615385,30288.46153846154,-0.4615384615390212,1.5238095238113716e-05,False
6 of Diamonds,30209,0.40384615384615385,30288.46153846154,-79.46153846153902,0.002623492063492082,False
7 of Diamonds,30310,0.40384615384615385,30288.46153846154,21.53846153846098,0.0007111111111110926,False
8 of Diamonds,30220,0.40384615384615385,30288.46153846154,-68.46153846153902,0.0022603174603174785,False
9 of Diamonds,30268,0.40384615384615385,30288.46153846154,-20.46153846153902,0.000675555555555574,False
10 of Diamonds,30205,0.40384615384615385,30288.46153846154,-83.46153846153902,0.002755555555555574,False
Jack of Diamonds,30210,0.40384615384615385,30288.46153846154,-78.46153846153902,0.002590476190476209,False
Queen of Diamonds,30376,0.40384615384615385,30288.46153846154,87.53846153846098,0.0028901587301587116,False
King of Diamonds,30222,0.40384615384615385,30288.46153846154,-66.46153846153902,0.002194285714285733,False
Ace of Diamonds,30339,0.40384615384615385,30288.46153846154,50.53846153846098,0.0016685714285714101,False
2 of Hearts,30195,0.40384615384615385,30288.46153846154,-93.46153846153902,0.003085714285714304,False
3 of Hearts,30141,0.40384615384615385,30288.46153846154,-147.46153846153902,0.004868571428571447,False
4 of Hearts,30345,0.40384615384615385,30288.46153846154,56.53846153846098,0.0018666666666666482,False
5 of Hearts,30389,0.40384615384615385,30288.46153846154,100.53846153846098,0.003319365079365061,False
6 of Hearts,30009,0.40384615384615385,30288.46153846154,-279.461538461539,0.009226666666666685,False
7 of Hearts,30368,0.40384615384615385,30288.46153846154,79.53846153846098,0.0026260317460317273,False
8 of Hearts,30397,0.40384615384615385,30288.46153846154,108.53846153846098,0.003583492063492045,False
9 of Hearts,30402,0.40384615384615385,30288.46153846154,113.53846153846098,0.00374857142857141,False
10 of Hearts,30291,0.40384615384615385,30288.46153846154,2.5384615384609788,8.380952380950533e-05,False
Jack of Hearts,30511,0.40384615384615385,30288.46153846154,222.53846153846098,0.007347301587301569,False
Queen of Hearts,30062,0.40384615384615385,30288.46153846154,-226.46153846153902,0.007476825396825415,False
King of Hearts,30308,0.40384615384615385,30288.46153846154,19.53846153846098,0.0006450793650793465,False
Ace of Hearts,30309,0.40384615384615385,30288.46153846154,20.53846153846098,0.0006780952380952196,False
2 of Spades,30478,0.40384615384615385,30288.46153846154,189.53846153846098,0.006257777777777759,False
3 of Spades,30263,0.40384615384615385,30288.46153846154,-25.46153846153902,0.0008406349206349391,False
4 of Spades,30072,0.40384615384615385,30288.46153846154,-216.46153846153902,0.007146666666666685,False
5 of Spades,30098,0.40384615384615385,30288.46153846154,-190.46153846153902,0.006288253968253986,False
6 of Spades,30199,0.40384615384615385,30288.46153846154,-89.46153846153902,0.002953650793650812,False
7 of Spades,30409,0.40384615384615385,30288.46153846154,120.53846153846098,0.003979682539682521,False
8 of Spades,30183,0.40384615384615385,30288.46153846154,-105.46153846153902,0.0034819047619047802,False
9 of Spades,30257,0.40384615384615385,30288.46153846154,-31.46153846153902,0.001038730158730177,False
10 of Spades,30272,0.40384615384615385,30288.46153846154,-16.46153846153902,0.000543492063492082,False
Jack of Spades,30283,0.40384615384615385,30288.46153846154,-5.461538461539021,0.00018031746031747878,False
Queen of Spades,30218,0.40384615384615385,30288.46153846154,-70.46153846153902,0.0023263492063492247,False
King of Spades,30365,0.40384615384615385,30288.46153846154,76.53846153846098,0.0025269841269841085,False
Ace of Spades,30351,0.40384615384615385,30288.46153846154,62.53846153846098,0.002064761904761886,False
