card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,85735,0.40384615384615385,85817.30769230769,-82.30769230768783,0.0009591036414565305,False
3 of Clubs,85465,0.40384615384615385,85817.30769230769,-352.30769230768783,0.004105322128851488,False
4 of Clubs,85899,0.40384615384615385,85817.30769230769,81.69230769231217,0.0009519327731092959,False
5 of Clubs,86018,0.40384615384615385,85817.30769230769,200.69230769231217,0.002338599439775963,False
6 of Clubs,85889,0.40384615384615385,85817.30769230769,71.69230769231217,0.0008354061624650382,False
7 of Clubs,85576,0.40384615384615385,85817.30769230769,-241.30769230768783,0.002811876750700228,False
8 of Clubs,85915,0.40384615384615385,85817.30769230769,97.69230769231217,0.0011383753501401082,False
9 of Clubs,85543,0.40384615384615385,85817.30769230769,-274.30769230768783,0.0031964145658262785,False
10 of Clubs,86050,0.40384615384615385,85817.30769230769,232.69230769231217,0.0027114845938375873,False
Jack of Clubs,85625,0.40384615384615385,85817.30769230769,-192.30769230768783,0.002240896358543365,False
Queen of Clubs,85798,0.40384615384615385,85817.30769230769,-19.30769230768783,0.00022498599439770695,False
King of Clubs,86214,0.40384615384615385,85817.30769230769,396.69230769231217,0.0046225210084034135,False
Ace of Clubs,86103,0.40384615384615385,85817.30769230769,285.69230769231217,0.0033290756302521533,False
2 of Diamonds,85888,0.40384615384615385,85817.30769230769,70.69230769231217,0.0008237535014006124,False
3 of Diamonds,85918,0.40384615384615385,85817.30769230769,100.69230769231217,0.0011733333333333856,False
4 of Diamonds,85704,0.40384615384615385,85817.30769230769,-113.30769230768783,0.0013203361344537295,False
5 of Diamonds,85431,0.40384615384615385,85817.30769230769,-386.30769230768783,0.0045015126050419645,False
6 of Diamonds,85953,0.40384615384615385,85817.30769230769,135.69230769231217,0.0015811764705882876,False
7 of Diamonds,85892,0.40384615384615385,85817.30769230769,74.69230769231217,0.0008703641456583155,False
8 of Diamonds,85636,0.40384615384615385,85817.30769230769,-181.30769230768783,0.002112717086834682,False
9 of Diamonds,86113,0.40384615384615385,85817.30769230769,295.69230769231217,0.0034456022408964108,False
10 of Diamonds,85707,0.40384615384615385,85817.30769230769,-110.30769230768783,0.001285378151260452,False
Jack of Diamonds,85831,0.40384615384615385,85817.30769230769,13.69230769231217,0.0001595518207283435,False
Queen of Diamonds,85569,0.40384615384615385,85817.30769230769,-248.30769230768783,0.0028934453781512084,False
King of Diamonds,85309,0.40384615384615385,85817.30769230769,-508.30769230768783,0.005923137254901909,False
Ace of Diamonds,85921,0.40384615384615385,85817.30769230769,103.69230769231217,0.001208291316526663,False
2 of Hearts,85937,0.40384615384615385,85817.30769230769,119.69230769231217,0.0013947338935574752,False
3 of Hearts,85634,0.40384615384615385,85817.30769230769,-183.30769230768783,0.002136022408963533,False
4 of Hearts,85719,0.40384615384615385,85817.30769230769,-98.30769230768783,0.001145546218487343,False
5 of Hearts,85884,0.40384615384615385,85817.30769230769,66.69230769231217,0.0007771428571429094,False
6 of Hearts,85725,0.40384615384615385,85817.30769230769,-92.30769230768783,0.0010756302521007883,False
7 of Hearts,85950,0.40384615384615385,85817.30769230769,132.69230769231217,0.0015462184873950102,False
8 of Hearts,86047,0.40384615384615385,85817.30769230769,229.69230769231217,0.00267652661064431,False
9 of Hearts,86189,0.40384615384615385,85817.30769230769,371.69230769231217,0.00433120448179277,False
10 of Hearts,85587,0.40384615384615385,85817.30769230769,-230.30769230768783,0.0026836974789915444,False
Jack of Hearts,86215,0.40384615384615385,85817.30769230769,397.69230769231217,0.00463417366946784,False
Queen of Hearts,85682,0.40384615384615385,85817.30769230769,-135.30769230768783,0.0015766946778710963,False
King of Hearts,85742,0.40384615384615385,85817.30769230769,-75.30769230768783,0.0008775350140055501,False
Ace of Hearts,85681,0.40384615384615385,85817.30769230769,-136.30769230768783,0.0015883473389355222,False
2 of Spades,86247,0.40384615384615385,85817.30769230769,429.69230769231217,0.005007058823529464,False
3 of Spades,86064,0.40384615384615385,85817.30769230769,246.69230769231217,0.002874621848739548,False
4 of Spades,85599,0.40384615384615385,85817.30769230769,-218.30769230768783,0.0025438655462184353,False
5 of Spades,85433,0.40384615384615385,85817.30769230769,-384.30769230768783,0.004478207282913114,False
6 of Spades,85873,0.40384615384615385,85817.30769230769,55.69230769231217,0.0006489635854342259,False
7 of Spades,85815,0.40384615384615385,85817.30769230769,-2.30769230768783,2.6890756302468835e-05,False
8 of Spades,85779,0.40384615384615385,85817.30769230769,-38.30769230768783,0.0004463865546217966,False
9 of Spades,85704,0.40384615384615385,85817.30769230769,-113.30769230768783,0.0013203361344537295,False
10 of Spades,85720,0.40384615384615385,85817.30769230769,-97.30769230768783,0.001133893557422917,False
Jack of Spades,85914,0.40384615384615385,85817.30769230769,96.69230769231217,0.0011267226890756825,False
Queen of Spades,85808,0.40384615384615385,85817.30769230769,-9.30769230768783,0.00010845938375344924,False
King of Spades,85903,0.40384615384615385,85817.30769230769,85.69230769231217,0.000998543417366999,False
Ace of Spades,85947,0.40384615384615385,85817.30769230769,129.69230769231217,0.0015112605042017328,False
