player,wins,expected_wins,deviation,percent_deviation,deviation_above_tolerable_threshold
0,8076.833333333333,8000.0,76.83333333333303,0.009604166666666629,False
1,8027.916666666667,8000.0,27.91666666666697,0.0034895833333333714,False
2,7985.75,8000.0,-14.25,0.00178125,False
3,7904.083333333333,8000.0,-95.91666666666697,0.011989583333333371,True
4,8005.416666666667,8000.0,5.41666666666697,0.0006770833333333712,False
