card name,appearances,probability of appearing in a hand,expected_appearances,deviation,percent_deviation,deviation_above_tolerable_threshold
2 of Clubs,25086,0.25,25000.0,86.0,0.00344,False
3 of Clubs,25088,0.25,25000.0,88.0,0.00352,False
4 of Clubs,24877,0.25,25000.0,-123.0,0.00492,False
5 of Clubs,24934,0.25,25000.0,-66.0,0.00264,False
6 of Clubs,24910,0.25,25000.0,-90.0,0.0036,False
7 of Clubs,24977,0.25,25000.0,-23.0,0.00092,False
8 of Clubs,25022,0.25,25000.0,22.0,0.00088,False
9 of Clubs,24967,0.25,25000.0,-33.0,0.00132,False
10 of Clubs,24931,0.25,25000.0,-69.0,0.00276,False
Jack of Clubs,25033,0.25,25000.0,33.0,0.00132,False
Queen of Clubs,24767,0.25,25000.0,-233.0,0.00932,False
King of Clubs,24878,0.25,25000.0,-122.0,0.00488,False
Ace of Clubs,25131,0.25,25000.0,131.0,0.00524,False
2 of Diamonds,24879,0.25,25000.0,-121.0,0.00484,False
3 of Diamonds,25236,0.25,25000.0,236.0,0.00944,False
4 of Diamonds,25084,0.25,25000.0,84.0,0.00336,False
5 of Diamonds,24806,0.25,25000.0,-194.0,0.00776,False
6 of Diamonds,25055,0.25,25000.0,55.0,0.0022,False
7 of Diamonds,24990,0.25,25000.0,-10.0,0.0004,False
8 of Diamonds,24888,0.25,25000.0,-112.0,0.00448,False
9 of Diamonds,24959,0.25,25000.0,-41.0,0.00164,False
10 of Diamonds,25177,0.25,25000.0,177.0,0.00708,False
Jack of Diamonds,24901,0.25,25000.0,-99.0,0.00396,False
Queen of Diamonds,24999,0.25,25000.0,-1.0,4e-05,False
King of Diamonds,24953,0.25,25000.0,-47.0,0.00188,False
Ace of Diamonds,25132,0.25,25000.0,132.0,0.00528,False
2 of Hearts,25072,0.25,25000.0,72.0,0.00288,False
3 of Hearts,24973,0.25,25000.0,-27.0,0.00108,False
4 of Hearts,25032,0.25,25000.0,32.0,0.00128,False
5 of Hearts,25216,0.25,25000.0,216.0,0.00864,False
6 of Hearts,24925,0.25,25000.0,-75.0,0.003,False
7 of Hearts,25181,0.25,25000.0,181.0,0.00724,False
8 of Hearts,25108,0.25,25000.0,108.0,0.00432,False
9 of Hearts,25095,0.25,25000.0,95.0,0.0038,False
10 of Hearts,25125,0.25,25000.0,125.0,0.005,False
Jack of Hearts,24901,0.25,25000.0,-99.0,0.00396,False
Queen of Hearts,25041,0.25,25000.0,41.0,0.00164,False
King of Hearts,24773,0.25,25000.0,-227.0,0.00908,False
Ace of Hearts,24851,0.25,25000.0,-149.0,0.00596,False
2 of Spades,25224,0.25,25000.0,224.0,0.00896,False
3 of Spades,24876,0.25,25000.0,-124.0,0.00496,False
4 of Spades,25102,0.25,25000.0,102.0,0.00408,False
5 of Spades,24908,0.25,25000.0,-92.0,0.00368,False
6 of Spades,24908,0.25,25000.0,-92.0,0.00368,False
7 of Spades,24870,0.25,25000.0,-130.0,0.0052,False
8 of Spades,25029,0.25,25000.0,29.0,0.00116,False
9 of Spades,25059,0.25,25000.0,59.0,0.00236,False
10 of Spades,25054,0.25,25000.0,54.0,0.00216,False
Jack of Spades,25027,0.25,25000.0,27.0,0.00108,False
Queen of Spades,25066,0.25,25000.0,66.0,0.00264,False
King of Spades,24897,0.25,25000.0,-103.0,0.00412,False
Ace of Spades,25027,0.25,25000.0,27.0,0.00108,False
